:Data_list: 20011108_ace_mag_1m.txt
:Created: 2001 Nov 09 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2001 11 08  0000   52221       0    0     0.2    -2.1    -2.8     3.5   -53.1   276.0
2001 11 08  0001   52221      60    0     0.4    -2.3    -2.4     3.4   -45.6   280.4
2001 11 08  0002   52221     120    0     0.6    -2.1    -2.5     3.4   -48.5   286.6
2001 11 08  0003   52221     180    0     1.0    -1.8    -2.3     3.1   -47.8   300.6
2001 11 08  0004   52221     240    0     0.9    -2.0    -2.3     3.2   -47.2   294.6
2001 11 08  0005   52221     300    0     0.8    -2.0    -2.4     3.2   -48.2   291.4
2001 11 08  0006   52221     360    0    -0.2    -2.6    -2.7     3.8   -45.9   265.4
2001 11 08  0007   52221     420    0     0.4    -2.2    -2.6     3.4   -50.3   280.5
2001 11 08  0008   52221     480    0     0.9    -1.8    -2.4     3.1   -49.0   297.0
2001 11 08  0009   52221     540    0     1.2    -1.9    -2.0     3.0   -42.4   302.6
2001 11 08  0010   52221     600    0     1.0    -2.4    -1.7     3.1   -33.8   293.0
2001 11 08  0011   52221     660    0     0.6    -2.2    -2.5     3.4   -47.0   285.7
2001 11 08  0012   52221     720    0     0.3    -2.1    -2.8     3.5   -53.8   278.5
2001 11 08  0013   52221     780    0     0.5    -2.5    -1.9     3.2   -36.9   281.2
2001 11 08  0014   52221     840    0     1.3    -2.4    -1.0     3.0   -19.0   298.7
2001 11 08  0015   52221     900    0     1.5    -2.2    -1.3     2.9   -25.6   305.2
2001 11 08  0016   52221     960    0     1.4    -2.4    -1.1     3.0   -22.1   299.7
2001 11 08  0017   52221    1020    0     1.6    -2.5    -0.4     3.0    -7.5   303.0
2001 11 08  0018   52221    1080    0     1.4    -2.8    -0.8     3.2   -13.5   296.2
2001 11 08  0019   52221    1140    0     1.2    -3.0    -0.8     3.3   -14.7   292.0
2001 11 08  0020   52221    1200    0     0.7    -3.4    -0.9     3.6   -14.5   281.4
2001 11 08  0021   52221    1260    0     1.0    -3.1    -0.9     3.4   -15.3   287.4
2001 11 08  0022   52221    1320    0     1.3    -2.9    -0.1     3.2    -1.1   294.6
2001 11 08  0023   52221    1380    0     1.4    -2.9     0.2     3.3     3.3   295.6
2001 11 08  0024   52221    1440    0     1.5    -2.7     0.6     3.2    11.2   299.3
