:Data_list: 20080319_ace_swepam_1m.txt
:Created: 2008 Mar 20 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2008 03 19  0000   54544       0    0        3.3      490.5     1.20e+05
2008 03 19  0001   54544      60    0        3.2      490.9     1.21e+05
2008 03 19  0002   54544     120    0        3.2      491.9     1.37e+05
2008 03 19  0003   54544     180    0        3.1      490.2     1.21e+05
2008 03 19  0004   54544     240    0        3.1      488.1     1.22e+05
2008 03 19  0005   54544     300    0        3.2      489.5     1.29e+05
2008 03 19  0006   54544     360    0        3.2      489.4     1.18e+05
2008 03 19  0007   54544     420    0        3.5      487.7     1.15e+05
2008 03 19  0008   54544     480    0        3.1      486.3     1.15e+05
2008 03 19  0009   54544     540    0        3.2      485.4     1.12e+05
2008 03 19  0010   54544     600    0        3.2      485.1     1.08e+05
2008 03 19  0011   54544     660    0        3.3      485.1     1.07e+05
2008 03 19  0012   54544     720    0        3.4      484.8     1.08e+05
2008 03 19  0013   54544     780    0        3.5      485.9     1.08e+05
2008 03 19  0014   54544     840    0        3.3      484.2     1.08e+05
2008 03 19  0015   54544     900    0        3.3      484.2     1.08e+05
2008 03 19  0016   54544     960    0        3.3      484.5     1.07e+05
2008 03 19  0017   54544    1020    0        3.3      484.1     1.12e+05
2008 03 19  0018   54544    1080    3    -9999.9    -9999.9    -1.00e+05
2008 03 19  0019   54544    1140    3    -9999.9    -9999.9    -1.00e+05
2008 03 19  0020   54544    1200    0        3.6      484.7     1.32e+05
2008 03 19  0021   54544    1260    0        3.4      488.2     1.30e+05
2008 03 19  0022   54544    1320    0        3.5      487.4     1.38e+05
2008 03 19  0023   54544    1380    0        3.4      485.0     1.30e+05
2008 03 19  0024   54544    1440    0        3.5      486.0     1.32e+05
2008 03 19  0025   54544    1500    0        3.6      487.6     1.29e+05
2008 03 19  0026   54544    1560    0        3.7      491.6     1.14e+05
2008 03 19  0027   54544    1620    0        3.8      491.3     1.29e+05
2008 03 19  0028   54544    1680    0        3.8      490.4     1.25e+05
2008 03 19  0029   54544    1740    0        3.8      487.5     1.26e+05
2008 03 19  0030   54544    1800    0        3.9      491.1     1.29e+05
2008 03 19  0031   54544    1860    0        3.9      491.1     1.29e+05
2008 03 19  0032   54544    1920    0        3.8      492.6     1.34e+05
2008 03 19  0033   54544    1980    0        3.7      493.4     1.31e+05
2008 03 19  0034   54544    2040    0        3.7      492.9     1.28e+05
2008 03 19  0035   54544    2100    0        3.6      490.9     1.27e+05
2008 03 19  0036   54544    2160    0        3.3      491.4     1.29e+05
2008 03 19  0037   54544    2220    0        3.3      494.8     1.36e+05
2008 03 19  0038   54544    2280    0        3.5      493.5     1.17e+05
2008 03 19  0039   54544    2340    0        3.4      490.0     1.19e+05
2008 03 19  0040   54544    2400    0        3.5      489.3     1.24e+05
2008 03 19  0041   54544    2460    0        3.5      488.9     1.21e+05
2008 03 19  0042   54544    2520    0        3.3      489.2     1.22e+05
2008 03 19  0043   54544    2580    0        3.7      488.1     1.26e+05
2008 03 19  0044   54544    2640    0        3.8      489.7     1.31e+05
2008 03 19  0045   54544    2700    0        3.6      488.1     1.21e+05
2008 03 19  0046   54544    2760    0        3.7      486.1     1.17e+05
2008 03 19  0047   54544    2820    0        3.7      486.1     1.17e+05
2008 03 19  0048   54544    2880    0        3.7      484.8     1.19e+05
2008 03 19  0049   54544    2940    0        3.7      485.8     1.28e+05
2008 03 19  0050   54544    3000    0        2.8      480.1     1.08e+05
2008 03 19  0051   54544    3060    3    -9999.9    -9999.9    -1.00e+05
2008 03 19  0052   54544    3120    3    -9999.9    -9999.9    -1.00e+05
2008 03 19  0053   54544    3180    0        3.3      480.6     1.21e+05
2008 03 19  0054   54544    3240    0        2.4      477.5     1.18e+05
2008 03 19  0055   54544    3300    0        3.2      477.0     1.13e+05
2008 03 19  0056   54544    3360    0        3.4      476.8     1.11e+05
2008 03 19  0057   54544    3420    0        2.4      480.8     1.24e+05
2008 03 19  0058   54544    3480    0        2.2      475.4     1.22e+05
2008 03 19  0059   54544    3540    0        3.2      477.8     1.01e+05
2008 03 19  0100   54544    3600    0        3.3      475.9     1.18e+05
2008 03 19  0101   54544    3660    0        2.3      469.8     1.38e+05
2008 03 19  0102   54544    3720    0        3.2      468.5     1.04e+05
2008 03 19  0103   54544    3780    0        3.2      468.5     1.04e+05
2008 03 19  0104   54544    3840    0        3.3      469.4     1.22e+05
2008 03 19  0105   54544    3900    0        3.2      469.4     1.18e+05
2008 03 19  0106   54544    3960    0        3.2      469.0     1.13e+05
2008 03 19  0107   54544    4020    0        3.4      470.2     1.30e+05
2008 03 19  0108   54544    4080    0        3.5      472.0     1.23e+05
2008 03 19  0109   54544    4140    0        3.6      470.8     1.14e+05
2008 03 19  0110   54544    4200    0        3.2      468.3     1.19e+05
2008 03 19  0111   54544    4260    0        3.3      470.3     1.28e+05
2008 03 19  0112   54544    4320    0        2.3      474.2     1.35e+05
2008 03 19  0113   54544    4380    0        3.1      472.8     1.22e+05
2008 03 19  0114   54544    4440    0        3.4      465.5     1.06e+05
2008 03 19  0115   54544    4500    0        3.2      464.0     1.19e+05
2008 03 19  0116   54544    4560    0        3.5      463.2     1.20e+05
2008 03 19  0117   54544    4620    0        3.2      463.7     1.13e+05
2008 03 19  0118   54544    4680    0        2.6      465.0     1.34e+05
2008 03 19  0119   54544    4740    0        2.6      465.0     1.34e+05
2008 03 19  0120   54544    4800    0        3.4      463.5     1.15e+05
2008 03 19  0121   54544    4860    0        2.4      462.5     1.16e+05
2008 03 19  0122   54544    4920    0        2.5      460.3     1.23e+05
2008 03 19  0123   54544    4980    0        2.3      459.5     1.31e+05
2008 03 19  0124   54544    5040    3    -9999.9    -9999.9    -1.00e+05
2008 03 19  0125   54544    5100    3    -9999.9    -9999.9    -1.00e+05
2008 03 19  0126   54544    5160    0        3.3      461.0     1.13e+05
2008 03 19  0127   54544    5220    0        3.3      462.3     1.05e+05
2008 03 19  0128   54544    5280    0        2.5      465.2     1.33e+05
2008 03 19  0129   54544    5340    0        3.1      465.8     1.05e+05
2008 03 19  0130   54544    5400    0        3.1      464.7     9.57e+04
2008 03 19  0131   54544    5460    0        3.2      463.2     1.04e+05
2008 03 19  0132   54544    5520    0        2.7      460.8     1.03e+05
2008 03 19  0133   54544    5580    0        2.1      448.7     8.32e+04
2008 03 19  0134   54544    5640    0        2.4      463.0     1.01e+05
2008 03 19  0135   54544    5700    0        2.4      463.0     1.01e+05
2008 03 19  0136   54544    5760    0        2.4      463.8     1.17e+05
2008 03 19  0137   54544    5820    0        2.5      462.8     1.18e+05
2008 03 19  0138   54544    5880    0        2.6      467.9     1.26e+05
2008 03 19  0139   54544    5940    0        2.2      464.4     1.13e+05
2008 03 19  0140   54544    6000    0        2.1      464.5     1.05e+05
2008 03 19  0141   54544    6060    0        2.1      461.9     1.18e+05
2008 03 19  0142   54544    6120    0        2.1      465.5     9.85e+04
2008 03 19  0143   54544    6180    0        2.0      462.1     1.05e+05
2008 03 19  0144   54544    6240    0        1.9      467.9     1.18e+05
2008 03 19  0145   54544    6300    0        2.0      468.3     1.31e+05
2008 03 19  0146   54544    6360    0        3.2      469.0     1.07e+05
2008 03 19  0147   54544    6420    0        2.1      467.8     1.19e+05
2008 03 19  0148   54544    6480    0        3.3      467.8     1.00e+05
2008 03 19  0149   54544    6540    0        2.1      470.1     1.11e+05
2008 03 19  0150   54544    6600    0        2.1      471.9     1.21e+05
2008 03 19  0151   54544    6660    0        2.1      471.9     1.21e+05
2008 03 19  0152   54544    6720    0        2.1      471.7     1.18e+05
2008 03 19  0153   54544    6780    0        2.2      472.0     1.27e+05
2008 03 19  0154   54544    6840    0        2.3      472.5     1.22e+05
2008 03 19  0155   54544    6900    0        2.1      475.9     1.16e+05
2008 03 19  0156   54544    6960    0        3.3      473.9     1.08e+05
2008 03 19  0157   54544    7020    3    -9999.9    -9999.9    -1.00e+05
2008 03 19  0158   54544    7080    3    -9999.9    -9999.9    -1.00e+05
2008 03 19  0159   54544    7140    0        3.3      474.1     1.13e+05
2008 03 19  0200   54544    7200    9    -9999.9    -9999.9    -1.00e+05
2008 03 19  0201   54544    7260    9    -9999.9    -9999.9    -1.00e+05
2008 03 19  0202   54544    7320    9    -9999.9    -9999.9    -1.00e+05
2008 03 19  0203   54544    7380    9    -9999.9    -9999.9    -1.00e+05
2008 03 19  0204   54544    7440    9    -9999.9    -9999.9    -1.00e+05
2008 03 19  0205   54544    7500    0        2.1      468.6     1.08e+05
2008 03 19  0206   54544    7560    0        1.9      467.4     9.32e+04
2008 03 19  0207   54544    7620    0        1.9      467.4     9.32e+04
2008 03 19  0208   54544    7680    0        2.0      465.7     9.10e+04
2008 03 19  0209   54544    7740    0        2.0      469.7     1.10e+05
2008 03 19  0210   54544    7800    0        1.8      471.2     1.04e+05
2008 03 19  0211   54544    7860    0        2.1      470.2     9.52e+04
2008 03 19  0212   54544    7920    0        1.8      469.8     1.01e+05
2008 03 19  0213   54544    7980    0        2.1      464.9     9.38e+04
2008 03 19  0214   54544    8040    0        2.2      465.7     1.04e+05
2008 03 19  0215   54544    8100    0        2.1      466.5     1.00e+05
2008 03 19  0216   54544    8160    0        2.1      468.1     1.05e+05
2008 03 19  0217   54544    8220    0        1.8      471.8     1.12e+05
2008 03 19  0218   54544    8280    0        1.9      468.8     1.05e+05
2008 03 19  0219   54544    8340    0        2.1      467.2     9.18e+04
2008 03 19  0220   54544    8400    0        2.1      465.3     1.11e+05
2008 03 19  0221   54544    8460    0        2.1      466.3     1.13e+05
2008 03 19  0222   54544    8520    0        2.1      468.7     1.05e+05
2008 03 19  0223   54544    8580    0        2.1      468.7     1.05e+05
2008 03 19  0224   54544    8640    0        2.2      468.3     1.04e+05
2008 03 19  0225   54544    8700    0        2.1      469.4     1.12e+05
2008 03 19  0226   54544    8760    0        2.3      467.4     9.67e+04
2008 03 19  0227   54544    8820    0        2.4      467.7     1.10e+05
2008 03 19  0228   54544    8880    0        2.2      471.5     1.22e+05
2008 03 19  0229   54544    8940    0        2.6      471.1     1.09e+05
2008 03 19  0230   54544    9000    0        2.1      474.4     1.22e+05
2008 03 19  0231   54544    9060    9    -9999.9    -9999.9    -1.00e+05
2008 03 19  0232   54544    9120    0        2.2      463.8     1.12e+05
2008 03 19  0233   54544    9180    0        2.0      461.2     1.13e+05
2008 03 19  0234   54544    9240    0        2.1      459.3     9.98e+04
2008 03 19  0235   54544    9300    0        2.2      463.7     1.20e+05
2008 03 19  0236   54544    9360    0        2.0      461.6     1.08e+05
2008 03 19  0237   54544    9420    0        2.3      462.0     1.06e+05
2008 03 19  0238   54544    9480    0        2.1      459.7     1.01e+05
2008 03 19  0239   54544    9540    0        2.1      459.7     1.01e+05
2008 03 19  0240   54544    9600    0        2.4      463.4     1.22e+05
2008 03 19  0241   54544    9660    0        2.0      465.0     1.20e+05
2008 03 19  0242   54544    9720    0        2.2      465.3     1.24e+05
2008 03 19  0243   54544    9780    0        2.0      466.3     1.21e+05
2008 03 19  0244   54544    9840    0        2.3      466.7     1.18e+05
2008 03 19  0245   54544    9900    0        2.2      463.3     1.15e+05
2008 03 19  0246   54544    9960    0        2.4      461.1     1.08e+05
2008 03 19  0247   54544   10020    0        2.3      461.3     1.13e+05
