:Data_list: 20050622_ace_swepam_1m.txt
:Created: 2005 Jun 23 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2005 06 22  0000   53543       0    0        4.0      344.5     4.38e+04
2005 06 22  0001   53543      60    0        4.7      346.3     5.60e+04
2005 06 22  0002   53543     120    0        5.2      347.4     5.34e+04
2005 06 22  0003   53543     180    0        4.6      347.1     5.38e+04
2005 06 22  0004   53543     240    0        4.3      344.1     4.60e+04
2005 06 22  0005   53543     300    0        4.1      340.7     4.49e+04
2005 06 22  0006   53543     360    0        3.8      344.4     4.95e+04
2005 06 22  0007   53543     420    0        3.8      344.4     4.95e+04
2005 06 22  0008   53543     480    0        3.8      340.3     4.98e+04
2005 06 22  0009   53543     540    0        4.3      340.6     4.77e+04
2005 06 22  0010   53543     600    9    -9999.9    -9999.9    -1.00e+05
2005 06 22  0011   53543     660    0        4.0      342.9     5.59e+04
2005 06 22  0012   53543     720    0        3.6      344.8     3.92e+04
2005 06 22  0013   53543     780    0        3.4      337.2     3.83e+04
2005 06 22  0014   53543     840    0        2.4      339.6     4.55e+04
2005 06 22  0015   53543     900    0        2.1      342.9     4.62e+04
2005 06 22  0016   53543     960    0        2.9      341.1     3.73e+04
2005 06 22  0017   53543    1020    0        3.9      342.1     4.40e+04
2005 06 22  0018   53543    1080    0        2.4      341.6     4.68e+04
2005 06 22  0019   53543    1140    0        4.0      337.8     4.24e+04
2005 06 22  0020   53543    1200    0        2.2      344.3     4.99e+04
2005 06 22  0021   53543    1260    0        2.8      339.4     5.34e+04
2005 06 22  0022   53543    1320    0        3.9      337.3     3.79e+04
2005 06 22  0023   53543    1380    0        3.9      337.3     3.79e+04
2005 06 22  0024   53543    1440    0        2.1      341.9     4.84e+04
2005 06 22  0025   53543    1500    0        2.7      339.8     4.58e+04
2005 06 22  0026   53543    1560    0        2.5      339.5     4.56e+04
2005 06 22  0027   53543    1620    0        2.7      344.1     5.20e+04
2005 06 22  0028   53543    1680    0        2.4      341.9     4.85e+04
2005 06 22  0029   53543    1740    0        3.6      340.8     3.83e+04
2005 06 22  0030   53543    1800    0        2.7      340.5     5.39e+04
2005 06 22  0031   53543    1860    0        2.6      342.1     5.69e+04
2005 06 22  0032   53543    1920    0        3.9      338.1     4.86e+04
2005 06 22  0033   53543    1980    0        2.7      344.1     5.43e+04
2005 06 22  0034   53543    2040    0        2.3      344.9     6.24e+04
2005 06 22  0035   53543    2100    0        2.3      344.1     7.23e+04
2005 06 22  0036   53543    2160    0        2.8      346.2     5.25e+04
2005 06 22  0037   53543    2220    0        2.0      353.5     5.91e+04
2005 06 22  0038   53543    2280    0        2.0      352.2     6.09e+04
