:Data_list: 20011214_ace_sis_5m.txt
:Created: 2001 Dec 15 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2001 12 14  0000    52257       0      0    9.47e-01    0    6.36e-01
2001 12 14  0005    52257     300      0    9.30e-01    0    6.22e-01
2001 12 14  0010    52257     600      0    9.83e-01    0    6.63e-01
2001 12 14  0015    52257     900      0    9.56e-01    0    6.51e-01
2001 12 14  0020    52257    1200      0    9.22e-01    0    6.26e-01
2001 12 14  0025    52257    1500      0    9.82e-01    0    6.66e-01
2001 12 14  0030    52257    1800      0    1.00e+00    0    6.80e-01
2001 12 14  0035    52257    2100      0    1.02e+00    0    7.04e-01
2001 12 14  0040    52257    2400      0    9.75e-01    0    6.63e-01
2001 12 14  0045    52257    2700      0    1.03e+00    0    6.90e-01
2001 12 14  0050    52257    3000      0    9.56e-01    0    6.47e-01
2001 12 14  0055    52257    3300      0    9.69e-01    0    6.60e-01
2001 12 14  0100    52257    3600      0    9.78e-01    0    6.66e-01
2001 12 14  0105    52257    3900      0    9.66e-01    0    6.46e-01
2001 12 14  0110    52257    4200      0    9.65e-01    0    6.54e-01
2001 12 14  0115    52257    4500      0    9.88e-01    0    6.56e-01
2001 12 14  0120    52257    4800      0    9.53e-01    0    6.45e-01
2001 12 14  0125    52257    5100      0    9.67e-01    0    6.57e-01
2001 12 14  0130    52257    5400      0    9.60e-01    0    6.48e-01
2001 12 14  0135    52257    5700      0    9.87e-01    0    6.69e-01
2001 12 14  0140    52257    6000      0    9.60e-01    0    6.61e-01
2001 12 14  0145    52257    6300      0    1.01e+00    0    6.83e-01
2001 12 14  0150    52257    6600      0    1.05e+00    0    7.11e-01
2001 12 14  0155    52257    6900      0    1.03e+00    0    7.02e-01
2001 12 14  0200    52257    7200      0    1.06e+00    0    7.24e-01
2001 12 14  0205    52257    7500      0    9.82e-01    0    6.63e-01
2001 12 14  0210    52257    7800      0    9.50e-01    0    6.53e-01
2001 12 14  0215    52257    8100      0    9.49e-01    0    6.42e-01
2001 12 14  0220    52257    8400      0    9.76e-01    0    6.59e-01
2001 12 14  0225    52257    8700      0    9.26e-01    0    6.27e-01
2001 12 14  0230    52257    9000      0    9.61e-01    0    6.52e-01
2001 12 14  0235    52257    9300      0    1.02e+00    0    6.92e-01
2001 12 14  0240    52257    9600      0    9.93e-01    0    6.73e-01
2001 12 14  0245    52257    9900      0    9.53e-01    0    6.42e-01
2001 12 14  0250    52257   10200      0    9.71e-01    0    6.58e-01
2001 12 14  0255    52257   10500      0    9.85e-01    0    6.73e-01
2001 12 14  0300    52257   10800      0    9.74e-01    0    6.57e-01
2001 12 14  0305    52257   11100      0    9.56e-01    0    6.40e-01
2001 12 14  0310    52257   11400      0    9.87e-01    0    6.65e-01
2001 12 14  0315    52257   11700      0    9.64e-01    0    6.54e-01
2001 12 14  0320    52257   12000      0    9.82e-01    0    6.67e-01
2001 12 14  0325    52257   12300      0    9.96e-01    0    6.77e-01
2001 12 14  0330    52257   12600      0    1.01e+00    0    6.87e-01
2001 12 14  0335    52257   12900      0    1.02e+00    0    6.97e-01
2001 12 14  0340    52257   13200      0    9.37e-01    0    6.33e-01
2001 12 14  0345    52257   13500      0    9.78e-01    0    6.57e-01
2001 12 14  0350    52257   13800      0    9.72e-01    0    6.56e-01
2001 12 14  0355    52257   14100      0    9.72e-01    0    6.59e-01
2001 12 14  0400    52257   14400      0    9.52e-01    0    6.56e-01
2001 12 14  0405    52257   14700      0    9.72e-01    0    6.58e-01
2001 12 14  0410    52257   15000      0    9.86e-01    0    6.64e-01
2001 12 14  0415    52257   15300      0    9.59e-01    0    6.49e-01
2001 12 14  0420    52257   15600      0    9.61e-01    0    6.49e-01
2001 12 14  0425    52257   15900      0    9.56e-01    0    6.57e-01
2001 12 14  0430    52257   16200      0    9.69e-01    0    6.59e-01
2001 12 14  0435    52257   16500      0    9.60e-01    0    6.52e-01
2001 12 14  0440    52257   16800      0    1.10e+00    0    7.47e-01
2001 12 14  0445    52257   17100      0    1.07e+00    0    7.38e-01
2001 12 14  0450    52257   17400      0    9.49e-01    0    6.42e-01
2001 12 14  0455    52257   17700      0    9.82e-01    0    6.72e-01
2001 12 14  0500    52257   18000      0    9.78e-01    0    6.67e-01
2001 12 14  0505    52257   18300      0    9.73e-01    0    6.60e-01
2001 12 14  0510    52257   18600      0    9.34e-01    0    6.39e-01
2001 12 14  0515    52257   18900      0    9.42e-01    0    6.48e-01
2001 12 14  0520    52257   19200      0    9.65e-01    0    6.59e-01
2001 12 14  0525    52257   19500      0    9.58e-01    0    6.52e-01
2001 12 14  0530    52257   19800      0    9.40e-01    0    6.44e-01
2001 12 14  0535    52257   20100      0    9.44e-01    0    6.43e-01
2001 12 14  0540    52257   20400      0    9.64e-01    0    6.59e-01
2001 12 14  0545    52257   20700      0    9.99e-01    0    6.83e-01
2001 12 14  0550    52257   21000      0    9.64e-01    0    6.48e-01
2001 12 14  0555    52257   21300      0    9.57e-01    0    6.46e-01
2001 12 14  0600    52257   21600      0    9.55e-01    0    6.54e-01
2001 12 14  0605    52257   21900      0    9.71e-01    0    6.69e-01
2001 12 14  0610    52257   22200      0    9.71e-01    0    6.56e-01
2001 12 14  0615    52257   22500      0    9.67e-01    0    6.60e-01
2001 12 14  0620    52257   22800      0    9.50e-01    0    6.46e-01
2001 12 14  0625    52257   23100      0    1.00e+00    0    6.83e-01
2001 12 14  0630    52257   23400      0    9.89e-01    0    6.76e-01
