:Data_list: 20031201_ace_swepam_1m.txt
:Created: 2003 Dec 02 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2003 12 01  0000   52974       0    1        2.6      476.5     1.62e+05
2003 12 01  0001   52974      60    0        2.4      476.8     1.64e+05
2003 12 01  0002   52974     120    0        2.2      485.3     1.50e+05
2003 12 01  0003   52974     180    1        2.1      469.0     1.62e+05
2003 12 01  0004   52974     240    1        2.4      469.6     1.72e+05
2003 12 01  0005   52974     300    1        2.7      470.2     1.82e+05
2003 12 01  0006   52974     360    1        1.8      458.5     9.54e+04
2003 12 01  0007   52974     420    1        0.9      421.4     2.35e+04
2003 12 01  0008   52974     480    0        2.5      463.8     1.85e+05
2003 12 01  0009   52974     540    1        2.5      464.2     1.53e+05
2003 12 01  0010   52974     600    0        1.9      471.6     1.68e+05
2003 12 01  0011   52974     660    1        1.7      478.2     2.01e+05
2003 12 01  0012   52974     720    0        1.8      467.1     1.97e+05
2003 12 01  0013   52974     780    1        2.1      469.5     2.28e+05
2003 12 01  0014   52974     840    0        1.8      480.7     2.34e+05
2003 12 01  0015   52974     900    0        1.4      476.3     2.08e+05
2003 12 01  0016   52974     960    0        2.0      493.4     1.12e+05
2003 12 01  0017   52974    1020    0        1.6      483.7     1.38e+05
2003 12 01  0018   52974    1080    0        1.6      485.3     1.11e+05
2003 12 01  0019   52974    1140    0        1.3      494.5     1.46e+05
2003 12 01  0020   52974    1200    0        1.6      489.5     1.21e+05
2003 12 01  0021   52974    1260    0        1.9      484.5     9.63e+04
2003 12 01  0022   52974    1320    9    -9999.9    -9999.9    -1.00e+05
2003 12 01  0023   52974    1380    0        1.5      472.8     1.14e+05
2003 12 01  0024   52974    1440    0        2.2      484.9     1.08e+05
2003 12 01  0025   52974    1500    0        2.3      498.7     7.69e+04
2003 12 01  0026   52974    1560    0        2.2      516.5     8.37e+04
2003 12 01  0027   52974    1620    0        1.8      509.5     8.59e+04
2003 12 01  0028   52974    1680    0        1.6      504.7     7.87e+04
2003 12 01  0029   52974    1740    0        2.1      506.9     4.39e+04
2003 12 01  0030   52974    1800    0        2.1      490.7     8.78e+04
2003 12 01  0031   52974    1860    0        2.0      482.9     1.03e+05
2003 12 01  0032   52974    1920    6    -9999.9    -9999.9    -1.00e+05
2003 12 01  0033   52974    1980    0        1.4      504.9     6.02e+04
2003 12 01  0034   52974    2040    0        2.3      463.8     1.18e+05
2003 12 01  0035   52974    2100    1        2.2      456.6     7.53e+04
2003 12 01  0036   52974    2160    0        2.1      461.9     1.12e+05
2003 12 01  0037   52974    2220    0        2.0      467.1     1.48e+05
2003 12 01  0038   52974    2280    0        1.8      464.2     1.30e+05
