:Data_list: 20030305_ace_mag_1m.txt
:Created: 2003 Mar 06 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2003 03 05  0000   52703       0    0     2.7    -5.3     0.8     6.0     7.9   297.1
2003 03 05  0001   52703      60    0     2.7    -5.3     1.5     6.2    14.0   296.6
2003 03 05  0002   52703     120    0     2.7    -4.6     3.0     6.1    29.2   300.6
2003 03 05  0003   52703     180    0     2.1    -5.0     3.0     6.2    29.0   292.4
2003 03 05  0004   52703     240    0     1.4    -5.2     3.3     6.4    31.5   285.0
2003 03 05  0005   52703     300    0     0.5    -5.6     3.2     6.4    29.9   274.9
2003 03 05  0006   52703     360    0     0.7    -5.8     3.4     6.7    30.6   277.0
2003 03 05  0007   52703     420    0     1.6    -5.8     2.6     6.5    23.4   285.3
2003 03 05  0008   52703     480    0     1.9    -5.7     1.9     6.3    17.7   288.1
2003 03 05  0009   52703     540    0     1.6    -6.0     1.2     6.4    11.3   284.8
2003 03 05  0010   52703     600    0     2.1    -5.9     0.3     6.3     2.6   289.8
2003 03 05  0011   52703     660    0     2.1    -5.9     0.4     6.3     3.5   289.3
2003 03 05  0012   52703     720    0     1.5    -6.2     0.5     6.4     4.4   284.1
2003 03 05  0013   52703     780    0     1.3    -6.4     0.5     6.6     4.3   281.7
2003 03 05  0014   52703     840    0     1.9    -5.8     0.0     6.1     0.3   287.9
2003 03 05  0015   52703     900    0     2.7    -5.4     0.8     6.1     7.1   296.2
2003 03 05  0016   52703     960    0     3.4    -4.6     1.5     5.9    14.9   307.0
2003 03 05  0017   52703    1020    0     3.6    -3.2     3.1     5.7    32.6   318.6
2003 03 05  0018   52703    1080    0     3.7    -3.6     2.0     5.5    20.7   315.5
2003 03 05  0019   52703    1140    0     3.4    -4.4     0.9     5.6     8.8   307.9
2003 03 05  0020   52703    1200    0     3.0    -4.8     0.4     5.7     3.7   301.8
