:Data_list: 20050902_ace_sis_5m.txt
:Created: 2005 Sep 03 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2005 09 02  0000    53615       0      0    3.42e+00    0    1.86e+00
2005 09 02  0005    53615     300      0    3.43e+00    0    1.87e+00
2005 09 02  0010    53615     600      0    3.45e+00    0    1.88e+00
2005 09 02  0015    53615     900      0    3.66e+00    0    1.95e+00
2005 09 02  0020    53615    1200      0    3.71e+00    0    1.96e+00
2005 09 02  0025    53615    1500      0    3.73e+00    0    2.02e+00
2005 09 02  0030    53615    1800      0    3.70e+00    0    1.96e+00
2005 09 02  0035    53615    2100      0    3.77e+00    0    1.99e+00
2005 09 02  0040    53615    2400      0    3.85e+00    0    2.04e+00
2005 09 02  0045    53615    2700      0    3.76e+00    0    2.00e+00
2005 09 02  0050    53615    3000      0    3.74e+00    0    1.94e+00
2005 09 02  0055    53615    3300      0    3.80e+00    0    1.97e+00
2005 09 02  0100    53615    3600      0    3.85e+00    0    2.00e+00
2005 09 02  0105    53615    3900      0    3.87e+00    0    1.98e+00
2005 09 02  0110    53615    4200      0    3.91e+00    0    2.01e+00
2005 09 02  0115    53615    4500      0    3.83e+00    0    1.95e+00
2005 09 02  0120    53615    4800      0    3.80e+00    0    1.96e+00
2005 09 02  0125    53615    5100      0    3.97e+00    0    2.09e+00
2005 09 02  0130    53615    5400      0    3.92e+00    0    2.03e+00
2005 09 02  0135    53615    5700      0    3.88e+00    0    1.99e+00
2005 09 02  0140    53615    6000      0    3.90e+00    0    2.01e+00
2005 09 02  0145    53615    6300      0    4.12e+00    0    1.99e+00
2005 09 02  0150    53615    6600      0    3.95e+00    0    2.06e+00
2005 09 02  0155    53615    6900      0    3.92e+00    0    2.00e+00
2005 09 02  0200    53615    7200      0    3.95e+00    0    2.01e+00
2005 09 02  0205    53615    7500      0    3.89e+00    0    1.96e+00
2005 09 02  0210    53615    7800      0    3.82e+00    0    1.94e+00
2005 09 02  0215    53615    8100      0    3.74e+00    0    1.90e+00
2005 09 02  0220    53615    8400      0    3.78e+00    0    1.90e+00
2005 09 02  0225    53615    8700      0    3.77e+00    0    1.91e+00
2005 09 02  0230    53615    9000      0    3.83e+00    0    1.93e+00
2005 09 02  0235    53615    9300      0    3.81e+00    0    1.93e+00
2005 09 02  0240    53615    9600      0    3.79e+00    0    1.92e+00
2005 09 02  0245    53615    9900      0    3.79e+00    0    1.92e+00
2005 09 02  0250    53615   10200      0    3.98e+00    0    2.02e+00
2005 09 02  0255    53615   10500      0    3.75e+00    0    1.91e+00
2005 09 02  0300    53615   10800      0    3.72e+00    0    1.92e+00
2005 09 02  0305    53615   11100      0    3.64e+00    0    1.87e+00
2005 09 02  0310    53615   11400      0    3.63e+00    0    1.87e+00
2005 09 02  0315    53615   11700      0    3.75e+00    0    1.89e+00
2005 09 02  0320    53615   12000      0    3.64e+00    0    1.83e+00
2005 09 02  0325    53615   12300      0    3.65e+00    0    1.84e+00
2005 09 02  0330    53615   12600      0    3.64e+00    0    1.85e+00
2005 09 02  0335    53615   12900      0    3.58e+00    0    1.83e+00
2005 09 02  0340    53615   13200      0    3.67e+00    0    1.84e+00
2005 09 02  0345    53615   13500      0    3.72e+00    0    1.91e+00
2005 09 02  0350    53615   13800      0    3.73e+00    0    1.90e+00
2005 09 02  0355    53615   14100      0    3.79e+00    0    1.92e+00
2005 09 02  0400    53615   14400      0    3.77e+00    0    1.91e+00
2005 09 02  0405    53615   14700      0    3.78e+00    0    1.89e+00
2005 09 02  0410    53615   15000      0    3.73e+00    0    1.92e+00
2005 09 02  0415    53615   15300      0    3.71e+00    0    1.92e+00
2005 09 02  0420    53615   15600      0    3.58e+00    0    1.84e+00
2005 09 02  0425    53615   15900      0    3.55e+00    0    1.82e+00
2005 09 02  0430    53615   16200      0    3.50e+00    0    1.78e+00
2005 09 02  0435    53615   16500      0    3.39e+00    0    1.74e+00
2005 09 02  0440    53615   16800      0    3.26e+00    0    1.73e+00
2005 09 02  0445    53615   17100      0    3.18e+00    0    1.70e+00
2005 09 02  0450    53615   17400      0    3.22e+00    0    1.73e+00
2005 09 02  0455    53615   17700      0    3.25e+00    0    1.76e+00
2005 09 02  0500    53615   18000      0    3.22e+00    0    1.73e+00
2005 09 02  0505    53615   18300      0    3.22e+00    0    1.73e+00
2005 09 02  0510    53615   18600      0    3.26e+00    0    1.73e+00
2005 09 02  0515    53615   18900      0    3.28e+00    0    1.71e+00
2005 09 02  0520    53615   19200      0    3.16e+00    0    1.71e+00
