:Data_list: 20020220_ace_sis_5m.txt
:Created: 2002 Feb 21 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2002 02 20  0000    52325       0      0    8.69e-01    0    6.09e-01
2002 02 20  0005    52325     300      0    8.54e-01    0    5.93e-01
2002 02 20  0010    52325     600      0    8.73e-01    0    6.07e-01
2002 02 20  0015    52325     900      0    8.76e-01    0    6.14e-01
2002 02 20  0020    52325    1200      0    8.53e-01    0    5.98e-01
2002 02 20  0025    52325    1500      0    8.82e-01    0    6.18e-01
2002 02 20  0030    52325    1800      0    8.63e-01    0    5.99e-01
2002 02 20  0035    52325    2100      0    8.94e-01    0    6.30e-01
2002 02 20  0040    52325    2400      0    8.74e-01    0    6.15e-01
2002 02 20  0045    52325    2700      0    8.76e-01    0    6.13e-01
2002 02 20  0050    52325    3000      0    8.76e-01    0    6.14e-01
2002 02 20  0055    52325    3300      0    8.58e-01    0    6.06e-01
2002 02 20  0100    52325    3600      0    8.71e-01    0    6.09e-01
2002 02 20  0105    52325    3900      0    8.72e-01    0    6.10e-01
2002 02 20  0110    52325    4200      0    9.03e-01    0    6.41e-01
2002 02 20  0115    52325    4500      0    8.80e-01    0    6.13e-01
2002 02 20  0120    52325    4800      0    8.64e-01    0    6.09e-01
2002 02 20  0125    52325    5100      0    8.59e-01    0    6.00e-01
2002 02 20  0130    52325    5400      0    8.89e-01    0    6.29e-01
2002 02 20  0135    52325    5700      0    8.77e-01    0    6.12e-01
2002 02 20  0140    52325    6000      0    8.61e-01    0    6.07e-01
2002 02 20  0145    52325    6300      0    8.73e-01    0    6.13e-01
2002 02 20  0150    52325    6600      0    8.60e-01    0    6.03e-01
2002 02 20  0155    52325    6900      0    8.66e-01    0    6.03e-01
2002 02 20  0200    52325    7200      0    8.77e-01    0    6.10e-01
2002 02 20  0205    52325    7500      0    8.68e-01    0    6.07e-01
2002 02 20  0210    52325    7800      0    8.74e-01    0    6.14e-01
2002 02 20  0215    52325    8100      0    8.76e-01    0    6.14e-01
2002 02 20  0220    52325    8400      0    8.61e-01    0    6.10e-01
2002 02 20  0225    52325    8700      0    8.74e-01    0    6.05e-01
2002 02 20  0230    52325    9000      0    8.69e-01    0    6.08e-01
2002 02 20  0235    52325    9300      0    8.66e-01    0    6.07e-01
2002 02 20  0240    52325    9600      0    8.79e-01    0    6.16e-01
2002 02 20  0245    52325    9900      0    8.81e-01    0    6.17e-01
2002 02 20  0250    52325   10200      0    9.00e-01    0    6.35e-01
2002 02 20  0255    52325   10500      0    8.70e-01    0    6.11e-01
2002 02 20  0300    52325   10800      0    8.74e-01    0    6.07e-01
2002 02 20  0305    52325   11100      0    8.75e-01    0    6.12e-01
2002 02 20  0310    52325   11400      0    8.69e-01    0    6.07e-01
2002 02 20  0315    52325   11700      0    8.66e-01    0    6.04e-01
2002 02 20  0320    52325   12000      0    8.35e-01    0    5.84e-01
2002 02 20  0325    52325   12300      0    8.79e-01    0    6.13e-01
2002 02 20  0330    52325   12600      0    8.85e-01    0    6.19e-01
2002 02 20  0335    52325   12900      0    8.64e-01    0    5.97e-01
2002 02 20  0340    52325   13200      0    8.82e-01    0    6.22e-01
2002 02 20  0345    52325   13500      0    8.73e-01    0    6.10e-01
2002 02 20  0350    52325   13800      0    9.02e-01    0    6.31e-01
2002 02 20  0355    52325   14100      0    8.79e-01    0    6.17e-01
2002 02 20  0400    52325   14400      0    8.33e-01    0    5.85e-01
2002 02 20  0405    52325   14700      0    8.60e-01    0    6.03e-01
2002 02 20  0410    52325   15000      0    8.68e-01    0    6.09e-01
2002 02 20  0415    52325   15300      0    8.97e-01    0    6.29e-01
2002 02 20  0420    52325   15600      0    8.71e-01    0    6.17e-01
2002 02 20  0425    52325   15900      0    8.77e-01    0    6.19e-01
2002 02 20  0430    52325   16200      0    8.77e-01    0    6.16e-01
2002 02 20  0435    52325   16500      0    8.51e-01    0    6.02e-01
2002 02 20  0440    52325   16800      0    8.84e-01    0    6.19e-01
2002 02 20  0445    52325   17100      0    8.83e-01    0    6.12e-01
2002 02 20  0450    52325   17400      0    8.55e-01    0    5.98e-01
2002 02 20  0455    52325   17700      0    8.78e-01    0    6.18e-01
2002 02 20  0500    52325   18000      0    8.91e-01    0    6.22e-01
2002 02 20  0505    52325   18300      0    8.76e-01    0    6.18e-01
2002 02 20  0510    52325   18600      0    8.48e-01    0    5.97e-01
2002 02 20  0515    52325   18900      0    8.48e-01    0    5.91e-01
2002 02 20  0520    52325   19200      0    8.71e-01    0    6.18e-01
2002 02 20  0525    52325   19500      0    8.50e-01    0    5.96e-01
2002 02 20  0530    52325   19800      0    8.72e-01    0    6.11e-01
2002 02 20  0535    52325   20100      0    8.77e-01    0    6.19e-01
2002 02 20  0540    52325   20400      0    8.61e-01    0    5.96e-01
2002 02 20  0545    52325   20700      0    8.54e-01    0    5.99e-01
2002 02 20  0550    52325   21000      0    8.58e-01    0    5.99e-01
2002 02 20  0555    52325   21300      0    8.73e-01    0    6.09e-01
2002 02 20  0600    52325   21600      0    8.73e-01    0    6.16e-01
2002 02 20  0605    52325   21900      0    8.72e-01    0    6.07e-01
2002 02 20  0610    52325   22200      0    8.23e-01    0    5.81e-01
2002 02 20  0615    52325   22500      0    8.83e-01    0    6.19e-01
2002 02 20  0620    52325   22800      0    8.83e-01    0    6.12e-01
2002 02 20  0625    52325   23100      0    8.59e-01    0    6.04e-01
2002 02 20  0630    52325   23400      0    8.47e-01    0    5.99e-01
2002 02 20  0635    52325   23700      0    8.99e-01    0    6.26e-01
2002 02 20  0640    52325   24000      0    9.88e-01    0    6.93e-01
2002 02 20  0645    52325   24300      0    1.28e+00    0    9.09e-01
2002 02 20  0650    52325   24600      0    2.33e+00    0    1.60e+00
2002 02 20  0655    52325   24900      0    3.19e+00    0    2.28e+00
2002 02 20  0700    52325   25200      0    4.84e+00    0    3.42e+00
2002 02 20  0705    52325   25500      0    6.02e+00    0    3.65e+00
2002 02 20  0710    52325   25800      0    5.64e+00    0    2.56e+00
2002 02 20  0715    52325   26100      0    8.64e+00    0    2.54e+00
2002 02 20  0720    52325   26400      0    9.89e+00    0    2.07e+00
