:Data_list: 20020908_ace_sis_5m.txt
:Created: 2002 Sep 09 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2002 09 08  0000    52525       0      0    8.44e+00    0    7.50e-01
2002 09 08  0005    52525     300      0    8.09e+00    0    6.48e-01
2002 09 08  0010    52525     600      0    8.39e+00    0    7.47e-01
2002 09 08  0015    52525     900      0    9.04e+00    0    7.92e-01
2002 09 08  0020    52525    1200      0    8.41e+00    0    7.07e-01
2002 09 08  0025    52525    1500      0    8.60e+00    0    7.26e-01
2002 09 08  0030    52525    1800      0    8.33e+00    0    7.54e-01
2002 09 08  0035    52525    2100      0    8.12e+00    0    7.24e-01
2002 09 08  0040    52525    2400      0    8.08e+00    0    7.47e-01
2002 09 08  0045    52525    2700      0    7.91e+00    0    6.96e-01
2002 09 08  0050    52525    3000      0    7.49e+00    0    7.11e-01
2002 09 08  0055    52525    3300      0    7.00e+00    0    7.89e-01
2002 09 08  0100    52525    3600      0    6.82e+00    0    7.77e-01
2002 09 08  0105    52525    3900      0    6.93e+00    0    7.64e-01
2002 09 08  0110    52525    4200      0    6.77e+00    0    7.00e-01
2002 09 08  0115    52525    4500      0    7.00e+00    0    7.92e-01
2002 09 08  0120    52525    4800      0    6.88e+00    0    7.57e-01
2002 09 08  0125    52525    5100      0    6.66e+00    0    7.62e-01
2002 09 08  0130    52525    5400      0    6.58e+00    0    7.44e-01
2002 09 08  0135    52525    5700      0    6.30e+00    0    6.90e-01
2002 09 08  0140    52525    6000      0    6.42e+00    0    7.20e-01
2002 09 08  0145    52525    6300      0    6.36e+00    0    7.43e-01
2002 09 08  0150    52525    6600      0    6.25e+00    0    7.66e-01
2002 09 08  0155    52525    6900      0    6.12e+00    0    7.53e-01
2002 09 08  0200    52525    7200      0    6.11e+00    0    6.73e-01
2002 09 08  0205    52525    7500      0    5.94e+00    0    7.18e-01
2002 09 08  0210    52525    7800      0    5.90e+00    0    7.38e-01
2002 09 08  0215    52525    8100      0    5.89e+00    0    7.51e-01
2002 09 08  0220    52525    8400      0    6.09e+00    0    7.10e-01
2002 09 08  0225    52525    8700      0    5.89e+00    0    7.34e-01
2002 09 08  0230    52525    9000      0    5.33e+00    0    7.00e-01
2002 09 08  0235    52525    9300      0    5.15e+00    0    6.66e-01
2002 09 08  0240    52525    9600      0    5.59e+00    0    6.82e-01
2002 09 08  0245    52525    9900      0    5.51e+00    0    7.34e-01
2002 09 08  0250    52525   10200      0    5.16e+00    0    6.78e-01
2002 09 08  0255    52525   10500      0    5.07e+00    0    6.72e-01
2002 09 08  0300    52525   10800      0    5.11e+00    0    7.28e-01
2002 09 08  0305    52525   11100      0    5.04e+00    0    7.47e-01
2002 09 08  0310    52525   11400      9   -1.00e+05    9   -1.00e+05
2002 09 08  0315    52525   11700      9   -1.00e+05    9   -1.00e+05
2002 09 08  0320    52525   12000      0    4.95e+00    0    7.10e-01
