:Data_list: 20080401_ace_mag_1m.txt
:Created: 2008 Apr 02 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 04 01  0000   54557       0    0    -0.9    -3.7     0.8     3.9    12.4   256.9
2008 04 01  0001   54557      60    0    -0.9    -3.7     0.7     3.9    10.9   256.7
2008 04 01  0002   54557     120    0    -0.7    -3.1     1.9     3.7    31.6   257.7
2008 04 01  0003   54557     180    0    -0.4    -3.5     1.1     3.7    18.0   263.0
2008 04 01  0004   54557     240    0    -0.4    -3.3     1.4     3.6    23.8   262.3
2008 04 01  0005   54557     300    0    -0.8    -3.9    -0.0     3.9    -0.4   258.7
2008 04 01  0006   54557     360    0    -0.9    -3.8    -0.3     3.9    -5.1   257.3
2008 04 01  0007   54557     420    0    -0.7    -3.9    -0.5     4.0    -7.2   259.5
2008 04 01  0008   54557     480    0    -0.9    -3.7    -1.1     4.0   -15.4   255.6
2008 04 01  0009   54557     540    0    -1.0    -3.6    -1.0     3.8   -14.6   254.6
2008 04 01  0010   54557     600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0011   54557     660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0012   54557     720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0013   54557     780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0014   54557     840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0015   54557     900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0016   54557     960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0017   54557    1020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0018   54557    1080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0019   54557    1140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0020   54557    1200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0021   54557    1260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0022   54557    1320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0023   54557    1380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0024   54557    1440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0025   54557    1500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0026   54557    1560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0027   54557    1620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0028   54557    1680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0029   54557    1740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0030   54557    1800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0031   54557    1860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0032   54557    1920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0033   54557    1980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0034   54557    2040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0035   54557    2100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0036   54557    2160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0037   54557    2220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0038   54557    2280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0039   54557    2340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0040   54557    2400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0041   54557    2460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0042   54557    2520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0043   54557    2580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0044   54557    2640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0045   54557    2700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2008 04 01  0046   54557    2760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
