:Data_list: 20020907_ace_swepam_1m.txt
:Created: 2002 Sep 08 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2002 09 07  0000   52524       0    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0001   52524      60    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0002   52524     120    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0003   52524     180    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0004   52524     240    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0005   52524     300    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0006   52524     360    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0007   52524     420    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0008   52524     480    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0009   52524     540    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0010   52524     600    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0011   52524     660    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0012   52524     720    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0013   52524     780    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0014   52524     840    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0015   52524     900    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0016   52524     960    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0017   52524    1020    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0018   52524    1080    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0019   52524    1140    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0020   52524    1200    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0021   52524    1260    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0022   52524    1320    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0023   52524    1380    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0024   52524    1440    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0025   52524    1500    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0026   52524    1560    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0027   52524    1620    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0028   52524    1680    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0029   52524    1740    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0030   52524    1800    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0031   52524    1860    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0032   52524    1920    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0033   52524    1980    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0034   52524    2040    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0035   52524    2100    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0036   52524    2160    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0037   52524    2220    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0038   52524    2280    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0039   52524    2340    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0040   52524    2400    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0041   52524    2460    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0042   52524    2520    9    -9999.9    -9999.9    -1.00e+05
2002 09 07  0043   52524    2580    9    -9999.9    -9999.9    -1.00e+05
