:Data_list: 20050506_ace_swepam_1m.txt
:Created: 2005 May 07 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2005 05 06  0000   53496       0    0        2.1      333.7     4.53e+04
2005 05 06  0001   53496      60    0        3.2      332.4     2.86e+04
2005 05 06  0002   53496     120    0        2.1      333.2     4.23e+04
2005 05 06  0003   53496     180    0        3.0      331.8     3.40e+04
2005 05 06  0004   53496     240    0        2.5      331.2     3.93e+04
2005 05 06  0005   53496     300    0        3.4      331.7     3.40e+04
2005 05 06  0006   53496     360    0        2.3      332.8     3.98e+04
2005 05 06  0007   53496     420    0        2.3      332.8     3.98e+04
2005 05 06  0008   53496     480    0        2.2      332.5     3.99e+04
2005 05 06  0009   53496     540    0        3.5      330.5     2.47e+04
2005 05 06  0010   53496     600    0        2.2      332.4     3.62e+04
2005 05 06  0011   53496     660    0        2.5      329.8     4.19e+04
2005 05 06  0012   53496     720    0        2.3      332.7     4.52e+04
2005 05 06  0013   53496     780    0        4.0      330.6     2.75e+04
2005 05 06  0014   53496     840    0        3.0      334.5     2.52e+04
2005 05 06  0015   53496     900    0        2.7      333.0     3.24e+04
2005 05 06  0016   53496     960    0        3.9      330.5     2.72e+04
2005 05 06  0017   53496    1020    0        3.7      330.6     2.57e+04
2005 05 06  0018   53496    1080    0        2.7      332.6     3.61e+04
2005 05 06  0019   53496    1140    0        2.4      338.2     4.50e+04
2005 05 06  0020   53496    1200    9    -9999.9    -9999.9    -1.00e+05
2005 05 06  0021   53496    1260    0        3.5      333.2     3.40e+04
2005 05 06  0022   53496    1320    0        3.2      335.8     3.47e+04
2005 05 06  0023   53496    1380    0        3.2      335.8     3.47e+04
2005 05 06  0024   53496    1440    0        2.2      338.5     4.15e+04
2005 05 06  0025   53496    1500    0        3.2      333.6     3.59e+04
2005 05 06  0026   53496    1560    0        3.1      333.3     2.95e+04
2005 05 06  0027   53496    1620    0        2.2      337.5     4.04e+04
2005 05 06  0028   53496    1680    0        2.7      337.3     3.47e+04
2005 05 06  0029   53496    1740    0        2.6      336.8     3.12e+04
2005 05 06  0030   53496    1800    0        3.0      332.9     2.84e+04
2005 05 06  0031   53496    1860    0        1.5      340.6     4.24e+04
2005 05 06  0032   53496    1920    0        2.9      336.8     3.17e+04
2005 05 06  0033   53496    1980    0        2.6      335.8     3.38e+04
2005 05 06  0034   53496    2040    0        2.7      334.4     2.84e+04
2005 05 06  0035   53496    2100    0        2.2      337.6     3.54e+04
2005 05 06  0036   53496    2160    0        2.7      336.6     2.95e+04
2005 05 06  0037   53496    2220    0        2.7      337.1     2.85e+04
2005 05 06  0038   53496    2280    0        1.9      340.6     3.69e+04
2005 05 06  0039   53496    2340    0        1.9      340.6     3.69e+04
2005 05 06  0040   53496    2400    0        2.7      336.1     2.88e+04
2005 05 06  0041   53496    2460    0        2.0      341.6     4.31e+04
2005 05 06  0042   53496    2520    0        2.8      338.7     3.40e+04
2005 05 06  0043   53496    2580    0        3.1      335.8     3.21e+04
2005 05 06  0044   53496    2640    0        2.7      337.3     4.73e+04
2005 05 06  0045   53496    2700    0        3.1      337.3     3.56e+04
2005 05 06  0046   53496    2760    0        2.5      339.3     4.00e+04
2005 05 06  0047   53496    2820    0        2.8      337.3     4.78e+04
2005 05 06  0048   53496    2880    0        2.6      341.3     5.82e+04
2005 05 06  0049   53496    2940    0        2.7      340.0     6.66e+04
2005 05 06  0050   53496    3000    0        1.4      335.5     7.81e+04
2005 05 06  0051   53496    3060    0        1.4      346.4     5.66e+04
2005 05 06  0052   53496    3120    0        1.5      348.8     5.45e+04
2005 05 06  0053   53496    3180    9    -9999.9    -9999.9    -1.00e+05
2005 05 06  0054   53496    3240    0        1.0      356.2     5.92e+04
2005 05 06  0055   53496    3300    0        1.0      356.2     5.92e+04
2005 05 06  0056   53496    3360    0        1.0      354.2     8.29e+04
2005 05 06  0057   53496    3420    0        1.2      351.4     6.39e+04
2005 05 06  0058   53496    3480    0        1.7      341.8     5.68e+04
2005 05 06  0059   53496    3540    0        1.6      347.7     6.29e+04
2005 05 06  0100   53496    3600    0        2.0      347.4     5.99e+04
2005 05 06  0101   53496    3660    0        1.5      345.3     5.66e+04
2005 05 06  0102   53496    3720    0        1.3      349.2     7.29e+04
2005 05 06  0103   53496    3780    0        1.8      350.7     5.72e+04
2005 05 06  0104   53496    3840    0        1.7      346.3     5.86e+04
2005 05 06  0105   53496    3900    0        1.5      351.3     5.29e+04
2005 05 06  0106   53496    3960    0        1.8      348.4     5.35e+04
2005 05 06  0107   53496    4020    0        1.6      348.7     5.86e+04
2005 05 06  0108   53496    4080    0        1.7      348.4     6.08e+04
2005 05 06  0109   53496    4140    0        1.5      350.7     5.30e+04
2005 05 06  0110   53496    4200    0        1.9      349.1     4.85e+04
2005 05 06  0111   53496    4260    0        1.9      349.1     4.85e+04
2005 05 06  0112   53496    4320    0        1.4      349.8     5.31e+04
2005 05 06  0113   53496    4380    0        1.7      346.6     6.13e+04
2005 05 06  0114   53496    4440    0        1.7      347.3     5.61e+04
2005 05 06  0115   53496    4500    0        1.8      348.2     6.92e+04
2005 05 06  0116   53496    4560    0        1.9      343.4     6.52e+04
2005 05 06  0117   53496    4620    0        1.7      344.0     5.35e+04
2005 05 06  0118   53496    4680    0        1.7      345.1     5.17e+04
2005 05 06  0119   53496    4740    0        1.7      346.2     5.82e+04
2005 05 06  0120   53496    4800    0        1.9      343.2     5.69e+04
2005 05 06  0121   53496    4860    0        2.0      342.2     6.13e+04
2005 05 06  0122   53496    4920    0        1.6      344.3     4.95e+04
2005 05 06  0123   53496    4980    0        1.7      344.2     5.58e+04
2005 05 06  0124   53496    5040    0        1.7      346.1     6.81e+04
2005 05 06  0125   53496    5100    0        1.6      346.5     5.66e+04
2005 05 06  0126   53496    5160    9    -9999.9    -9999.9    -1.00e+05
2005 05 06  0127   53496    5220    9    -9999.9    -9999.9    -1.00e+05
2005 05 06  0128   53496    5280    0        1.0      348.8     7.99e+04
2005 05 06  0129   53496    5340    0        1.7      339.8     5.96e+04
2005 05 06  0130   53496    5400    0        1.7      343.9     6.95e+04
2005 05 06  0131   53496    5460    0        1.7      341.8     6.07e+04
2005 05 06  0132   53496    5520    0        1.8      342.7     4.91e+04
2005 05 06  0133   53496    5580    0        1.7      346.8     6.60e+04
2005 05 06  0134   53496    5640    0        0.9      348.6     7.19e+04
2005 05 06  0135   53496    5700    0        1.8      346.4     7.52e+04
