:Data_list: 20070912_ace_mag_1m.txt
:Created: 2007 Sep 13 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2007 09 12  0000   54355       0    0    -0.7     4.3    -2.1     4.8   -25.9    99.0
2007 09 12  0001   54355      60    0    -0.6     4.2    -2.2     4.8   -27.6    98.0
2007 09 12  0002   54355     120    0    -0.8     4.3    -2.0     4.8   -24.9   100.1
2007 09 12  0003   54355     180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0004   54355     240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0005   54355     300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0006   54355     360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0007   54355     420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0008   54355     480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0009   54355     540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0010   54355     600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0011   54355     660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0012   54355     720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0013   54355     780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0014   54355     840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0015   54355     900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0016   54355     960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0017   54355    1020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0018   54355    1080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0019   54355    1140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0020   54355    1200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0021   54355    1260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0022   54355    1320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 09 12  0023   54355    1380    0     0.2     4.1    -2.2     4.7   -28.3    87.1
2007 09 12  0024   54355    1440    0     0.4     4.3    -2.1     4.8   -26.3    84.5
