:Data_list: 20010905_ace_sis_5m.txt
:Created: 2001 Sep 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2001 09 05  0000    52157       0      0    7.77e-01    0    5.40e-01
2001 09 05  0005    52157     300      0    7.80e-01    0    5.37e-01
2001 09 05  0010    52157     600      0    7.96e-01    0    5.48e-01
2001 09 05  0015    52157     900      0    8.53e-01    0    5.92e-01
2001 09 05  0020    52157    1200      0    8.41e-01    0    5.77e-01
2001 09 05  0025    52157    1500      0    8.00e-01    0    5.56e-01
2001 09 05  0030    52157    1800      0    8.07e-01    0    5.56e-01
2001 09 05  0035    52157    2100      0    8.05e-01    0    5.54e-01
2001 09 05  0040    52157    2400      0    8.10e-01    0    5.54e-01
2001 09 05  0045    52157    2700      0    8.02e-01    0    5.58e-01
2001 09 05  0050    52157    3000      0    8.00e-01    0    5.56e-01
2001 09 05  0055    52157    3300      0    8.01e-01    0    5.52e-01
2001 09 05  0100    52157    3600      0    8.23e-01    0    5.77e-01
2001 09 05  0105    52157    3900      0    8.06e-01    0    5.54e-01
2001 09 05  0110    52157    4200      0    7.91e-01    0    5.47e-01
2001 09 05  0115    52157    4500      0    7.66e-01    0    5.29e-01
2001 09 05  0120    52157    4800      0    8.03e-01    0    5.57e-01
2001 09 05  0125    52157    5100      0    8.25e-01    0    5.73e-01
2001 09 05  0130    52157    5400      0    8.00e-01    0    5.66e-01
2001 09 05  0135    52157    5700      0    8.10e-01    0    5.64e-01
2001 09 05  0140    52157    6000      0    7.90e-01    0    5.45e-01
2001 09 05  0145    52157    6300      0    8.04e-01    0    5.62e-01
2001 09 05  0150    52157    6600      0    8.08e-01    0    5.62e-01
2001 09 05  0155    52157    6900      0    7.90e-01    0    5.45e-01
2001 09 05  0200    52157    7200      0    8.01e-01    0    5.60e-01
2001 09 05  0205    52157    7500      0    7.90e-01    0    5.44e-01
2001 09 05  0210    52157    7800      0    8.02e-01    0    5.48e-01
2001 09 05  0215    52157    8100      0    8.09e-01    0    5.62e-01
2001 09 05  0220    52157    8400      0    8.05e-01    0    5.64e-01
2001 09 05  0225    52157    8700      0    7.96e-01    0    5.54e-01
2001 09 05  0230    52157    9000      0    8.04e-01    0    5.58e-01
2001 09 05  0235    52157    9300      0    8.07e-01    0    5.57e-01
2001 09 05  0240    52157    9600      0    7.94e-01    0    5.51e-01
2001 09 05  0245    52157    9900      0    8.03e-01    0    5.57e-01
2001 09 05  0250    52157   10200      0    7.94e-01    0    5.49e-01
2001 09 05  0255    52157   10500      0    8.09e-01    0    5.58e-01
2001 09 05  0300    52157   10800      0    7.85e-01    0    5.38e-01
2001 09 05  0305    52157   11100      0    7.93e-01    0    5.53e-01
2001 09 05  0310    52157   11400      0    8.02e-01    0    5.51e-01
2001 09 05  0315    52157   11700      0    7.99e-01    0    5.50e-01
2001 09 05  0320    52157   12000      0    8.06e-01    0    5.62e-01
2001 09 05  0325    52157   12300      0    8.17e-01    0    5.63e-01
2001 09 05  0330    52157   12600      0    8.02e-01    0    5.62e-01
2001 09 05  0335    52157   12900      0    7.96e-01    0    5.56e-01
2001 09 05  0340    52157   13200      0    7.91e-01    0    5.45e-01
2001 09 05  0345    52157   13500      0    8.08e-01    0    5.57e-01
2001 09 05  0350    52157   13800      0    8.22e-01    0    5.74e-01
2001 09 05  0355    52157   14100      0    8.09e-01    0    5.56e-01
2001 09 05  0400    52157   14400      0    8.20e-01    0    5.73e-01
2001 09 05  0405    52157   14700      0    7.90e-01    0    5.49e-01
2001 09 05  0410    52157   15000      0    8.03e-01    0    5.58e-01
2001 09 05  0415    52157   15300      0    8.19e-01    0    5.68e-01
2001 09 05  0420    52157   15600      0    8.11e-01    0    5.65e-01
2001 09 05  0425    52157   15900      0    7.90e-01    0    5.47e-01
2001 09 05  0430    52157   16200      0    7.74e-01    0    5.36e-01
2001 09 05  0435    52157   16500      0    7.65e-01    0    5.35e-01
2001 09 05  0440    52157   16800      0    8.06e-01    0    5.58e-01
2001 09 05  0445    52157   17100      0    8.15e-01    0    5.66e-01
2001 09 05  0450    52157   17400      0    8.07e-01    0    5.63e-01
2001 09 05  0455    52157   17700      0    7.71e-01    0    5.38e-01
2001 09 05  0500    52157   18000      0    7.97e-01    0    5.60e-01
2001 09 05  0505    52157   18300      0    9.29e-01    0    6.50e-01
2001 09 05  0510    52157   18600      0    8.10e-01    0    5.68e-01
2001 09 05  0515    52157   18900      0    8.07e-01    0    5.64e-01
