:Data_list: 20060616_ace_mag_1m.txt
:Created: 2006 Jun 17 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2006 06 16  0000   53902       0    0    -0.6     5.9    -1.6     6.2   -15.0    96.3
2006 06 16  0001   53902      60    0    -1.7     5.8    -1.6     6.2   -14.8   106.2
2006 06 16  0002   53902     120    0    -2.0     5.7    -2.2     6.4   -19.9   109.3
2006 06 16  0003   53902     180    0    -3.4     4.5    -2.5     6.1   -24.2   127.0
2006 06 16  0004   53902     240    0    -3.6     3.8    -3.2     6.2   -31.6   133.3
2006 06 16  0005   53902     300    0    -4.7     1.9    -3.5     6.1   -35.0   157.7
2006 06 16  0006   53902     360    0    -5.5     1.5    -2.4     6.2   -22.8   164.4
2006 06 16  0007   53902     420    0    -5.2     1.9    -2.9     6.2   -28.0   159.8
2006 06 16  0008   53902     480    0    -5.5     1.0    -2.8     6.3   -27.0   169.6
2006 06 16  0009   53902     540    0    -5.7     0.6    -2.4     6.2   -22.8   174.1
2006 06 16  0010   53902     600    0    -6.1    -0.2    -1.4     6.2   -13.1   181.6
2006 06 16  0011   53902     660    0    -5.5    -0.4    -2.7     6.2   -26.4   184.6
2006 06 16  0012   53902     720    0    -5.1    -1.0    -3.2     6.1   -32.0   191.0
2006 06 16  0013   53902     780    0    -5.2    -1.4    -2.8     6.1   -27.1   195.1
2006 06 16  0014   53902     840    0    -5.7    -1.2    -1.8     6.1   -17.0   192.3
2006 06 16  0015   53902     900    0    -5.6    -0.9    -1.9     6.0   -18.1   189.4
2006 06 16  0016   53902     960    0    -6.0     0.9    -1.5     6.2   -13.5   171.8
2006 06 16  0017   53902    1020    0    -5.9     0.1    -2.1     6.2   -19.8   178.6
2006 06 16  0018   53902    1080    0    -5.0    -0.3    -3.4     6.1   -34.3   183.4
2006 06 16  0019   53902    1140    0    -5.4    -0.3    -2.6     6.0   -26.1   183.6
2006 06 16  0020   53902    1200    0    -5.7    -0.5    -2.3     6.1   -22.3   185.6
2006 06 16  0021   53902    1260    0    -5.4    -1.5    -2.4     6.1   -23.2   195.4
2006 06 16  0022   53902    1320    0    -5.8    -0.9    -1.8     6.1   -17.0   188.8
2006 06 16  0023   53902    1380    0    -5.4    -2.0    -2.1     6.2   -19.5   200.3
2006 06 16  0024   53902    1440    0    -5.1    -1.9    -2.7     6.1   -26.1   200.2
2006 06 16  0025   53902    1500    0    -5.7    -1.4    -1.3     6.1   -12.9   193.7
2006 06 16  0026   53902    1560    0    -5.8    -1.0    -1.5     6.1   -14.2   189.8
2006 06 16  0027   53902    1620    0    -5.9    -1.2    -0.7     6.0    -7.1   191.5
2006 06 16  0028   53902    1680    0    -5.3    -0.2    -2.9     6.0   -28.4   182.1
2006 06 16  0029   53902    1740    0    -4.9    -1.2    -3.3     6.0   -33.2   193.9
2006 06 16  0030   53902    1800    0    -5.5    -0.4    -2.7     6.1   -26.1   184.4
2006 06 16  0031   53902    1860    0    -5.8     0.3    -2.0     6.2   -19.2   177.4
2006 06 16  0032   53902    1920    0    -5.7     0.3    -2.5     6.2   -23.3   177.2
2006 06 16  0033   53902    1980    0    -5.6     0.3    -2.6     6.1   -24.7   177.1
2006 06 16  0034   53902    2040    0    -5.4     1.5    -2.3     6.0   -22.2   164.7
2006 06 16  0035   53902    2100    0    -5.8     0.9    -1.5     6.1   -14.2   170.9
2006 06 16  0036   53902    2160    0    -5.8     0.7    -1.5     6.1   -14.1   172.8
2006 06 16  0037   53902    2220    0    -5.5     1.0    -2.3     6.0   -22.1   170.2
2006 06 16  0038   53902    2280    0    -4.9     1.7    -3.1     6.0   -31.1   161.2
2006 06 16  0039   53902    2340    0    -4.2     0.7    -3.9     5.8   -42.5   171.2
2006 06 16  0040   53902    2400    0    -4.2     0.9    -3.9     5.8   -42.5   167.9
2006 06 16  0041   53902    2460    0    -4.2     0.9    -3.7     5.7   -41.0   168.3
2006 06 16  0042   53902    2520    0    -4.7     1.1    -3.3     5.8   -34.7   167.3
2006 06 16  0043   53902    2580    0    -3.8     1.5    -4.0     5.7   -44.7   158.8
2006 06 16  0044   53902    2640    0    -4.5     0.9    -0.2     4.6    -2.7   168.4
2006 06 16  0045   53902    2700    0    -5.1     0.6     3.3     6.1    32.7   173.5
2006 06 16  0046   53902    2760    0    -5.0     0.7     3.5     6.1    34.5   172.3
2006 06 16  0047   53902    2820    0    -4.7     1.3     2.7     5.6    28.9   164.3
2006 06 16  0048   53902    2880    0    -4.8     2.4    -2.4     5.9   -23.9   153.0
2006 06 16  0049   53902    2940    0    -5.7     1.4    -1.4     6.0   -13.2   165.7
2006 06 16  0050   53902    3000    0    -5.0     1.8    -2.3     5.8   -23.1   160.2
2006 06 16  0051   53902    3060    0    -5.3     1.5    -2.1     5.9   -20.9   164.7
2006 06 16  0052   53902    3120    0    -5.0     2.2    -1.9     5.8   -19.0   156.3
