:Data_list: 20030412_ace_mag_1m.txt
:Created: 2003 Apr 13 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2003 04 12  0000   52741       0    0    -5.9    -1.9    -2.7     6.7   -23.4   198.2
2003 04 12  0001   52741      60    0    -6.0    -2.0    -1.5     6.5   -13.4   198.5
2003 04 12  0002   52741     120    0    -5.8    -1.3    -2.1     6.3   -19.7   193.1
2003 04 12  0003   52741     180    0    -6.0    -0.8    -1.5     6.2   -13.8   188.0
2003 04 12  0004   52741     240    0    -6.5    -0.4    -0.8     6.6    -6.8   183.3
2003 04 12  0005   52741     300    0    -6.6    -0.9    -0.0     6.7    -0.2   187.7
2003 04 12  0006   52741     360    0    -6.3     0.5     1.5     6.4    13.1   175.7
2003 04 12  0007   52741     420    0    -5.8     1.3     2.4     6.4    21.6   167.4
2003 04 12  0008   52741     480    0    -6.5     0.1     1.0     6.5     8.7   179.3
2003 04 12  0009   52741     540    0    -6.5    -0.0     1.6     6.7    14.1   180.0
2003 04 12  0010   52741     600    0    -6.6    -0.0     0.7     6.6     5.7   180.2
2003 04 12  0011   52741     660    0    -6.8    -0.0     0.0     6.8     0.1   180.1
2003 04 12  0012   52741     720    0    -6.3     1.2    -0.4     6.5    -3.7   169.1
2003 04 12  0013   52741     780    0    -6.4     1.6    -0.8     6.6    -6.9   165.6
2003 04 12  0014   52741     840    0    -5.7     2.7     1.2     6.5    11.1   154.8
2003 04 12  0015   52741     900    0    -5.4     3.3     1.4     6.5    12.7   148.4
2003 04 12  0016   52741     960    0    -5.5     3.3     0.7     6.5     6.0   148.9
2003 04 12  0017   52741    1020    0    -5.5     3.5     0.8     6.5     7.1   147.9
2003 04 12  0018   52741    1080    0    -5.1     3.6     1.2     6.4    10.6   144.9
2003 04 12  0019   52741    1140    0    -6.5     2.0    -0.2     6.8    -1.9   162.4
2003 04 12  0020   52741    1200    0    -6.3     2.4    -0.2     6.7    -1.9   159.4
2003 04 12  0021   52741    1260    0    -6.0     2.7    -0.3     6.6    -2.8   155.5
2003 04 12  0022   52741    1320    0    -5.5     3.2    -0.5     6.4    -4.1   149.7
2003 04 12  0023   52741    1380    0    -6.3     2.3    -0.2     6.7    -1.9   160.1
2003 04 12  0024   52741    1440    0    -6.0     2.8    -0.3     6.6    -2.7   154.9
2003 04 12  0025   52741    1500    0    -6.6     1.7     0.4     6.9     3.4   165.6
2003 04 12  0026   52741    1560    0    -6.5     1.1     1.3     6.8    11.0   170.4
2003 04 12  0027   52741    1620    0    -6.5     0.3     1.9     6.7    16.6   177.2
2003 04 12  0028   52741    1680    0    -6.3     0.1     2.5     6.8    21.6   179.0
2003 04 12  0029   52741    1740    0    -6.0     1.0     2.6     6.6    23.0   170.5
2003 04 12  0030   52741    1800    0    -5.7    -0.9     3.2     6.6    29.5   188.9
2003 04 12  0031   52741    1860    0    -6.1     1.6     1.5     6.5    13.7   165.5
2003 04 12  0032   52741    1920    0    -6.3     2.4     1.1     6.8     9.6   159.5
2003 04 12  0033   52741    1980    0    -6.0     2.8     0.2     6.7     2.1   154.9
2003 04 12  0034   52741    2040    0    -6.0     2.8    -0.3     6.7    -2.5   155.2
2003 04 12  0035   52741    2100    0    -6.0     2.9    -0.1     6.7    -1.0   154.5
2003 04 12  0036   52741    2160    0    -5.8     2.8    -0.8     6.5    -7.2   154.1
2003 04 12  0037   52741    2220    0    -6.0     2.0    -1.6     6.5   -14.6   161.3
2003 04 12  0038   52741    2280    0    -5.8     3.1    -0.2     6.6    -1.4   152.2
2003 04 12  0039   52741    2340    0    -5.9     2.7    -0.7     6.6    -6.4   155.2
2003 04 12  0040   52741    2400    0    -5.9     2.8    -0.2     6.5    -2.0   154.6
2003 04 12  0041   52741    2460    0    -5.6     2.7     1.8     6.5    15.7   154.3
2003 04 12  0042   52741    2520    0    -6.0     2.7     0.8     6.6     7.1   156.0
2003 04 12  0043   52741    2580    0    -6.2     2.0     1.4     6.7    11.8   161.9
2003 04 12  0044   52741    2640    0    -6.0     2.2     1.8     6.6    16.0   159.8
2003 04 12  0045   52741    2700    0    -5.7     2.7     1.7     6.5    15.4   154.8
2003 04 12  0046   52741    2760    0    -6.3     1.8     1.3     6.6    11.7   164.2
2003 04 12  0047   52741    2820    0    -4.7     0.6     2.9     5.5    31.5   173.2
2003 04 12  0048   52741    2880    0    -3.6     0.5     4.8     6.0    52.4   172.8
2003 04 12  0049   52741    2940    0    -4.8     0.4     3.9     6.3    39.0   175.4
2003 04 12  0050   52741    3000    0    -6.1    -0.8     2.5     6.7    21.8   187.8
2003 04 12  0051   52741    3060    0    -6.1    -1.6     2.5     6.8    21.8   195.1
2003 04 12  0052   52741    3120    0    -6.0    -1.1     2.8     6.7    24.4   190.5
2003 04 12  0053   52741    3180    0    -3.6     3.7    -0.7     5.2    -7.4   133.9
2003 04 12  0054   52741    3240    0    -3.1     4.6    -1.4     5.7   -14.5   124.4
2003 04 12  0055   52741    3300    0    -3.5     4.6    -1.0     5.9    -9.7   126.9
2003 04 12  0056   52741    3360    0    -4.2     4.3    -0.4     6.0    -3.5   134.4
2003 04 12  0057   52741    3420    0    -4.1     4.4    -0.6     6.0    -5.4   133.1
2003 04 12  0058   52741    3480    0    -3.7     4.6    -0.8     6.0    -7.8   129.1
2003 04 12  0059   52741    3540    0    -5.5     2.0     1.0     5.9     9.5   159.6
2003 04 12  0100   52741    3600    0    -6.3     1.8     1.2     6.6    10.6   164.3
2003 04 12  0101   52741    3660    0    -6.3     2.0     0.7     6.7     5.8   162.8
2003 04 12  0102   52741    3720    0    -4.1     4.3    -0.3     5.9    -3.3   133.7
2003 04 12  0103   52741    3780    0    -5.0     3.7    -0.2     6.2    -1.5   143.6
2003 04 12  0104   52741    3840    0    -5.7     3.0     0.0     6.4     0.3   152.0
2003 04 12  0105   52741    3900    0    -6.4     2.0     0.1     6.7     1.2   162.4
2003 04 12  0106   52741    3960    0    -6.3     2.0    -0.7     6.7    -6.1   162.8
2003 04 12  0107   52741    4020    0    -6.0     2.3    -0.5     6.4    -4.5   159.3
2003 04 12  0108   52741    4080    0    -5.7     2.8    -0.7     6.4    -6.7   153.8
2003 04 12  0109   52741    4140    0    -4.1     4.2    -0.7     5.9    -7.1   134.8
2003 04 12  0110   52741    4200    0    -3.8     4.3    -0.6     5.8    -5.6   131.5
2003 04 12  0111   52741    4260    0    -3.7     4.2    -1.3     5.8   -12.8   130.9
2003 04 12  0112   52741    4320    0    -5.3     3.4    -0.9     6.4    -7.7   147.5
2003 04 12  0113   52741    4380    0    -5.8     1.7    -2.3     6.5   -20.8   163.9
2003 04 12  0114   52741    4440    0    -5.0     1.9    -2.8     6.0   -27.5   159.2
2003 04 12  0115   52741    4500    0    -3.9     2.0    -3.7     5.7   -40.0   153.0
2003 04 12  0116   52741    4560    0    -6.0     1.4    -1.7     6.4   -15.2   166.4
2003 04 12  0117   52741    4620    0    -6.3     1.5    -0.7     6.5    -6.4   166.9
2003 04 12  0118   52741    4680    0    -6.0     1.8    -0.7     6.3    -6.5   163.1
2003 04 12  0119   52741    4740    0    -5.4     2.0    -2.0     6.2   -19.4   159.5
2003 04 12  0120   52741    4800    0    -6.2     1.4    -0.2     6.4    -1.8   167.0
2003 04 12  0121   52741    4860    0    -6.0     2.0    -0.9     6.4    -8.2   161.4
2003 04 12  0122   52741    4920    0    -5.9     2.0    -0.2     6.3    -1.6   161.0
2003 04 12  0123   52741    4980    0    -6.3     1.4     1.3     6.6    11.7   167.1
2003 04 12  0124   52741    5040    0    -6.3     1.7     0.6     6.5     4.9   165.2
2003 04 12  0125   52741    5100    0    -6.2     1.8     0.8     6.5     7.5   163.7
2003 04 12  0126   52741    5160    0    -3.9     3.4    -0.4     5.2    -4.4   139.1
2003 04 12  0127   52741    5220    0    -1.4     4.2    -1.8     4.8   -22.2   108.7
2003 04 12  0128   52741    5280    0    -0.8     4.5    -2.2     5.1   -26.1   100.6
2003 04 12  0129   52741    5340    0    -0.8     4.1    -2.7     4.9   -32.7   101.0
2003 04 12  0130   52741    5400    0    -0.1     3.5    -3.4     4.9   -43.5    91.2
2003 04 12  0131   52741    5460    0    -0.4     4.4    -2.3     4.9   -27.4    95.2
2003 04 12  0132   52741    5520    0    -0.4     4.0    -2.7     4.8   -34.3    96.4
2003 04 12  0133   52741    5580    0    -0.4     3.8    -2.9     4.8   -37.2    96.0
2003 04 12  0134   52741    5640    0    -0.6     4.5    -2.1     5.0   -24.1    97.9
2003 04 12  0135   52741    5700    0    -1.0     4.9    -1.3     5.2   -15.0   101.5
2003 04 12  0136   52741    5760    0    -1.5     5.1    -0.7     5.3    -7.3   106.8
2003 04 12  0137   52741    5820    0    -1.2     5.0    -0.7     5.2    -7.6   104.0
2003 04 12  0138   52741    5880    0    -1.6     4.9    -1.2     5.3   -12.9   108.3
2003 04 12  0139   52741    5940    0    -2.0     4.9    -0.7     5.4    -7.3   112.0
2003 04 12  0140   52741    6000    0    -1.1     4.8    -0.9     5.0   -10.2   102.3
2003 04 12  0141   52741    6060    0    -0.5     4.7    -0.9     4.8   -11.1    96.7
2003 04 12  0142   52741    6120    0    -1.1     4.9     0.5     5.0     5.3   103.0
2003 04 12  0143   52741    6180    0    -1.7     4.9     0.5     5.2     5.2   109.0
2003 04 12  0144   52741    6240    0    -2.0     4.9    -0.3     5.3    -2.7   112.5
2003 04 12  0145   52741    6300    0    -2.2     4.9    -1.0     5.5   -10.2   114.3
2003 04 12  0146   52741    6360    0    -2.0     4.8    -1.5     5.4   -15.8   112.7
2003 04 12  0147   52741    6420    0    -2.3     4.8    -1.1     5.4   -11.9   115.9
2003 04 12  0148   52741    6480    0    -1.8     4.6    -1.9     5.3   -20.7   111.5
2003 04 12  0149   52741    6540    0    -1.5     4.7    -1.9     5.3   -21.5   108.0
2003 04 12  0150   52741    6600    0    -3.4     4.9     0.5     6.0     4.6   124.6
2003 04 12  0151   52741    6660    0    -2.8     5.0     0.3     5.7     3.5   119.8
2003 04 12  0152   52741    6720    0    -3.1     4.7     0.9     5.7     8.9   123.8
2003 04 12  0153   52741    6780    0    -3.6     4.2     0.9     5.6     9.0   131.1
2003 04 12  0154   52741    6840    0    -4.0     3.3     2.5     5.7    26.2   140.2
2003 04 12  0155   52741    6900    0    -4.1     3.2     3.3     6.2    32.5   142.4
2003 04 12  0156   52741    6960    0    -4.5     1.6     3.9     6.2    39.1   160.4
2003 04 12  0157   52741    7020    0    -3.8     2.0     3.3     5.4    38.0   152.6
2003 04 12  0158   52741    7080    0    -3.4     4.8     0.1     5.9     1.1   125.2
2003 04 12  0159   52741    7140    0    -3.5     4.8    -0.4     5.9    -3.7   125.7
2003 04 12  0200   52741    7200    0    -2.6     4.7    -1.5     5.6   -16.0   119.3
2003 04 12  0201   52741    7260    0    -3.0     4.5    -1.4     5.6   -14.4   123.9
2003 04 12  0202   52741    7320    0    -4.2     4.6     0.7     6.3     6.3   132.2
2003 04 12  0203   52741    7380    0    -4.6     4.4     0.2     6.4     2.2   136.1
2003 04 12  0204   52741    7440    0    -3.9     4.8     0.8     6.3     7.2   128.8
2003 04 12  0205   52741    7500    0    -3.7     4.6     1.2     6.0    11.2   129.2
2003 04 12  0206   52741    7560    0    -2.9     5.1     0.1     5.8     0.8   119.5
2003 04 12  0207   52741    7620    0    -2.2     4.5    -2.6     5.7   -27.7   115.6
2003 04 12  0208   52741    7680    0    -2.0     4.9    -1.1     5.4   -11.5   112.6
2003 04 12  0209   52741    7740    0    -0.8     4.7    -1.5     5.0   -17.6    99.9
2003 04 12  0210   52741    7800    0    -0.4     4.2    -2.7     5.0   -32.0    95.4
2003 04 12  0211   52741    7860    0    -2.1     3.9    -0.7     4.5    -9.0   117.8
2003 04 12  0212   52741    7920    0    -3.9     3.9     3.1     6.3    29.6   135.1
2003 04 12  0213   52741    7980    0    -3.9     4.4     2.0     6.2    18.7   131.1
2003 04 12  0214   52741    8040    0    -3.4     4.8    -0.3     5.9    -3.2   125.8
2003 04 12  0215   52741    8100    0    -2.3     4.9    -0.2     5.5    -1.8   115.1
2003 04 12  0216   52741    8160    0    -2.7     4.7    -1.4     5.6   -14.6   119.7
2003 04 12  0217   52741    8220    0    -1.8     3.9    -3.6     5.6   -39.8   115.4
2003 04 12  0218   52741    8280    0    -1.6     2.9    -4.5     5.6   -53.2   118.2
2003 04 12  0219   52741    8340    0    -1.1     1.3    -5.1     5.4   -71.7   131.4
2003 04 12  0220   52741    8400    0    -1.4     1.1    -5.1     5.4   -70.0   141.3
2003 04 12  0221   52741    8460    0    -1.1    -0.3    -5.0     5.1   -76.8   195.8
2003 04 12  0222   52741    8520    0    -1.6     1.1    -2.7     3.4   -54.5   145.8
2003 04 12  0223   52741    8580    0    -4.6     4.4    -0.1     6.4    -0.7   136.2
2003 04 12  0224   52741    8640    0    -4.9     4.1    -0.1     6.4    -0.5   140.3
2003 04 12  0225   52741    8700    0    -4.3     4.5    -0.0     6.2    -0.2   133.9
2003 04 12  0226   52741    8760    0    -4.1     4.4    -0.3     6.1    -2.6   132.9
2003 04 12  0227   52741    8820    0    -4.2     4.2    -1.2     6.1   -10.9   135.0
2003 04 12  0228   52741    8880    0    -4.9     3.9    -0.7     6.3    -6.5   141.4
2003 04 12  0229   52741    8940    0    -4.5     4.0    -0.6     6.1    -6.1   138.5
2003 04 12  0230   52741    9000    0    -4.0     4.1    -1.5     5.9   -14.4   134.0
2003 04 12  0231   52741    9060    0    -2.6     4.3    -2.1     5.5   -22.6   121.6
2003 04 12  0232   52741    9120    0    -3.2     4.5    -1.6     5.8   -15.8   125.4
2003 04 12  0233   52741    9180    0    -2.8     4.5    -2.1     5.7   -21.8   122.1
2003 04 12  0234   52741    9240    0    -3.1     4.5    -1.7     5.8   -17.6   124.6
2003 04 12  0235   52741    9300    0    -3.4     4.3    -1.9     5.8   -19.5   128.3
2003 04 12  0236   52741    9360    0    -4.2     4.1    -1.5     6.1   -14.3   135.6
2003 04 12  0237   52741    9420    0    -4.9     4.1    -0.7     6.4    -6.4   140.4
2003 04 12  0238   52741    9480    0    -4.6     4.0    -1.8     6.3   -16.2   138.8
2003 04 12  0239   52741    9540    0    -4.0     4.0    -2.4     6.1   -22.9   135.3
2003 04 12  0240   52741    9600    0    -4.0     4.3    -2.0     6.1   -18.7   132.9
2003 04 12  0241   52741    9660    0    -5.1     3.2    -2.4     6.5   -22.1   148.0
2003 04 12  0242   52741    9720    0    -5.0     3.1    -2.7     6.5   -24.8   148.2
2003 04 12  0243   52741    9780    0    -2.9     4.7    -1.1     5.6   -11.6   122.0
2003 04 12  0244   52741    9840    0    -1.3     5.2    -0.7     5.4    -8.0   103.8
2003 04 12  0245   52741    9900    0    -1.1     5.0    -1.5     5.3   -16.0   102.9
2003 04 12  0246   52741    9960    0    -2.3     4.8    -1.6     5.6   -16.5   115.8
2003 04 12  0247   52741   10020    0    -2.7     4.1    -2.5     5.5   -26.8   124.0
2003 04 12  0248   52741   10080    0    -4.2     3.4    -3.0     6.2   -29.2   141.4
2003 04 12  0249   52741   10140    0    -4.8     3.6    -1.9     6.3   -17.4   143.4
2003 04 12  0250   52741   10200    0    -4.4     4.1    -1.4     6.2   -13.1   136.7
2003 04 12  0251   52741   10260    0    -4.1     4.4    -1.0     6.1    -8.9   132.8
2003 04 12  0252   52741   10320    0    -3.6     4.7    -1.4     6.1   -13.7   127.6
2003 04 12  0253   52741   10380    0    -3.3     4.9    -1.4     6.0   -13.1   124.4
2003 04 12  0254   52741   10440    0    -3.5     4.8    -1.0     6.1    -9.8   125.8
2003 04 12  0255   52741   10500    0    -3.6     4.8    -1.2     6.2   -11.2   127.0
2003 04 12  0256   52741   10560    0    -3.4     4.8    -1.6     6.1   -15.1   125.8
2003 04 12  0257   52741   10620    0    -3.9     4.6    -1.5     6.2   -13.6   130.1
2003 04 12  0258   52741   10680    0    -4.5     4.3    -1.4     6.3   -13.0   136.3
2003 04 12  0259   52741   10740    0    -4.0     4.7    -0.6     6.3    -5.4   130.5
2003 04 12  0300   52741   10800    0    -3.9     4.8    -0.1     6.2    -1.4   129.0
2003 04 12  0301   52741   10860    0    -4.5     4.4     0.1     6.3     1.0   136.0
2003 04 12  0302   52741   10920    0    -4.2     4.4    -0.5     6.1    -4.3   133.8
2003 04 12  0303   52741   10980    0    -4.1     4.5    -0.5     6.1    -4.2   131.8
2003 04 12  0304   52741   11040    0    -3.8     4.6    -0.5     6.0    -4.7   130.1
2003 04 12  0305   52741   11100    0    -1.7     5.1    -1.0     5.5   -10.5   108.8
2003 04 12  0306   52741   11160    0    -0.7     4.5    -2.3     5.1   -26.8    98.7
2003 04 12  0307   52741   11220    0    -0.1     4.6    -2.0     5.0   -23.1    90.7
2003 04 12  0308   52741   11280    0    -0.1     4.6    -1.9     5.0   -22.9    91.2
2003 04 12  0309   52741   11340    0    -0.6     5.0    -1.4     5.2   -16.2    97.1
2003 04 12  0310   52741   11400    0    -0.5     5.0    -0.9     5.2   -10.5    95.6
2003 04 12  0311   52741   11460    0    -1.2     5.3    -0.6     5.4    -6.8   102.7
2003 04 12  0312   52741   11520    0    -1.3     5.2    -0.6     5.4    -6.5   103.9
