:Data_list: 20050412_ace_swepam_1m.txt
:Created: 2005 Apr 13 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2005 04 12  0000   53472       0    0        9.3      519.4     2.40e+05
2005 04 12  0001   53472      60    0        9.1      496.4     2.49e+05
2005 04 12  0002   53472     120    0        8.3      483.1     2.47e+05
2005 04 12  0003   53472     180    0       10.9      498.4     3.52e+05
2005 04 12  0004   53472     240    0       10.9      498.4     3.52e+05
2005 04 12  0005   53472     300    1        9.1      479.9     2.62e+05
2005 04 12  0006   53472     360    1        9.1      484.6     2.42e+05
2005 04 12  0007   53472     420    1        9.0      481.9     2.70e+05
2005 04 12  0008   53472     480    0        9.7      491.8     2.61e+05
2005 04 12  0009   53472     540    0        8.0      492.4     2.79e+05
2005 04 12  0010   53472     600    0        8.4      499.5     2.23e+05
2005 04 12  0011   53472     660    1        9.5      492.1     3.38e+05
2005 04 12  0012   53472     720    1        9.9      484.7     2.96e+05
2005 04 12  0013   53472     780    1        9.9      482.9     3.14e+05
2005 04 12  0014   53472     840    1        9.9      482.8     3.38e+05
2005 04 12  0015   53472     900    1        8.6      495.2     3.04e+05
2005 04 12  0016   53472     960    1       11.8      488.0     2.77e+05
2005 04 12  0017   53472    1020    1       10.1      488.5     2.80e+05
2005 04 12  0018   53472    1080    1       11.1      489.7     2.74e+05
2005 04 12  0019   53472    1140    1    -9999.9    -9999.9    -1.00e+05
2005 04 12  0020   53472    1200    1    -9999.9    -9999.9    -1.00e+05
2005 04 12  0021   53472    1260    1       12.2      492.1     4.12e+05
2005 04 12  0022   53472    1320    1       12.5      498.4     2.70e+05
2005 04 12  0023   53472    1380    1       10.1      491.9     2.82e+05
2005 04 12  0024   53472    1440    1       13.2      492.8     2.94e+05
2005 04 12  0025   53472    1500    1        8.5      491.4     3.12e+05
2005 04 12  0026   53472    1560    1        9.7      494.0     3.21e+05
2005 04 12  0027   53472    1620    1        9.7      487.4     3.25e+05
2005 04 12  0028   53472    1680    1       11.3      493.1     2.88e+05
2005 04 12  0029   53472    1740    1       10.1      487.1     3.30e+05
2005 04 12  0030   53472    1800    1       10.6      484.5     2.76e+05
2005 04 12  0031   53472    1860    1       10.2      495.4     3.61e+05
2005 04 12  0032   53472    1920    1       10.3      490.8     3.09e+05
2005 04 12  0033   53472    1980    1        9.5      487.9     3.17e+05
2005 04 12  0034   53472    2040    1       12.3      496.4     2.58e+05
2005 04 12  0035   53472    2100    1        7.9      494.8     3.74e+05
2005 04 12  0036   53472    2160    1        7.9      494.8     3.74e+05
2005 04 12  0037   53472    2220    1       10.7      483.1     2.79e+05
2005 04 12  0038   53472    2280    1       10.6      489.0     2.73e+05
2005 04 12  0039   53472    2340    1       10.9      490.1     2.65e+05
2005 04 12  0040   53472    2400    1        9.7      488.2     3.10e+05
2005 04 12  0041   53472    2460    1       10.2      488.7     3.11e+05
2005 04 12  0042   53472    2520    1       11.1      488.8     2.68e+05
2005 04 12  0043   53472    2580    1        9.5      491.1     2.80e+05
2005 04 12  0044   53472    2640    1       11.0      490.6     2.75e+05
2005 04 12  0045   53472    2700    1       11.1      486.6     2.65e+05
2005 04 12  0046   53472    2760    0       11.8      500.0     2.80e+05
2005 04 12  0047   53472    2820    1       11.4      485.0     3.06e+05
2005 04 12  0048   53472    2880    1        7.4      507.9     2.68e+05
2005 04 12  0049   53472    2940    1        9.3      503.8     2.64e+05
2005 04 12  0050   53472    3000    0       10.1      503.9     2.98e+05
2005 04 12  0051   53472    3060    0       12.2      508.0     2.78e+05
2005 04 12  0052   53472    3120    0       12.2      508.0     2.78e+05
