:Data_list: 20080606_ace_swepam_1m.txt
:Created: 2008 Jun 07 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2008 06 06  0000   54623       0    0        0.1      369.5     3.75e+04
2008 06 06  0001   54623      60    0        0.1      370.3     4.49e+04
2008 06 06  0002   54623     120    0        0.1      368.1     4.42e+04
2008 06 06  0003   54623     180    0        0.1      368.7     8.03e+04
2008 06 06  0004   54623     240    0        0.1      363.7     5.87e+04
2008 06 06  0005   54623     300    0        0.1      376.4     3.82e+04
2008 06 06  0006   54623     360    0        0.1      369.2     6.41e+04
2008 06 06  0007   54623     420    0        0.1      377.4     3.23e+04
2008 06 06  0008   54623     480    0        0.1      373.8     3.88e+04
2008 06 06  0009   54623     540    0        0.1      356.3     6.25e+04
2008 06 06  0010   54623     600    0        0.1      375.7     4.91e+04
2008 06 06  0011   54623     660    0        0.1      366.9     6.10e+04
2008 06 06  0012   54623     720    6    -9999.9    -9999.9    -1.00e+05
2008 06 06  0013   54623     780    0        0.1      374.3     1.43e+04
2008 06 06  0014   54623     840    0        0.1      374.3     1.43e+04
2008 06 06  0015   54623     900    0        0.1      373.4     2.80e+04
2008 06 06  0016   54623     960    0        0.0      374.4     5.64e+04
2008 06 06  0017   54623    1020    0        0.1      374.9     4.19e+04
2008 06 06  0018   54623    1080    0        0.1      367.9     4.14e+04
2008 06 06  0019   54623    1140    0        0.1      381.3     1.79e+04
2008 06 06  0020   54623    1200    0        0.1      375.3     2.94e+04
2008 06 06  0021   54623    1260    0        0.2      357.6     1.04e+05
2008 06 06  0022   54623    1320    0        0.1      372.6     8.49e+04
2008 06 06  0023   54623    1380    0        0.1      377.1     3.07e+04
2008 06 06  0024   54623    1440    0        0.0      379.3     2.41e+04
2008 06 06  0025   54623    1500    0        0.1      377.4     2.26e+04
2008 06 06  0026   54623    1560    0        0.1      381.2     3.04e+04
2008 06 06  0027   54623    1620    6    -9999.9    -9999.9    -1.00e+05
2008 06 06  0028   54623    1680    0        0.1      382.9     3.74e+04
2008 06 06  0029   54623    1740    0        0.1      378.0     2.24e+04
2008 06 06  0030   54623    1800    0        0.1      378.0     2.24e+04
2008 06 06  0031   54623    1860    0        0.1      378.3     4.25e+04
2008 06 06  0032   54623    1920    9    -9999.9    -9999.9    -1.00e+05
2008 06 06  0033   54623    1980    0        0.2      361.8     3.43e+04
2008 06 06  0034   54623    2040    0        0.1      362.7     3.52e+04
2008 06 06  0035   54623    2100    0        0.2      360.2     5.43e+04
2008 06 06  0036   54623    2160    0        0.1      372.5     2.98e+04
2008 06 06  0037   54623    2220    0        0.1      366.4     4.92e+04
2008 06 06  0038   54623    2280    0        0.1      371.8     3.34e+04
2008 06 06  0039   54623    2340    0        0.1      377.0     2.67e+04
2008 06 06  0040   54623    2400    6    -9999.9    -9999.9    -1.00e+05
2008 06 06  0041   54623    2460    0        0.0      379.1     1.80e+04
