:Data_list: 20020803_ace_mag_1m.txt
:Created: 2002 Aug 04 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2002 08 03  0000   52489       0    0    -2.0    -6.6    -4.2     8.0   -31.1   253.1
2002 08 03  0001   52489      60    0    -2.1    -6.4    -4.3     8.0   -32.6   251.5
2002 08 03  0002   52489     120    0    -2.2    -6.5    -4.0     8.0   -30.5   251.0
2002 08 03  0003   52489     180    0    -2.2    -6.6    -4.1     8.1   -30.4   251.2
2002 08 03  0004   52489     240    0    -2.1    -6.4    -4.6     8.2   -34.5   251.7
2002 08 03  0005   52489     300    0    -2.5    -6.4    -4.7     8.3   -34.8   248.7
2002 08 03  0006   52489     360    0    -2.6    -6.3    -4.7     8.4   -34.6   247.4
2002 08 03  0007   52489     420    0    -2.4    -6.0    -5.4     8.4   -39.8   248.0
2002 08 03  0008   52489     480    0    -2.4    -5.9    -5.3     8.3   -40.0   247.9
2002 08 03  0009   52489     540    0    -2.6    -6.4    -4.8     8.4   -35.1   247.6
2002 08 03  0010   52489     600    0    -2.6    -6.6    -4.4     8.3   -32.1   248.4
2002 08 03  0011   52489     660    0    -2.0    -6.6    -4.7     8.3   -34.1   252.7
2002 08 03  0012   52489     720    0    -2.1    -6.8    -5.0     8.7   -34.9   253.1
2002 08 03  0013   52489     780    0    -1.8    -7.1    -5.1     8.9   -35.1   256.1
2002 08 03  0014   52489     840    0    -3.4    -7.7    -2.6     8.8   -17.4   246.1
2002 08 03  0015   52489     900    0    -4.1    -8.0    -0.1     8.9    -0.3   242.9
2002 08 03  0016   52489     960    0    -4.2    -7.8     1.8     9.0    11.6   241.8
2002 08 03  0017   52489    1020    0    -4.8    -7.4     2.7     9.3    17.2   237.0
2002 08 03  0018   52489    1080    0    -5.0    -6.5     4.3     9.2    27.6   232.3
2002 08 03  0019   52489    1140    0    -5.1    -6.0     4.7     9.2    31.1   229.6
2002 08 03  0020   52489    1200    0    -4.8    -5.6     5.7     9.3    37.8   229.0
2002 08 03  0021   52489    1260    0    -5.4    -6.8     4.2     9.6    25.8   231.8
2002 08 03  0022   52489    1320    0    -5.6    -7.4     2.8     9.7    16.8   232.9
2002 08 03  0023   52489    1380    0    -5.5    -7.4     3.0     9.7    18.2   233.4
2002 08 03  0024   52489    1440    0    -5.5    -7.2     3.3     9.7    20.1   232.6
2002 08 03  0025   52489    1500    0    -5.4    -7.5     3.0     9.7    17.8   234.3
2002 08 03  0026   52489    1560    0    -5.1    -7.6     3.0     9.7    17.8   236.0
2002 08 03  0027   52489    1620    0    -5.1    -7.5     3.3     9.6    20.1   235.9
2002 08 03  0028   52489    1680    0    -5.2    -7.3     3.2     9.5    19.9   234.7
2002 08 03  0029   52489    1740    0    -4.2    -7.4     4.1     9.5    25.4   240.3
2002 08 03  0030   52489    1800    0    -4.5    -7.5     4.0     9.6    24.7   238.9
2002 08 03  0031   52489    1860    0    -4.8    -7.4     4.0     9.7    24.3   237.1
2002 08 03  0032   52489    1920    0    -5.3    -7.6     3.1     9.7    18.3   235.1
2002 08 03  0033   52489    1980    0    -5.2    -7.6     2.6     9.6    16.1   235.4
2002 08 03  0034   52489    2040    0    -5.1    -7.6     2.0     9.4    12.4   236.2
2002 08 03  0035   52489    2100    0    -5.1    -7.7     1.7     9.4    10.7   236.6
2002 08 03  0036   52489    2160    0    -5.3    -7.7     1.5     9.4     9.1   235.5
2002 08 03  0037   52489    2220    0    -5.2    -7.7     1.7     9.4    10.3   235.7
2002 08 03  0038   52489    2280    0    -5.2    -7.7     1.8     9.4    10.7   236.2
2002 08 03  0039   52489    2340    0    -4.9    -7.8     1.9     9.5    11.8   238.0
2002 08 03  0040   52489    2400    0    -5.1    -7.8     1.9     9.5    11.3   236.7
2002 08 03  0041   52489    2460    0    -5.2    -7.7     1.9     9.5    11.8   236.0
2002 08 03  0042   52489    2520    0    -5.2    -7.7     2.1     9.5    12.6   236.1
2002 08 03  0043   52489    2580    0    -5.2    -7.7     2.1     9.5    13.0   236.1
2002 08 03  0044   52489    2640    0    -5.2    -7.7     2.1     9.5    12.7   236.0
2002 08 03  0045   52489    2700    0    -5.2    -7.7     2.1     9.5    12.9   236.1
2002 08 03  0046   52489    2760    0    -5.3    -7.6     2.1     9.5    12.6   235.2
2002 08 03  0047   52489    2820    0    -5.3    -7.5     2.1     9.4    12.8   235.1
2002 08 03  0048   52489    2880    0    -5.4    -7.4     2.1     9.4    13.0   234.2
2002 08 03  0049   52489    2940    0    -5.4    -7.4     2.0     9.4    12.4   234.1
2002 08 03  0050   52489    3000    0    -5.4    -7.4     2.2     9.4    13.7   233.8
2002 08 03  0051   52489    3060    0    -5.5    -7.3     2.3     9.4    14.1   233.2
2002 08 03  0052   52489    3120    0    -5.4    -7.3     2.5     9.4    15.2   233.7
2002 08 03  0053   52489    3180    0    -5.4    -7.4     2.2     9.4    13.7   234.0
2002 08 03  0054   52489    3240    0    -5.4    -7.5     1.9     9.4    11.8   234.0
2002 08 03  0055   52489    3300    0    -5.4    -7.4     1.9     9.4    11.8   233.8
2002 08 03  0056   52489    3360    0    -5.5    -7.4     1.9     9.4    11.6   233.5
2002 08 03  0057   52489    3420    0    -5.5    -7.4     1.9     9.4    11.6   233.4
2002 08 03  0058   52489    3480    0    -5.5    -7.4     2.0     9.4    12.1   233.7
2002 08 03  0059   52489    3540    0    -5.4    -7.4     2.1     9.4    12.7   233.6
2002 08 03  0100   52489    3600    0    -5.3    -7.4     2.1     9.4    13.2   234.2
2002 08 03  0101   52489    3660    0    -5.2    -7.6     2.1     9.4    12.9   235.6
2002 08 03  0102   52489    3720    0    -5.3    -7.5     1.7     9.4    10.5   234.6
2002 08 03  0103   52489    3780    0    -5.4    -7.5     1.7     9.4    10.6   234.4
2002 08 03  0104   52489    3840    0    -5.2    -7.5     1.9     9.4    11.7   235.2
2002 08 03  0105   52489    3900    0    -5.5    -7.6     1.6     9.5     9.9   234.2
2002 08 03  0106   52489    3960    0    -5.5    -7.6     1.5     9.5     9.0   233.8
2002 08 03  0107   52489    4020    0    -5.6    -7.5     1.4     9.5     8.5   233.6
2002 08 03  0108   52489    4080    0    -5.6    -7.5     1.3     9.5     8.0   233.3
