:Data_list: 20071026_ace_mag_1m.txt
:Created: 2007 Oct 27 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2007 10 26  0000   54399       0    0    -3.1    -3.1    -2.1     4.8   -25.4   225.2
2007 10 26  0001   54399      60    0    -3.0    -3.6    -0.8     4.7    -9.2   230.8
2007 10 26  0002   54399     120    0    -2.5    -3.9     0.6     4.6     7.5   237.6
2007 10 26  0003   54399     180    0    -2.0    -3.6     2.3     4.7    29.2   241.3
2007 10 26  0004   54399     240    0    -1.6    -3.2     2.9     4.6    39.2   242.5
2007 10 26  0005   54399     300    0    -2.6    -3.9     0.9     4.8    11.1   236.9
2007 10 26  0006   54399     360    0    -2.4    -4.1     1.0     4.8    11.9   239.9
2007 10 26  0007   54399     420    0    -1.9    -4.1     1.6     4.8    20.0   245.0
2007 10 26  0008   54399     480    0    -2.7    -3.9     0.7     4.8     7.8   235.1
2007 10 26  0009   54399     540    0    -3.4    -3.6     0.5     5.0     5.4   226.8
2007 10 26  0010   54399     600    0    -3.2    -3.7     0.7     4.9     8.3   228.6
2007 10 26  0011   54399     660    0    -2.7    -4.1     0.4     5.0     4.4   236.3
2007 10 26  0012   54399     720    0    -2.7    -3.9     0.5     4.8     6.2   235.5
2007 10 26  0013   54399     780    0    -2.9    -3.7    -0.6     4.7    -7.5   231.5
2007 10 26  0014   54399     840    0    -2.8    -3.8     0.3     4.7     4.2   233.7
2007 10 26  0015   54399     900    0    -2.8    -3.9     0.3     4.8     3.7   234.7
