:Data_list: 20020608_ace_sis_5m.txt
:Created: 2002 Jun 09 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2002 06 08  0000    52433       0      0    8.28e-01    0    5.79e-01
2002 06 08  0005    52433     300      0    8.37e-01    0    5.86e-01
2002 06 08  0010    52433     600      0    8.23e-01    0    5.80e-01
2002 06 08  0015    52433     900      0    8.36e-01    0    5.84e-01
2002 06 08  0020    52433    1200      0    8.22e-01    0    5.79e-01
2002 06 08  0025    52433    1500      0    8.02e-01    0    5.57e-01
2002 06 08  0030    52433    1800      0    8.33e-01    0    5.84e-01
2002 06 08  0035    52433    2100      0    8.13e-01    0    5.66e-01
2002 06 08  0040    52433    2400      0    8.21e-01    0    5.69e-01
2002 06 08  0045    52433    2700      0    8.22e-01    0    5.75e-01
2002 06 08  0050    52433    3000      0    8.49e-01    0    5.94e-01
2002 06 08  0055    52433    3300      0    8.34e-01    0    5.72e-01
2002 06 08  0100    52433    3600      0    8.48e-01    0    5.92e-01
2002 06 08  0105    52433    3900      0    8.26e-01    0    5.81e-01
2002 06 08  0110    52433    4200      0    8.24e-01    0    5.70e-01
2002 06 08  0115    52433    4500      0    8.20e-01    0    5.75e-01
2002 06 08  0120    52433    4800      0    8.36e-01    0    5.89e-01
2002 06 08  0125    52433    5100      0    8.10e-01    0    5.61e-01
2002 06 08  0130    52433    5400      0    8.10e-01    0    5.63e-01
2002 06 08  0135    52433    5700      0    8.37e-01    0    5.78e-01
2002 06 08  0140    52433    6000      0    8.33e-01    0    5.82e-01
2002 06 08  0145    52433    6300      0    8.44e-01    0    5.94e-01
2002 06 08  0150    52433    6600      0    8.40e-01    0    5.83e-01
2002 06 08  0155    52433    6900      0    8.12e-01    0    5.65e-01
2002 06 08  0200    52433    7200      0    8.39e-01    0    5.84e-01
2002 06 08  0205    52433    7500      0    8.27e-01    0    5.83e-01
2002 06 08  0210    52433    7800      0    8.43e-01    0    5.87e-01
2002 06 08  0215    52433    8100      0    8.21e-01    0    5.70e-01
2002 06 08  0220    52433    8400      0    8.14e-01    0    5.77e-01
2002 06 08  0225    52433    8700      0    8.33e-01    0    5.81e-01
2002 06 08  0230    52433    9000      0    8.47e-01    0    5.94e-01
2002 06 08  0235    52433    9300      0    8.19e-01    0    5.69e-01
2002 06 08  0240    52433    9600      0    7.80e-01    0    5.43e-01
2002 06 08  0245    52433    9900      0    8.33e-01    0    5.86e-01
2002 06 08  0250    52433   10200      0    8.13e-01    0    5.67e-01
2002 06 08  0255    52433   10500      0    8.22e-01    0    5.69e-01
2002 06 08  0300    52433   10800      0    8.05e-01    0    5.59e-01
2002 06 08  0305    52433   11100      0    8.14e-01    0    5.73e-01
2002 06 08  0310    52433   11400      0    8.32e-01    0    5.83e-01
2002 06 08  0315    52433   11700      0    8.46e-01    0    5.94e-01
2002 06 08  0320    52433   12000      0    8.31e-01    0    5.84e-01
2002 06 08  0325    52433   12300      0    8.19e-01    0    5.77e-01
2002 06 08  0330    52433   12600      0    8.29e-01    0    5.82e-01
2002 06 08  0335    52433   12900      0    8.09e-01    0    5.63e-01
2002 06 08  0340    52433   13200      0    8.44e-01    0    5.92e-01
2002 06 08  0345    52433   13500      0    8.46e-01    0    5.93e-01
2002 06 08  0350    52433   13800      0    8.20e-01    0    5.78e-01
2002 06 08  0355    52433   14100      0    8.22e-01    0    5.69e-01
2002 06 08  0400    52433   14400      0    8.20e-01    0    5.70e-01
2002 06 08  0405    52433   14700      0    8.05e-01    0    5.59e-01
2002 06 08  0410    52433   15000      0    8.30e-01    0    5.77e-01
2002 06 08  0415    52433   15300      0    8.06e-01    0    5.60e-01
2002 06 08  0420    52433   15600      0    8.25e-01    0    5.78e-01
2002 06 08  0425    52433   15900      0    8.13e-01    0    5.62e-01
2002 06 08  0430    52433   16200      0    8.24e-01    0    5.68e-01
2002 06 08  0435    52433   16500      0    8.11e-01    0    5.64e-01
2002 06 08  0440    52433   16800      0    8.40e-01    0    5.84e-01
2002 06 08  0445    52433   17100      0    8.11e-01    0    5.60e-01
2002 06 08  0450    52433   17400      0    8.30e-01    0    5.76e-01
2002 06 08  0455    52433   17700      0    8.40e-01    0    5.86e-01
2002 06 08  0500    52433   18000      0    8.16e-01    0    5.68e-01
2002 06 08  0505    52433   18300      0    8.03e-01    0    5.62e-01
2002 06 08  0510    52433   18600      0    8.21e-01    0    5.73e-01
2002 06 08  0515    52433   18900      0    8.30e-01    0    5.82e-01
2002 06 08  0520    52433   19200      0    8.28e-01    0    5.78e-01
2002 06 08  0525    52433   19500      0    8.21e-01    0    5.78e-01
2002 06 08  0530    52433   19800      0    8.18e-01    0    5.71e-01
2002 06 08  0535    52433   20100      0    8.31e-01    0    5.81e-01
2002 06 08  0540    52433   20400      0    8.35e-01    0    5.87e-01
2002 06 08  0545    52433   20700      0    8.32e-01    0    5.76e-01
2002 06 08  0550    52433   21000      0    8.00e-01    0    5.47e-01
2002 06 08  0555    52433   21300      0    8.44e-01    0    5.88e-01
2002 06 08  0600    52433   21600      0    8.10e-01    0    5.61e-01
2002 06 08  0605    52433   21900      0    8.31e-01    0    5.81e-01
2002 06 08  0610    52433   22200      0    8.18e-01    0    5.76e-01
2002 06 08  0615    52433   22500      0    8.23e-01    0    5.78e-01
2002 06 08  0620    52433   22800      0    8.50e-01    0    5.95e-01
2002 06 08  0625    52433   23100      0    8.30e-01    0    5.82e-01
2002 06 08  0630    52433   23400      0    8.30e-01    0    5.76e-01
2002 06 08  0635    52433   23700      0    8.49e-01    0    5.91e-01
2002 06 08  0640    52433   24000      0    8.28e-01    0    5.79e-01
2002 06 08  0645    52433   24300      0    8.25e-01    0    5.68e-01
2002 06 08  0650    52433   24600      0    8.67e-01    0    6.06e-01
2002 06 08  0655    52433   24900      0    8.30e-01    0    5.77e-01
2002 06 08  0700    52433   25200      0    8.45e-01    0    5.89e-01
2002 06 08  0705    52433   25500      0    8.18e-01    0    5.77e-01
2002 06 08  0710    52433   25800      0    8.14e-01    0    5.69e-01
2002 06 08  0715    52433   26100      0    8.39e-01    0    5.86e-01
2002 06 08  0720    52433   26400      0    8.34e-01    0    5.82e-01
2002 06 08  0725    52433   26700      0    8.15e-01    0    5.72e-01
2002 06 08  0730    52433   27000      0    8.21e-01    0    5.73e-01
2002 06 08  0735    52433   27300      0    8.22e-01    0    5.78e-01
2002 06 08  0740    52433   27600      0    8.45e-01    0    5.91e-01
2002 06 08  0745    52433   27900      0    8.18e-01    0    5.64e-01
2002 06 08  0750    52433   28200      0    8.48e-01    0    5.97e-01
2002 06 08  0755    52433   28500      0    8.32e-01    0    5.88e-01
2002 06 08  0800    52433   28800      0    8.19e-01    0    5.66e-01
2002 06 08  0805    52433   29100      0    8.20e-01    0    5.76e-01
2002 06 08  0810    52433   29400      0    8.22e-01    0    5.79e-01
2002 06 08  0815    52433   29700      0    8.50e-01    0    5.97e-01
2002 06 08  0820    52433   30000      0    8.28e-01    0    5.74e-01
2002 06 08  0825    52433   30300      0    8.20e-01    0    5.72e-01
2002 06 08  0830    52433   30600      0    8.46e-01    0    5.96e-01
2002 06 08  0835    52433   30900      0    8.25e-01    0    5.80e-01
2002 06 08  0840    52433   31200      0    8.31e-01    0    5.83e-01
2002 06 08  0845    52433   31500      0    8.29e-01    0    5.89e-01
2002 06 08  0850    52433   31800      0    8.31e-01    0    5.82e-01
2002 06 08  0855    52433   32100      0    8.23e-01    0    5.73e-01
2002 06 08  0900    52433   32400      0    8.24e-01    0    5.78e-01
2002 06 08  0905    52433   32700      0    8.23e-01    0    5.81e-01
2002 06 08  0910    52433   33000      0    8.32e-01    0    5.83e-01
2002 06 08  0915    52433   33300      0    8.06e-01    0    5.59e-01
