:Data_list: 20011014_ace_mag_1m.txt
:Created: 2001 Oct 15 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2001 10 14  0000   52196       0    0     2.8     0.9     1.7     3.4    30.5    17.5
2001 10 14  0001   52196      60    0     2.7     1.0     1.8     3.4    32.0    19.7
2001 10 14  0002   52196     120    0     2.8     0.9     1.3     3.2    23.5    17.6
2001 10 14  0003   52196     180    0     3.0     0.4     1.4     3.3    24.7     7.5
2001 10 14  0004   52196     240    0     3.1    -0.5     1.1     3.3    19.6   350.6
2001 10 14  0005   52196     300    0     2.9    -0.7     1.3     3.3    23.3   345.7
2001 10 14  0006   52196     360    0     3.0    -0.1     1.2     3.2    22.7   357.9
2001 10 14  0007   52196     420    0     2.7    -1.9     0.7     3.4    11.5   324.2
2001 10 14  0008   52196     480    0     2.5    -2.4     0.6     3.5    10.4   316.6
2001 10 14  0009   52196     540    0     2.4    -2.5    -0.2     3.5    -3.9   313.7
2001 10 14  0010   52196     600    0     2.6    -2.0    -0.1     3.3    -1.7   322.5
2001 10 14  0011   52196     660    0     2.6    -2.1    -0.5     3.3    -8.0   320.4
2001 10 14  0012   52196     720    0     2.3    -2.1    -1.2     3.3   -20.5   318.1
2001 10 14  0013   52196     780    0     2.3    -1.8     1.9     3.5    32.7   321.0
2001 10 14  0014   52196     840    0     2.5    -1.7     1.5     3.4    25.8   326.6
2001 10 14  0015   52196     900    0     2.6    -1.8     1.1     3.3    20.0   324.9
2001 10 14  0016   52196     960    0     2.6    -1.8     1.0     3.3    16.9   324.9
2001 10 14  0017   52196    1020    0     2.5    -2.1     0.9     3.3    15.3   320.2
2001 10 14  0018   52196    1080    0     2.7    -1.5     1.0     3.2    18.3   331.1
2001 10 14  0019   52196    1140    0     2.7    -1.0     1.6     3.3    29.0   339.7
2001 10 14  0020   52196    1200    0     2.3    -1.6     0.9     3.0    18.1   326.3
2001 10 14  0021   52196    1260    0     1.9    -2.5     0.4     3.2     6.9   307.3
2001 10 14  0022   52196    1320    0     2.6    -1.4     1.4     3.3    25.2   332.8
2001 10 14  0023   52196    1380    0     2.7    -1.2     1.6     3.4    27.8   337.0
2001 10 14  0024   52196    1440    0     2.7    -1.4     1.5     3.4    26.1   331.6
2001 10 14  0025   52196    1500    0     2.6    -1.2     1.9     3.5    33.6   336.3
2001 10 14  0026   52196    1560    0     2.7    -1.7     1.4     3.4    24.3   328.0
2001 10 14  0027   52196    1620    0     2.5    -1.6     2.0     3.6    33.8   327.7
