:Data_list: 20020630_ace_mag_1m.txt
:Created: 2002 Jul 01 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2002 06 30  0000   52455       0    0     0.8    -5.8     0.6     5.9     6.2   277.6
2002 06 30  0001   52455      60    0     1.3    -5.7     0.6     5.9     5.6   282.5
2002 06 30  0002   52455     120    0    -0.2    -4.3    -0.4     4.4    -5.5   267.1
2002 06 30  0003   52455     180    0    -2.4    -3.6    -2.3     4.9   -28.6   236.2
2002 06 30  0004   52455     240    0    -2.3    -3.6    -2.5     5.0   -30.6   237.2
2002 06 30  0005   52455     300    0    -2.3    -3.5    -2.5     4.9   -31.1   236.2
2002 06 30  0006   52455     360    0    -2.5    -3.2    -2.7     4.9   -34.1   232.2
2002 06 30  0007   52455     420    0    -3.1    -2.2    -3.0     4.9   -38.4   214.8
2002 06 30  0008   52455     480    0    -3.6    -2.0    -2.9     5.0   -35.7   209.3
2002 06 30  0009   52455     540    0    -2.5    -4.3    -1.8     5.3   -20.2   239.9
2002 06 30  0010   52455     600    0    -2.6    -3.9    -2.5     5.3   -28.3   237.1
2002 06 30  0011   52455     660    0    -2.6    -4.0    -1.6     5.0   -18.7   237.2
2002 06 30  0012   52455     720    0    -2.2    -3.9    -2.3     5.0   -27.0   240.0
2002 06 30  0013   52455     780    0    -2.0    -4.1    -2.4     5.1   -27.9   243.2
2002 06 30  0014   52455     840    0    -0.8    -4.5    -0.6     4.6    -7.3   260.4
2002 06 30  0015   52455     900    0    -0.7    -4.5    -0.2     4.5    -3.1   260.7
2002 06 30  0016   52455     960    0    -0.7    -4.0     0.7     4.1    10.3   260.6
2002 06 30  0017   52455    1020    0    -0.6    -3.9     0.1     3.9     1.5   261.7
2002 06 30  0018   52455    1080    0    -0.5    -4.0    -0.0     4.1    -0.2   262.3
2002 06 30  0019   52455    1140    0    -1.0    -4.4    -0.0     4.5    -0.4   256.6
2002 06 30  0020   52455    1200    0    -1.0    -4.5     0.5     4.7     6.5   257.0
2002 06 30  0021   52455    1260    0    -0.5    -5.2     0.8     5.3     8.3   264.4
2002 06 30  0022   52455    1320    0    -0.7    -6.0     1.4     6.2    13.4   263.1
2002 06 30  0023   52455    1380    0    -0.5    -6.1     1.2     6.2    11.3   265.1
2002 06 30  0024   52455    1440    0     0.3    -5.6     1.8     5.9    18.2   273.4
2002 06 30  0025   52455    1500    0     0.3    -5.7     1.6     5.9    15.8   272.9
2002 06 30  0026   52455    1560    0     0.5    -6.1     1.7     6.3    16.0   274.6
2002 06 30  0027   52455    1620    0     0.6    -6.3     1.7     6.6    15.4   275.0
2002 06 30  0028   52455    1680    0     0.5    -6.2     1.8     6.5    16.5   274.5
2002 06 30  0029   52455    1740    0     1.0    -6.1     1.6     6.4    14.5   279.4
