:Data_list: 20051114_ace_mag_1m.txt
:Created: 2005 Nov 15 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2005 11 14  0000   53688       0    0    -3.8     4.5    -4.2     7.2   -36.0   130.1
2005 11 14  0001   53688      60    0    -5.3     2.4    -4.4     7.3   -37.5   155.3
2005 11 14  0002   53688     120    0    -4.8     2.7    -5.0     7.4   -41.9   150.5
2005 11 14  0003   53688     180    0    -5.5     2.7    -4.1     7.3   -34.1   153.7
2005 11 14  0004   53688     240    0    -5.3     2.5    -4.5     7.3   -37.6   154.9
2005 11 14  0005   53688     300    0    -5.4     2.6    -4.2     7.3   -34.4   154.1
2005 11 14  0006   53688     360    0    -4.2     2.8    -5.3     7.3   -46.0   146.2
2005 11 14  0007   53688     420    0    -4.7     2.9    -4.9     7.3   -41.7   148.5
2005 11 14  0008   53688     480    0    -4.6     3.1    -4.7     7.2   -40.4   145.6
2005 11 14  0009   53688     540    0    -4.4     3.3    -4.8     7.3   -40.8   142.8
2005 11 14  0010   53688     600    0    -5.4     2.9    -4.0     7.3   -33.4   151.9
2005 11 14  0011   53688     660    0    -5.3     3.2    -4.0     7.4   -33.3   149.0
2005 11 14  0012   53688     720    0    -5.3     3.1    -4.0     7.4   -32.7   149.7
2005 11 14  0013   53688     780    0    -5.5     3.4    -3.6     7.4   -29.2   148.4
2005 11 14  0014   53688     840    0    -5.4     3.4    -3.8     7.4   -30.5   148.2
2005 11 14  0015   53688     900    0    -5.3     3.5    -3.8     7.4   -30.6   146.7
2005 11 14  0016   53688     960    0    -4.6     3.8    -4.2     7.3   -34.7   140.6
2005 11 14  0017   53688    1020    0    -5.4     3.6    -3.3     7.3   -26.5   146.2
2005 11 14  0018   53688    1080    0    -6.0     3.5    -2.8     7.5   -21.8   149.8
2005 11 14  0019   53688    1140    0    -5.8     3.3    -3.1     7.4   -24.9   150.2
2005 11 14  0020   53688    1200    0    -5.4     3.9    -3.1     7.4   -24.8   144.6
2005 11 14  0021   53688    1260    0    -5.1     4.1    -3.5     7.4   -28.1   141.0
2005 11 14  0022   53688    1320    0    -5.4     3.6    -3.6     7.4   -29.1   146.5
2005 11 14  0023   53688    1380    0    -5.5     3.5    -3.6     7.4   -28.9   147.8
2005 11 14  0024   53688    1440    0    -5.4     3.4    -3.9     7.4   -31.2   148.1
2005 11 14  0025   53688    1500    0    -5.6     2.9    -3.9     7.4   -32.0   152.8
2005 11 14  0026   53688    1560    0    -5.8     2.2    -4.1     7.5   -33.3   159.3
