:Data_list: 20040729_ace_mag_1m.txt
:Created: 2004 Jul 30 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2004 07 29  0000   53215       0    0     0.9    -3.5    -1.8     4.0   -26.7   283.8
2004 07 29  0001   53215      60    0     1.1    -3.7     0.4     3.9     5.7   285.8
2004 07 29  0002   53215     120    0     0.0    -4.0    -1.2     4.1   -16.4   270.1
2004 07 29  0003   53215     180    0     0.6    -2.6    -0.6     2.8   -13.2   282.5
2004 07 29  0004   53215     240    0     2.9    -2.5     0.6     3.8     9.6   319.6
2004 07 29  0005   53215     300    0     3.0    -1.8     1.5     3.8    23.7   329.3
2004 07 29  0006   53215     360    0     3.1    -2.0     1.3     3.9    18.8   326.8
2004 07 29  0007   53215     420    0     3.4    -1.7     0.4     3.9     6.5   333.7
2004 07 29  0008   53215     480    0     3.6    -1.6     0.5     3.9     7.3   336.4
2004 07 29  0009   53215     540    0     3.4    -2.0     0.1     3.9     0.9   330.1
2004 07 29  0010   53215     600    0     3.3    -2.0    -0.6     3.9    -8.6   329.2
2004 07 29  0011   53215     660    0     3.5    -1.3    -1.1     3.9   -15.6   339.7
2004 07 29  0012   53215     720    0     3.3    -2.0    -0.6     3.9    -8.6   328.4
2004 07 29  0013   53215     780    0     3.1    -2.3    -0.1     3.8    -1.9   322.9
2004 07 29  0014   53215     840    0     2.2    -3.1     0.1     3.8     0.9   305.7
2004 07 29  0015   53215     900    0     2.5    -2.9    -0.4     3.8    -5.7   311.2
2004 07 29  0016   53215     960    0     3.2    -2.1    -0.3     3.9    -5.1   326.7
2004 07 29  0017   53215    1020    0     3.2    -2.1    -0.5     3.9    -7.4   326.1
2004 07 29  0018   53215    1080    0     3.2    -1.2    -2.0     3.9   -30.1   339.4
2004 07 29  0019   53215    1140    0     2.3    -1.6    -2.7     3.9   -44.5   326.1
2004 07 29  0020   53215    1200    0     2.4    -0.9    -2.9     3.9   -48.2   339.5
2004 07 29  0021   53215    1260    0     2.4     0.1    -3.1     3.9   -51.8     1.6
2004 07 29  0022   53215    1320    0     2.6     0.0    -3.0     3.9   -49.0     0.8
2004 07 29  0023   53215    1380    0     2.5     0.3    -2.9     3.9   -49.3     6.0
2004 07 29  0024   53215    1440    0     3.1    -0.6    -2.1     3.8   -33.0   349.4
2004 07 29  0025   53215    1500    0     1.8    -2.5     1.5     3.4    26.1   305.7
2004 07 29  0026   53215    1560    0     2.3    -2.1     1.8     3.6    30.4   317.7
2004 07 29  0027   53215    1620    0     1.0    -2.3     2.9     3.9    49.4   292.4
2004 07 29  0028   53215    1680    0     0.7    -1.3     3.7     4.0    68.4   299.7
2004 07 29  0029   53215    1740    0     1.6    -2.4     2.8     4.0    44.1   303.8
2004 07 29  0030   53215    1800    0     2.4    -2.6     1.7     3.9    25.7   312.8
2004 07 29  0031   53215    1860    0     2.6    -2.4     1.6     3.9    24.0   317.6
2004 07 29  0032   53215    1920    0     2.4    -2.6     1.8     4.0    27.4   312.0
2004 07 29  0033   53215    1980    0     2.0    -2.9     1.6     3.9    25.0   305.4
2004 07 29  0034   53215    2040    0     2.0    -3.0     1.6     3.9    24.1   304.0
2004 07 29  0035   53215    2100    0     2.5    -2.8     1.2     4.0    18.0   311.9
2004 07 29  0036   53215    2160    0     1.4    -1.4     3.3     3.8    58.8   314.9
2004 07 29  0037   53215    2220    0     2.0    -2.5     2.4     4.0    37.0   308.4
2004 07 29  0038   53215    2280    0     2.3    -3.2     1.0     4.0    13.9   305.5
2004 07 29  0039   53215    2340    0     1.3    -3.5     0.7     3.8    10.5   291.1
2004 07 29  0040   53215    2400    0     0.4    -4.0     0.7     4.1    10.5   276.2
2004 07 29  0041   53215    2460    0     1.9    -3.3     0.5     3.8     8.2   300.3
2004 07 29  0042   53215    2520    0     2.5    -2.8     0.7     3.8     9.8   312.0
2004 07 29  0043   53215    2580    0     3.3    -1.6     1.1     3.8    16.3   335.1
2004 07 29  0044   53215    2640    0     2.9    -2.4     0.3     3.8     5.2   319.8
2004 07 29  0045   53215    2700    0     3.3    -1.5    -1.0     3.8   -15.0   335.3
2004 07 29  0046   53215    2760    0     3.2    -1.9    -0.6     3.8    -9.1   329.6
2004 07 29  0047   53215    2820    0     3.3    -1.7    -0.6     3.8    -9.2   331.9
2004 07 29  0048   53215    2880    0     3.2    -2.0    -1.0     3.9   -14.6   328.5
2004 07 29  0049   53215    2940    0     3.1    -2.0    -1.4     3.9   -21.3   327.5
2004 07 29  0050   53215    3000    0     2.9    -1.4    -2.3     3.9   -35.0   335.1
2004 07 29  0051   53215    3060    0     2.6    -1.2    -2.7     3.9   -43.2   334.4
2004 07 29  0052   53215    3120    0     2.0    -1.2    -3.1     3.9   -53.5   329.1
2004 07 29  0053   53215    3180    0     1.3    -1.1    -3.6     4.0   -64.7   321.9
2004 07 29  0054   53215    3240    0     2.5    -0.7    -2.8     3.9   -47.2   344.2
2004 07 29  0055   53215    3300    0     2.7    -0.1    -2.7     3.8   -44.8   358.9
2004 07 29  0056   53215    3360    0     2.5    -0.2    -2.7     3.7   -47.4   355.7
2004 07 29  0057   53215    3420    0     1.6    -1.5    -3.3     3.9   -55.8   316.4
2004 07 29  0058   53215    3480    0     1.8    -0.3    -3.4     3.9   -61.7   351.1
2004 07 29  0059   53215    3540    0     2.2    -0.4    -3.1     3.9   -54.3   348.9
2004 07 29  0100   53215    3600    0     2.4    -1.5    -2.6     3.8   -42.3   327.7
2004 07 29  0101   53215    3660    0     1.3    -2.1    -3.1     4.0   -52.0   301.2
2004 07 29  0102   53215    3720    0     3.4     0.7    -1.1     3.7   -18.3    11.3
