:Data_list: 20080419_ace_sis_5m.txt
:Created: 2008 Apr 20 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2008 04 19  0000    54575       0      0    1.90e+00    0    1.32e+00
2008 04 19  0005    54575     300      0    1.91e+00    0    1.33e+00
2008 04 19  0010    54575     600      0    1.89e+00    0    1.32e+00
2008 04 19  0015    54575     900      0    1.90e+00    0    1.31e+00
2008 04 19  0020    54575    1200      0    1.90e+00    0    1.32e+00
2008 04 19  0025    54575    1500      0    1.92e+00    0    1.34e+00
2008 04 19  0030    54575    1800      0    1.90e+00    0    1.31e+00
2008 04 19  0035    54575    2100      0    1.92e+00    0    1.34e+00
2008 04 19  0040    54575    2400      0    1.90e+00    0    1.33e+00
2008 04 19  0045    54575    2700      0    1.86e+00    0    1.28e+00
2008 04 19  0050    54575    3000      0    1.88e+00    0    1.30e+00
2008 04 19  0055    54575    3300      0    1.88e+00    0    1.31e+00
2008 04 19  0100    54575    3600      0    1.87e+00    0    1.31e+00
2008 04 19  0105    54575    3900      0    1.88e+00    0    1.32e+00
2008 04 19  0110    54575    4200      0    1.93e+00    0    1.34e+00
2008 04 19  0115    54575    4500      0    1.89e+00    0    1.32e+00
2008 04 19  0120    54575    4800      0    1.89e+00    0    1.33e+00
2008 04 19  0125    54575    5100      0    1.89e+00    0    1.32e+00
2008 04 19  0130    54575    5400      0    1.88e+00    0    1.31e+00
2008 04 19  0135    54575    5700      0    1.88e+00    0    1.32e+00
2008 04 19  0140    54575    6000      0    1.90e+00    0    1.33e+00
2008 04 19  0145    54575    6300      0    1.87e+00    0    1.31e+00
2008 04 19  0150    54575    6600      0    1.86e+00    0    1.29e+00
2008 04 19  0155    54575    6900      0    1.89e+00    0    1.32e+00
2008 04 19  0200    54575    7200      0    1.89e+00    0    1.31e+00
2008 04 19  0205    54575    7500      0    1.87e+00    0    1.30e+00
2008 04 19  0210    54575    7800      0    1.90e+00    0    1.32e+00
2008 04 19  0215    54575    8100      0    1.89e+00    0    1.31e+00
2008 04 19  0220    54575    8400      0    1.97e+00    0    1.38e+00
2008 04 19  0225    54575    8700      0    1.92e+00    0    1.34e+00
2008 04 19  0230    54575    9000      0    1.90e+00    0    1.32e+00
2008 04 19  0235    54575    9300      0    1.91e+00    0    1.33e+00
2008 04 19  0240    54575    9600      0    1.89e+00    0    1.31e+00
2008 04 19  0245    54575    9900      0    1.91e+00    0    1.34e+00
2008 04 19  0250    54575   10200      0    1.90e+00    0    1.33e+00
2008 04 19  0255    54575   10500      0    1.89e+00    0    1.33e+00
2008 04 19  0300    54575   10800      0    1.95e+00    0    1.35e+00
2008 04 19  0305    54575   11100      0    1.91e+00    0    1.34e+00
2008 04 19  0310    54575   11400      0    1.88e+00    0    1.33e+00
2008 04 19  0315    54575   11700      0    1.89e+00    0    1.33e+00
2008 04 19  0320    54575   12000      0    1.92e+00    0    1.34e+00
2008 04 19  0325    54575   12300      0    1.85e+00    0    1.29e+00
2008 04 19  0330    54575   12600      0    1.93e+00    0    1.36e+00
2008 04 19  0335    54575   12900      0    1.91e+00    0    1.34e+00
2008 04 19  0340    54575   13200      0    1.92e+00    0    1.34e+00
2008 04 19  0345    54575   13500      0    1.88e+00    0    1.32e+00
2008 04 19  0350    54575   13800      0    1.91e+00    0    1.33e+00
2008 04 19  0355    54575   14100      0    1.94e+00    0    1.37e+00
2008 04 19  0400    54575   14400      0    1.88e+00    0    1.31e+00
2008 04 19  0405    54575   14700      0    1.93e+00    0    1.35e+00
2008 04 19  0410    54575   15000      0    1.94e+00    0    1.36e+00
2008 04 19  0415    54575   15300      0    1.89e+00    0    1.33e+00
2008 04 19  0420    54575   15600      0    1.92e+00    0    1.33e+00
2008 04 19  0425    54575   15900      0    1.93e+00    0    1.34e+00
2008 04 19  0430    54575   16200      0    1.89e+00    0    1.32e+00
2008 04 19  0435    54575   16500      0    1.87e+00    0    1.31e+00
2008 04 19  0440    54575   16800      0    1.90e+00    0    1.33e+00
2008 04 19  0445    54575   17100      0    1.93e+00    0    1.35e+00
2008 04 19  0450    54575   17400      0    1.92e+00    0    1.33e+00
2008 04 19  0455    54575   17700      0    1.83e+00    0    1.27e+00
2008 04 19  0500    54575   18000      0    1.93e+00    0    1.36e+00
2008 04 19  0505    54575   18300      0    1.91e+00    0    1.33e+00
2008 04 19  0510    54575   18600      0    1.89e+00    0    1.32e+00
2008 04 19  0515    54575   18900      0    1.89e+00    0    1.31e+00
2008 04 19  0520    54575   19200      0    1.92e+00    0    1.34e+00
2008 04 19  0525    54575   19500      0    1.97e+00    0    1.39e+00
2008 04 19  0530    54575   19800      0    1.93e+00    0    1.34e+00
2008 04 19  0535    54575   20100      0    1.92e+00    0    1.35e+00
2008 04 19  0540    54575   20400      0    1.88e+00    0    1.32e+00
2008 04 19  0545    54575   20700      0    1.89e+00    0    1.32e+00
2008 04 19  0550    54575   21000      0    1.88e+00    0    1.30e+00
2008 04 19  0555    54575   21300      0    1.89e+00    0    1.32e+00
2008 04 19  0600    54575   21600      0    1.93e+00    0    1.34e+00
2008 04 19  0605    54575   21900      0    1.91e+00    0    1.34e+00
2008 04 19  0610    54575   22200      0    1.87e+00    0    1.31e+00
2008 04 19  0615    54575   22500      0    1.92e+00    0    1.35e+00
2008 04 19  0620    54575   22800      0    1.91e+00    0    1.32e+00
2008 04 19  0625    54575   23100      0    1.93e+00    0    1.36e+00
2008 04 19  0630    54575   23400      0    1.90e+00    0    1.34e+00
2008 04 19  0635    54575   23700      0    1.88e+00    0    1.31e+00
2008 04 19  0640    54575   24000      0    1.89e+00    0    1.33e+00
2008 04 19  0645    54575   24300      0    1.95e+00    0    1.36e+00
2008 04 19  0650    54575   24600      0    1.93e+00    0    1.34e+00
2008 04 19  0655    54575   24900      0    1.92e+00    0    1.34e+00
2008 04 19  0700    54575   25200      0    1.88e+00    0    1.32e+00
2008 04 19  0705    54575   25500      0    1.93e+00    0    1.35e+00
2008 04 19  0710    54575   25800      0    1.96e+00    0    1.38e+00
2008 04 19  0715    54575   26100      0    1.94e+00    0    1.35e+00
2008 04 19  0720    54575   26400      0    1.95e+00    0    1.36e+00
2008 04 19  0725    54575   26700      0    1.95e+00    0    1.36e+00
2008 04 19  0730    54575   27000      0    1.95e+00    0    1.36e+00
2008 04 19  0735    54575   27300      0    1.96e+00    0    1.36e+00
2008 04 19  0740    54575   27600      0    1.92e+00    0    1.33e+00
2008 04 19  0745    54575   27900      0    1.95e+00    0    1.36e+00
2008 04 19  0750    54575   28200      0    1.93e+00    0    1.36e+00
2008 04 19  0755    54575   28500      0    1.94e+00    0    1.37e+00
2008 04 19  0800    54575   28800      0    1.96e+00    0    1.37e+00
2008 04 19  0805    54575   29100      0    1.97e+00    0    1.39e+00
2008 04 19  0810    54575   29400      0    1.90e+00    0    1.33e+00
2008 04 19  0815    54575   29700      0    1.94e+00    0    1.36e+00
2008 04 19  0820    54575   30000      0    1.93e+00    0    1.35e+00
2008 04 19  0825    54575   30300      0    1.93e+00    0    1.35e+00
2008 04 19  0830    54575   30600      0    1.95e+00    0    1.37e+00
2008 04 19  0835    54575   30900      0    1.91e+00    0    1.33e+00
2008 04 19  0840    54575   31200      0    1.90e+00    0    1.34e+00
2008 04 19  0845    54575   31500      0    1.93e+00    0    1.33e+00
2008 04 19  0850    54575   31800      0    1.92e+00    0    1.36e+00
2008 04 19  0855    54575   32100      0    1.95e+00    0    1.37e+00
