:Data_list: 20080610_ace_mag_1m.txt
:Created: 2008 Jun 11 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 06 10  0000   54627       0    0     2.4    -3.5    -0.1     4.2    -1.0   304.2
2008 06 10  0001   54627      60    0     2.3    -3.4     0.3     4.2     4.4   304.4
2008 06 10  0002   54627     120    0     2.4    -3.4     0.6     4.2     7.9   305.8
2008 06 10  0003   54627     180    0     2.3    -3.3     0.8     4.1    11.1   305.8
2008 06 10  0004   54627     240    0     0.6    -2.6     3.1     4.1    49.8   284.1
2008 06 10  0005   54627     300    0     0.3    -2.6     3.4     4.3    51.9   276.1
2008 06 10  0006   54627     360    0     0.2    -2.5     3.5     4.3    54.4   275.3
2008 06 10  0007   54627     420    0    -0.0    -2.1     3.7     4.3    60.1   269.4
2008 06 10  0008   54627     480    0    -0.4    -1.7     3.9     4.3    65.3   256.1
2008 06 10  0009   54627     540    0    -0.3    -1.8     3.7     4.1    63.9   260.5
2008 06 10  0010   54627     600    0    -0.7    -1.4     3.8     4.1    68.2   243.3
2008 06 10  0011   54627     660    0    -0.9    -1.3     3.8     4.1    67.9   234.2
2008 06 10  0012   54627     720    0    -1.0    -1.2     3.7     4.0    67.4   231.1
2008 06 10  0013   54627     780    0    -0.9    -1.5     3.5     3.9    63.4   240.5
2008 06 10  0014   54627     840    0    -0.8    -1.8     3.2     3.8    58.3   244.8
2008 06 10  0015   54627     900    0    -0.6    -2.0     3.0     3.6    55.4   254.4
2008 06 10  0016   54627     960    0     0.5    -2.7     2.2     3.5    38.3   280.2
2008 06 10  0017   54627    1020    0     0.1    -2.5     2.6     3.6    45.7   272.7
2008 06 10  0018   54627    1080    0    -0.6    -2.2     2.7     3.5    49.8   255.1
2008 06 10  0019   54627    1140    0    -1.4    -1.6     2.8     3.5    52.6   230.1
2008 06 10  0020   54627    1200    0    -2.1    -1.3     3.3     4.1    53.3   210.5
2008 06 10  0021   54627    1260    0    -2.2    -1.1     3.3     4.1    54.1   205.9
2008 06 10  0022   54627    1320    0    -2.1    -1.1     3.4     4.1    54.6   207.0
2008 06 10  0023   54627    1380    0    -2.1    -1.1     3.3     4.1    54.3   206.5
2008 06 10  0024   54627    1440    0    -2.2    -1.0     3.3     4.1    54.2   205.9
2008 06 10  0025   54627    1500    0    -2.3    -0.7     3.3     4.1    54.7   198.1
2008 06 10  0026   54627    1560    0    -2.3    -0.7     3.3     4.1    53.6   197.1
2008 06 10  0027   54627    1620    0    -2.2    -1.2     3.3     4.1    52.7   209.6
2008 06 10  0028   54627    1680    0    -2.2    -1.5     3.2     4.2    51.0   214.4
2008 06 10  0029   54627    1740    0    -1.8    -1.8     3.1     4.1    50.5   224.9
2008 06 10  0030   54627    1800    0    -2.0    -1.8     3.1     4.1    49.5   222.3
2008 06 10  0031   54627    1860    0    -2.2    -1.8     3.1     4.2    47.9   219.4
2008 06 10  0032   54627    1920    0    -2.3    -1.8     3.1     4.2    47.1   218.6
2008 06 10  0033   54627    1980    0    -2.3    -1.8     3.1     4.3    46.8   218.8
2008 06 10  0034   54627    2040    0    -2.3    -1.8     3.1     4.2    46.9   218.6
2008 06 10  0035   54627    2100    0    -2.3    -1.7     3.1     4.3    47.3   216.6
2008 06 10  0036   54627    2160    0    -2.3    -1.9     3.1     4.3    45.4   219.3
2008 06 10  0037   54627    2220    0    -2.5    -1.6     3.2     4.3    47.6   212.0
2008 06 10  0038   54627    2280    0    -2.5    -1.8     3.1     4.4    45.9   215.3
2008 06 10  0039   54627    2340    0    -2.5    -2.0     2.9     4.4    42.2   218.7
2008 06 10  0040   54627    2400    0    -2.4    -2.1     2.8     4.3    41.2   221.1
2008 06 10  0041   54627    2460    0    -2.3    -2.4     2.9     4.4    41.7   226.2
2008 06 10  0042   54627    2520    0    -2.5    -2.1     3.0     4.4    42.7   220.2
2008 06 10  0043   54627    2580    0    -2.4    -2.0     3.1     4.4    44.6   220.4
2008 06 10  0044   54627    2640    0     0.1    -3.3     1.4     3.5    22.6   272.2
2008 06 10  0045   54627    2700    0     0.5    -3.2     1.4     3.5    24.0   279.7
2008 06 10  0046   54627    2760    0     0.7    -3.2     1.5     3.6    24.0   282.5
2008 06 10  0047   54627    2820    0     1.1    -3.3     0.9     3.6    14.1   288.3
2008 06 10  0048   54627    2880    0     1.2    -3.1     1.3     3.6    21.0   291.1
2008 06 10  0049   54627    2940    0     1.4    -3.1     1.1     3.6    18.6   295.0
2008 06 10  0050   54627    3000    0     1.5    -3.2     0.9     3.6    14.6   295.0
2008 06 10  0051   54627    3060    0     1.1    -3.3     1.1     3.6    17.3   288.1
2008 06 10  0052   54627    3120    0    -1.6    -3.2     2.2     4.2    31.9   243.4
2008 06 10  0053   54627    3180    0    -1.5    -3.3     2.0     4.1    28.3   246.4
2008 06 10  0054   54627    3240    0    -1.5    -3.2     2.4     4.3    34.2   244.1
2008 06 10  0055   54627    3300    0    -1.9    -2.9     2.7     4.4    38.4   237.1
2008 06 10  0056   54627    3360    0    -1.8    -2.6     2.9     4.3    42.3   235.4
2008 06 10  0057   54627    3420    0    -1.9    -2.6     2.8     4.3    40.6   234.5
2008 06 10  0058   54627    3480    0    -2.8    -3.1     1.8     4.5    24.0   228.2
2008 06 10  0059   54627    3540    0    -2.7    -3.0     2.1     4.5    27.6   228.0
2008 06 10  0100   54627    3600    0    -2.5    -3.1     2.1     4.5    27.8   231.0
