:Data_list: 20060528_ace_swepam_1m.txt
:Created: 2006 May 29 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2006 05 28  0000   53883       0    0        3.6      303.7     2.17e+04
2006 05 28  0001   53883      60    0        3.4      305.1     1.89e+04
2006 05 28  0002   53883     120    0        3.4      304.8     1.86e+04
2006 05 28  0003   53883     180    0        2.8      298.3     1.54e+04
2006 05 28  0004   53883     240    0        2.9      301.5     2.12e+04
2006 05 28  0005   53883     300    0        4.0      295.6     2.13e+04
2006 05 28  0006   53883     360    0        4.0      295.6     2.13e+04
2006 05 28  0007   53883     420    0        2.8      298.2     1.84e+04
2006 05 28  0008   53883     480    0        3.0      301.2     1.85e+04
2006 05 28  0009   53883     540    0        3.4      297.9     1.83e+04
2006 05 28  0010   53883     600    0        3.4      299.7     2.40e+04
2006 05 28  0011   53883     660    0        2.8      296.6     1.82e+04
2006 05 28  0012   53883     720    0        3.1      298.6     1.95e+04
2006 05 28  0013   53883     780    0        4.3      297.4     2.07e+04
2006 05 28  0014   53883     840    0        2.8      296.7     2.13e+04
2006 05 28  0015   53883     900    0        3.9      296.6     2.34e+04
2006 05 28  0016   53883     960    0        3.4      300.0     2.05e+04
2006 05 28  0017   53883    1020    0        3.1      300.3     2.22e+04
2006 05 28  0018   53883    1080    0        3.2      299.5     2.32e+04
2006 05 28  0019   53883    1140    0        2.8      296.5     1.64e+04
2006 05 28  0020   53883    1200    0        4.4      295.5     1.82e+04
2006 05 28  0021   53883    1260    0        3.5      295.4     2.09e+04
2006 05 28  0022   53883    1320    0        3.5      295.4     2.09e+04
2006 05 28  0023   53883    1380    0        4.1      301.2     1.93e+04
2006 05 28  0024   53883    1440    0        5.0      296.9     2.03e+04
2006 05 28  0025   53883    1500    0        3.4      297.3     1.97e+04
2006 05 28  0026   53883    1560    0        3.9      308.1     2.16e+04
2006 05 28  0027   53883    1620    0        5.3      301.1     1.82e+04
2006 05 28  0028   53883    1680    0        3.4      296.4     1.63e+04
2006 05 28  0029   53883    1740    0        5.1      297.6     2.01e+04
2006 05 28  0030   53883    1800    9    -9999.9    -9999.9    -1.00e+05
2006 05 28  0031   53883    1860    0        4.2      298.8     1.72e+04
2006 05 28  0032   53883    1920    0        3.5      297.9     1.82e+04
2006 05 28  0033   53883    1980    0        4.8      297.6     1.66e+04
2006 05 28  0034   53883    2040    0        5.3      297.8     1.99e+04
2006 05 28  0035   53883    2100    0        5.6      297.9     1.65e+04
2006 05 28  0036   53883    2160    0        4.8      298.0     2.03e+04
2006 05 28  0037   53883    2220    0        3.2      298.7     2.11e+04
2006 05 28  0038   53883    2280    0        3.2      298.7     2.11e+04
2006 05 28  0039   53883    2340    0        4.1      299.4     2.03e+04
2006 05 28  0040   53883    2400    0        5.7      303.4     2.49e+04
2006 05 28  0041   53883    2460    6    -9999.9    -9999.9    -1.00e+05
2006 05 28  0042   53883    2520    0        5.0      298.7     1.95e+04
2006 05 28  0043   53883    2580    0        4.3      303.3     2.35e+04
2006 05 28  0044   53883    2640    0        4.8      300.7     2.13e+04
2006 05 28  0045   53883    2700    0        3.0      296.6     2.47e+04
2006 05 28  0046   53883    2760    1        3.1      290.0     2.46e+04
2006 05 28  0047   53883    2820    0        2.5      293.8     1.41e+04
2006 05 28  0048   53883    2880    0        3.0      294.8     2.86e+04
2006 05 28  0049   53883    2940    0        1.9      299.5     2.58e+04
2006 05 28  0050   53883    3000    0        2.4      296.6     2.45e+04
2006 05 28  0051   53883    3060    0        2.5      299.7     2.95e+04
2006 05 28  0052   53883    3120    0        2.7      297.4     2.77e+04
2006 05 28  0053   53883    3180    0        2.4      299.1     2.35e+04
2006 05 28  0054   53883    3240    0        2.4      299.1     2.35e+04
2006 05 28  0055   53883    3300    1        2.9      295.9     2.30e+04
2006 05 28  0056   53883    3360    0        2.4      298.1     2.34e+04
2006 05 28  0057   53883    3420    0        2.4      297.6     2.12e+04
2006 05 28  0058   53883    3480    0        2.7      297.0     2.58e+04
2006 05 28  0059   53883    3540    0        2.2      297.1     3.18e+04
2006 05 28  0100   53883    3600    0        2.7      296.6     2.53e+04
2006 05 28  0101   53883    3660    0        2.2      294.3     2.43e+04
2006 05 28  0102   53883    3720    0        2.3      298.6     2.40e+04
2006 05 28  0103   53883    3780    9    -9999.9    -9999.9    -1.00e+05
2006 05 28  0104   53883    3840    0        2.5      298.8     2.50e+04
2006 05 28  0105   53883    3900    0        3.5      299.2     2.10e+04
2006 05 28  0106   53883    3960    0        2.5      296.7     2.47e+04
2006 05 28  0107   53883    4020    0        4.0      296.3     1.83e+04
2006 05 28  0108   53883    4080    0        3.7      295.3     1.63e+04
2006 05 28  0109   53883    4140    0        2.7      298.4     1.76e+04
2006 05 28  0110   53883    4200    0        2.7      298.4     1.76e+04
2006 05 28  0111   53883    4260    0        3.8      299.6     1.77e+04
2006 05 28  0112   53883    4320    0        3.4      300.9     2.43e+04
2006 05 28  0113   53883    4380    0        2.9      299.2     1.48e+04
2006 05 28  0114   53883    4440    0        3.3      298.6     2.22e+04
2006 05 28  0115   53883    4500    0        2.6      298.7     1.76e+04
2006 05 28  0116   53883    4560    0        1.6      294.7    -1.00e+05
2006 05 28  0117   53883    4620    0        2.3      299.9     1.69e+04
2006 05 28  0118   53883    4680    0        3.3      298.1     1.84e+04
2006 05 28  0119   53883    4740    0        2.7      296.9     2.25e+04
2006 05 28  0120   53883    4800    0        3.1      296.9     2.19e+04
