:Data_list: 20060813_ace_mag_1m.txt
:Created: 2006 Aug 14 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2006 08 13  0000   53960       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2006 08 13  0001   53960      60    0    -4.3     1.1    -0.1     4.4    -1.2   165.5
2006 08 13  0002   53960     120    0    -4.3     1.1     0.1     4.4     0.8   165.2
2006 08 13  0003   53960     180    0    -4.4     1.1    -0.3     4.5    -3.7   165.3
2006 08 13  0004   53960     240    0    -4.4     1.2    -0.5     4.6    -6.9   164.7
2006 08 13  0005   53960     300    0    -4.5     1.0    -0.2     4.6    -2.2   167.9
2006 08 13  0006   53960     360    0    -4.4     0.9    -0.2     4.5    -2.2   168.8
2006 08 13  0007   53960     420    0    -4.5     1.0    -0.3     4.6    -3.3   167.6
2006 08 13  0008   53960     480    0    -4.4     1.0    -0.3     4.5    -3.9   167.4
2006 08 13  0009   53960     540    0    -4.5     0.9    -0.4     4.6    -4.8   168.2
2006 08 13  0010   53960     600    0    -4.5     1.0    -0.4     4.6    -4.6   167.9
2006 08 13  0011   53960     660    0    -4.5     1.0    -0.4     4.6    -4.6   167.3
2006 08 13  0012   53960     720    0    -4.5     0.9    -0.3     4.6    -3.4   168.8
2006 08 13  0013   53960     780    0    -4.6     0.9    -0.3     4.7    -3.3   169.0
2006 08 13  0014   53960     840    0    -4.6     0.8    -0.2     4.7    -2.9   169.8
2006 08 13  0015   53960     900    0    -4.7     0.8    -0.3     4.7    -3.1   170.3
2006 08 13  0016   53960     960    0    -4.7     0.8    -0.2     4.7    -2.2   170.8
2006 08 13  0017   53960    1020    0    -4.7     0.7    -0.3     4.7    -4.0   170.9
2006 08 13  0018   53960    1080    0    -4.6     0.7    -0.3     4.7    -4.0   171.2
2006 08 13  0019   53960    1140    0    -4.6     0.6    -0.4     4.7    -5.1   172.2
2006 08 13  0020   53960    1200    0    -4.7     0.6    -0.5     4.7    -5.5   172.3
2006 08 13  0021   53960    1260    0    -4.6     0.9    -0.3     4.7    -3.5   169.4
2006 08 13  0022   53960    1320    0    -4.7     0.9    -0.2     4.8    -2.6   168.6
2006 08 13  0023   53960    1380    0    -4.6     0.9    -0.2     4.7    -2.2   168.5
2006 08 13  0024   53960    1440    0    -4.7     0.9    -0.2     4.8    -2.1   168.8
2006 08 13  0025   53960    1500    0    -4.6     1.0    -0.1     4.7    -1.7   167.4
2006 08 13  0026   53960    1560    0    -4.6     1.1    -0.1     4.7    -1.2   167.1
2006 08 13  0027   53960    1620    0    -4.8     0.3    -0.6     4.9    -7.4   176.9
2006 08 13  0028   53960    1680    0    -4.7     0.4    -0.4     4.7    -4.9   175.3
2006 08 13  0029   53960    1740    0    -4.8     0.4    -0.4     4.8    -4.7   174.8
2006 08 13  0030   53960    1800    0    -4.8     0.5    -0.4     4.9    -4.4   174.5
2006 08 13  0031   53960    1860    0    -4.9     0.5    -0.3     4.9    -3.4   174.1
2006 08 13  0032   53960    1920    0    -4.9     0.5    -0.3     4.9    -3.3   174.4
2006 08 13  0033   53960    1980    0    -4.8     0.5    -0.3     4.8    -3.2   174.1
2006 08 13  0034   53960    2040    0    -4.7     0.5    -0.2     4.8    -2.7   174.1
2006 08 13  0035   53960    2100    0    -4.7     0.5    -0.2     4.7    -2.7   174.4
2006 08 13  0036   53960    2160    0    -4.7     0.5    -0.2     4.7    -2.8   173.9
2006 08 13  0037   53960    2220    0    -4.8     0.5    -0.2     4.8    -2.5   174.5
2006 08 13  0038   53960    2280    0    -4.8     0.5    -0.2     4.8    -2.3   174.4
2006 08 13  0039   53960    2340    0    -4.6     0.5    -0.2     4.6    -1.9   173.8
2006 08 13  0040   53960    2400    0    -4.7     0.5    -0.2     4.7    -1.9   173.9
2006 08 13  0041   53960    2460    0    -4.8     0.6    -0.2     4.8    -2.4   173.1
2006 08 13  0042   53960    2520    0    -5.0     0.5    -0.2     5.0    -2.7   174.1
2006 08 13  0043   53960    2580    0    -4.9     0.4    -0.2     4.9    -2.2   174.8
2006 08 13  0044   53960    2640    0    -4.7     0.3    -0.1     4.7    -1.3   176.6
2006 08 13  0045   53960    2700    0    -4.6     0.2    -0.0     4.6    -0.2   177.4
2006 08 13  0046   53960    2760    0    -4.8     0.4    -0.1     4.8    -0.8   175.4
2006 08 13  0047   53960    2820    0    -4.9     0.4    -0.1     4.9    -1.0   175.3
2006 08 13  0048   53960    2880    0    -4.8     0.5    -0.1     4.9    -0.7   174.7
2006 08 13  0049   53960    2940    0    -4.9     0.4    -0.1     4.9    -0.8   175.0
2006 08 13  0050   53960    3000    0    -4.9     0.4    -0.1     5.0    -1.0   175.5
2006 08 13  0051   53960    3060    0    -4.8     0.4    -0.1     4.9    -0.9   175.0
2006 08 13  0052   53960    3120    0    -4.9     0.4    -0.1     4.9    -1.0   174.9
2006 08 13  0053   53960    3180    0    -4.8     0.5    -0.0     4.9    -0.2   174.6
2006 08 13  0054   53960    3240    0    -4.9     0.5    -0.1     4.9    -1.3   174.4
2006 08 13  0055   53960    3300    0    -4.8     0.4    -0.2     4.8    -2.5   175.0
2006 08 13  0056   53960    3360    0    -4.7     0.4    -0.0     4.7    -0.3   175.8
2006 08 13  0057   53960    3420    0    -4.7     0.3     0.2     4.7     2.7   176.3
2006 08 13  0058   53960    3480    0    -4.7     0.4     0.0     4.7     0.6   174.6
2006 08 13  0059   53960    3540    0    -4.7     0.4    -0.0     4.7    -0.6   174.9
2006 08 13  0100   53960    3600    0    -4.7     0.4    -0.1     4.7    -0.8   175.6
2006 08 13  0101   53960    3660    0    -4.7     0.4     0.2     4.8     1.9   175.1
2006 08 13  0102   53960    3720    0    -4.6     0.1     0.7     4.6     8.8   178.7
2006 08 13  0103   53960    3780    0    -4.7     0.2     0.3     4.7     4.0   178.0
2006 08 13  0104   53960    3840    0    -4.8     0.1     0.4     4.8     5.2   179.1
2006 08 13  0105   53960    3900    0    -4.7     0.1     0.3     4.8     3.6   178.3
2006 08 13  0106   53960    3960    0    -4.7     0.2     0.3     4.7     3.8   177.2
2006 08 13  0107   53960    4020    0    -4.7     0.1     0.2     4.7     3.1   178.6
2006 08 13  0108   53960    4080    0    -4.7     0.0     0.2     4.7     2.6   180.0
2006 08 13  0109   53960    4140    0    -4.8    -0.0     0.2     4.8     2.3   180.4
2006 08 13  0110   53960    4200    0    -4.9     0.4    -0.0     4.9    -0.3   175.5
2006 08 13  0111   53960    4260    0    -4.8     0.4     0.1     4.8     0.7   175.7
2006 08 13  0112   53960    4320    0    -4.9     0.3     0.1     4.9     1.7   177.0
2006 08 13  0113   53960    4380    0    -4.9     0.2     0.2     4.9     1.9   177.4
