:Data_list: 20041013_ace_sis_5m.txt
:Created: 2004 Oct 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2004 10 13  0000    53291       0      0    1.17e+00    0    8.17e-01
2004 10 13  0005    53291     300      0    1.17e+00    0    8.29e-01
2004 10 13  0010    53291     600      0    1.16e+00    0    8.14e-01
2004 10 13  0015    53291     900      0    1.17e+00    0    8.28e-01
2004 10 13  0020    53291    1200      0    1.24e+00    0    8.76e-01
2004 10 13  0025    53291    1500      0    1.23e+00    0    8.66e-01
2004 10 13  0030    53291    1800      0    1.17e+00    0    8.21e-01
2004 10 13  0035    53291    2100      0    1.20e+00    0    8.47e-01
2004 10 13  0040    53291    2400      0    1.18e+00    0    8.22e-01
2004 10 13  0045    53291    2700      0    1.18e+00    0    8.28e-01
2004 10 13  0050    53291    3000      0    1.19e+00    0    8.30e-01
2004 10 13  0055    53291    3300      0    1.18e+00    0    8.21e-01
2004 10 13  0100    53291    3600      0    1.19e+00    0    8.41e-01
2004 10 13  0105    53291    3900      0    1.20e+00    0    8.61e-01
2004 10 13  0110    53291    4200      0    1.18e+00    0    8.24e-01
2004 10 13  0115    53291    4500      0    1.19e+00    0    8.37e-01
2004 10 13  0120    53291    4800      0    1.21e+00    0    8.56e-01
2004 10 13  0125    53291    5100      0    1.16e+00    0    8.09e-01
2004 10 13  0130    53291    5400      0    1.22e+00    0    8.55e-01
2004 10 13  0135    53291    5700      0    1.18e+00    0    8.32e-01
2004 10 13  0140    53291    6000      0    1.18e+00    0    8.38e-01
2004 10 13  0145    53291    6300      0    1.17e+00    0    8.40e-01
2004 10 13  0150    53291    6600      0    1.18e+00    0    8.31e-01
2004 10 13  0155    53291    6900      0    1.19e+00    0    8.41e-01
2004 10 13  0200    53291    7200      0    1.19e+00    0    8.39e-01
2004 10 13  0205    53291    7500      0    1.18e+00    0    8.32e-01
2004 10 13  0210    53291    7800      0    1.18e+00    0    8.35e-01
