:Data_list: 20070903_ace_swepam_1m.txt
:Created: 2007 Sep 04 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2007 09 03  0000   54346       0    1        1.7      610.8     1.99e+05
2007 09 03  0001   54346      60    0        2.1      611.0     1.77e+05
2007 09 03  0002   54346     120    0        2.1      608.0     1.84e+05
2007 09 03  0003   54346     180    0        2.0      607.8     1.83e+05
2007 09 03  0004   54346     240    0        2.1      610.7     1.63e+05
2007 09 03  0005   54346     300    0        2.3      609.7     1.83e+05
2007 09 03  0006   54346     360    0        2.2      607.7     1.74e+05
2007 09 03  0007   54346     420    0        2.2      607.7     1.74e+05
2007 09 03  0008   54346     480    0        2.3      609.9     1.76e+05
2007 09 03  0009   54346     540    0        2.2      609.7     1.77e+05
2007 09 03  0010   54346     600    9    -9999.9    -9999.9    -1.00e+05
2007 09 03  0011   54346     660    0        2.3      607.2     1.69e+05
2007 09 03  0012   54346     720    0        2.3      605.9     1.77e+05
2007 09 03  0013   54346     780    0        2.2      612.5     2.13e+05
2007 09 03  0014   54346     840    0        1.9      637.1     1.47e+05
2007 09 03  0015   54346     900    0        2.4      619.3     1.76e+05
2007 09 03  0016   54346     960    0        1.7      622.9     1.87e+05
2007 09 03  0017   54346    1020    0        1.7      621.2     1.97e+05
2007 09 03  0018   54346    1080    0        1.6      617.9     2.16e+05
2007 09 03  0019   54346    1140    0        1.8      629.3     1.82e+05
2007 09 03  0020   54346    1200    0        2.2      608.6     1.99e+05
2007 09 03  0021   54346    1260    0        1.9      602.2     1.99e+05
2007 09 03  0022   54346    1320    0        2.1      616.2     1.80e+05
2007 09 03  0023   54346    1380    0        2.1      616.2     1.80e+05
2007 09 03  0024   54346    1440    0        2.2      606.6     2.03e+05
2007 09 03  0025   54346    1500    0        2.4      611.9     1.80e+05
2007 09 03  0026   54346    1560    0        2.4      618.2     1.69e+05
2007 09 03  0027   54346    1620    1        2.3      600.4     2.01e+05
2007 09 03  0028   54346    1680    0        2.3      608.3     1.83e+05
2007 09 03  0029   54346    1740    0        2.1      610.7     1.92e+05
2007 09 03  0030   54346    1800    0        2.2      609.4     1.98e+05
2007 09 03  0031   54346    1860    0        2.3      612.4     1.73e+05
2007 09 03  0032   54346    1920    0        2.2      608.3     1.85e+05
2007 09 03  0033   54346    1980    0        1.6      611.4     2.33e+05
2007 09 03  0034   54346    2040    0        1.8      614.5     1.98e+05
2007 09 03  0035   54346    2100    0        1.7      613.6     1.84e+05
2007 09 03  0036   54346    2160    0        1.8      608.8     1.88e+05
2007 09 03  0037   54346    2220    0        2.1      601.6     1.87e+05
2007 09 03  0038   54346    2280    0        2.1      599.0     2.15e+05
2007 09 03  0039   54346    2340    0        2.1      599.0     2.15e+05
2007 09 03  0040   54346    2400    0        2.3      601.9     1.83e+05
2007 09 03  0041   54346    2460    0        2.1      601.6     1.95e+05
2007 09 03  0042   54346    2520    0        2.0      603.4     2.04e+05
2007 09 03  0043   54346    2580    9    -9999.9    -9999.9    -1.00e+05
2007 09 03  0044   54346    2640    1        2.1      601.6     1.98e+05
2007 09 03  0045   54346    2700    0        2.2      603.4     1.92e+05
2007 09 03  0046   54346    2760    0        2.2      597.9     2.11e+05
2007 09 03  0047   54346    2820    0        2.1      598.9     2.02e+05
2007 09 03  0048   54346    2880    0        2.1      599.7     1.90e+05
2007 09 03  0049   54346    2940    1        2.1      599.7     1.90e+05
2007 09 03  0050   54346    3000    0        2.2      599.6     1.89e+05
2007 09 03  0051   54346    3060    0        2.0      600.3     1.90e+05
2007 09 03  0052   54346    3120    0        2.1      601.5     1.86e+05
2007 09 03  0053   54346    3180    0        1.9      602.5     1.80e+05
2007 09 03  0054   54346    3240    0        1.6      608.6     1.59e+05
2007 09 03  0055   54346    3300    0        1.6      608.6     1.59e+05
2007 09 03  0056   54346    3360    0        1.8      608.9     1.84e+05
2007 09 03  0057   54346    3420    0        1.9      608.0     1.67e+05
2007 09 03  0058   54346    3480    0        1.9      616.8     1.47e+05
2007 09 03  0059   54346    3540    0        2.0      619.1     1.48e+05
2007 09 03  0100   54346    3600    0        2.0      613.7     1.57e+05
2007 09 03  0101   54346    3660    0        2.0      617.7     1.54e+05
2007 09 03  0102   54346    3720    0        2.0      606.2     1.67e+05
2007 09 03  0103   54346    3780    0        1.8      607.7     1.54e+05
2007 09 03  0104   54346    3840    0        2.0      637.5     1.18e+05
2007 09 03  0105   54346    3900    0        1.8      615.8     1.48e+05
2007 09 03  0106   54346    3960    0        1.9      617.9     1.25e+05
2007 09 03  0107   54346    4020    0        2.1      622.7     1.33e+05
2007 09 03  0108   54346    4080    0        1.9      621.9     1.61e+05
2007 09 03  0109   54346    4140    0        2.3      604.5     1.75e+05
2007 09 03  0110   54346    4200    0        2.1      603.8     1.77e+05
2007 09 03  0111   54346    4260    0        2.1      603.8     1.77e+05
2007 09 03  0112   54346    4320    0        2.1      614.6     1.73e+05
2007 09 03  0113   54346    4380    0        1.7      617.3     1.55e+05
2007 09 03  0114   54346    4440    0        1.8      625.9     1.30e+05
2007 09 03  0115   54346    4500    0        1.8      607.5     1.58e+05
2007 09 03  0116   54346    4560    9    -9999.9    -9999.9    -1.00e+05
2007 09 03  0117   54346    4620    0        1.6      614.5     1.56e+05
2007 09 03  0118   54346    4680    0        1.2      627.1     1.83e+05
2007 09 03  0119   54346    4740    0        1.1      616.2     1.78e+05
2007 09 03  0120   54346    4800    0        1.3      607.6     1.78e+05
2007 09 03  0121   54346    4860    0        1.1      612.5     1.60e+05
2007 09 03  0122   54346    4920    1        1.3      607.0     2.25e+05
2007 09 03  0123   54346    4980    0        1.2      616.0     1.85e+05
2007 09 03  0124   54346    5040    0        1.7      608.8     1.73e+05
2007 09 03  0125   54346    5100    0        1.2      608.6     1.79e+05
2007 09 03  0126   54346    5160    0        1.1      607.9     1.49e+05
2007 09 03  0127   54346    5220    0        1.1      607.9     1.49e+05
2007 09 03  0128   54346    5280    0        2.0      609.0     1.70e+05
2007 09 03  0129   54346    5340    0        1.6      600.7     2.16e+05
2007 09 03  0130   54346    5400    1        1.3      603.6     2.21e+05
2007 09 03  0131   54346    5460    0        1.4      596.2     1.98e+05
2007 09 03  0132   54346    5520    1        1.3      600.0     2.01e+05
2007 09 03  0133   54346    5580    0        1.9      621.9     1.59e+05
2007 09 03  0134   54346    5640    0        1.8      618.8     1.65e+05
2007 09 03  0135   54346    5700    0        1.8      609.8     1.79e+05
2007 09 03  0136   54346    5760    0        1.5      614.4     1.64e+05
2007 09 03  0137   54346    5820    0        1.7      603.5     1.50e+05
2007 09 03  0138   54346    5880    0        1.7      618.3     1.65e+05
2007 09 03  0139   54346    5940    0        1.6      611.1     1.84e+05
