:Data_list: 20020825_ace_sis_5m.txt
:Created: 2002 Aug 26 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2002 08 25  0000    52511       0      0    1.04e+02    0    1.17e+01
2002 08 25  0005    52511     300      0    1.00e+02    0    1.21e+01
2002 08 25  0010    52511     600      0    9.98e+01    0    1.18e+01
2002 08 25  0015    52511     900      0    9.96e+01    0    1.21e+01
2002 08 25  0020    52511    1200      0    9.41e+01    0    1.08e+01
2002 08 25  0025    52511    1500      0    9.25e+01    0    1.08e+01
2002 08 25  0030    52511    1800      0    9.44e+01    0    1.13e+01
2002 08 25  0035    52511    2100      0    9.49e+01    0    1.15e+01
2002 08 25  0040    52511    2400      0    9.29e+01    0    1.06e+01
2002 08 25  0045    52511    2700      0    9.15e+01    0    1.05e+01
2002 08 25  0050    52511    3000      0    9.05e+01    0    1.10e+01
2002 08 25  0055    52511    3300      0    9.00e+01    0    1.08e+01
2002 08 25  0100    52511    3600      0    9.20e+01    0    1.10e+01
2002 08 25  0105    52511    3900      0    9.02e+01    0    9.83e+00
2002 08 25  0110    52511    4200      0    9.16e+01    0    1.07e+01
2002 08 25  0115    52511    4500      0    9.29e+01    0    1.07e+01
2002 08 25  0120    52511    4800      0    9.31e+01    0    1.05e+01
2002 08 25  0125    52511    5100      0    9.17e+01    0    1.01e+01
2002 08 25  0130    52511    5400      0    9.47e+01    0    1.08e+01
2002 08 25  0135    52511    5700      0    1.07e+02    0    1.15e+01
2002 08 25  0140    52511    6000      0    1.07e+02    0    1.09e+01
2002 08 25  0145    52511    6300      0    1.03e+02    0    1.04e+01
2002 08 25  0150    52511    6600      0    9.17e+01    0    1.07e+01
2002 08 25  0155    52511    6900      0    9.18e+01    0    1.05e+01
2002 08 25  0200    52511    7200      0    1.03e+02    0    1.05e+01
2002 08 25  0205    52511    7500      0    1.01e+02    0    1.05e+01
2002 08 25  0210    52511    7800      0    9.24e+01    0    9.99e+00
2002 08 25  0215    52511    8100      0    8.48e+01    0    9.99e+00
2002 08 25  0220    52511    8400      0    8.24e+01    0    1.00e+01
2002 08 25  0225    52511    8700      0    7.80e+01    0    8.91e+00
2002 08 25  0230    52511    9000      0    7.50e+01    0    9.14e+00
2002 08 25  0235    52511    9300      0    7.43e+01    0    8.81e+00
2002 08 25  0240    52511    9600      0    7.32e+01    0    8.80e+00
2002 08 25  0245    52511    9900      0    7.23e+01    0    8.52e+00
2002 08 25  0250    52511   10200      0    7.14e+01    0    8.79e+00
2002 08 25  0255    52511   10500      0    7.04e+01    0    8.51e+00
2002 08 25  0300    52511   10800      0    7.24e+01    0    8.54e+00
2002 08 25  0305    52511   11100      0    7.38e+01    0    8.92e+00
2002 08 25  0310    52511   11400      0    7.57e+01    0    8.75e+00
2002 08 25  0315    52511   11700      0    7.89e+01    0    8.54e+00
2002 08 25  0320    52511   12000      0    8.15e+01    0    8.78e+00
2002 08 25  0325    52511   12300      0    8.16e+01    0    8.92e+00
2002 08 25  0330    52511   12600      0    8.17e+01    0    8.36e+00
2002 08 25  0335    52511   12900      0    8.30e+01    0    8.75e+00
2002 08 25  0340    52511   13200      0    8.47e+01    0    8.48e+00
2002 08 25  0345    52511   13500      0    8.46e+01    0    8.95e+00
2002 08 25  0350    52511   13800      0    8.09e+01    0    8.44e+00
2002 08 25  0355    52511   14100      0    8.32e+01    0    8.25e+00
2002 08 25  0400    52511   14400      0    8.27e+01    0    8.60e+00
2002 08 25  0405    52511   14700      0    7.66e+01    0    8.11e+00
2002 08 25  0410    52511   15000      0    7.63e+01    0    7.99e+00
2002 08 25  0415    52511   15300      0    7.64e+01    0    7.95e+00
2002 08 25  0420    52511   15600      0    7.82e+01    0    7.97e+00
2002 08 25  0425    52511   15900      0    7.89e+01    0    7.57e+00
2002 08 25  0430    52511   16200      0    8.13e+01    0    8.10e+00
2002 08 25  0435    52511   16500      0    8.24e+01    0    7.81e+00
2002 08 25  0440    52511   16800      0    8.25e+01    0    8.13e+00
2002 08 25  0445    52511   17100      0    7.61e+01    0    7.25e+00
2002 08 25  0450    52511   17400      0    7.20e+01    0    8.04e+00
2002 08 25  0455    52511   17700      0    7.09e+01    0    7.46e+00
2002 08 25  0500    52511   18000      0    7.02e+01    0    7.42e+00
2002 08 25  0505    52511   18300      0    6.93e+01    0    7.59e+00
2002 08 25  0510    52511   18600      0    6.93e+01    0    7.15e+00
2002 08 25  0515    52511   18900      0    7.08e+01    0    7.68e+00
2002 08 25  0520    52511   19200      0    7.17e+01    0    8.10e+00
2002 08 25  0525    52511   19500      0    7.30e+01    0    7.42e+00
2002 08 25  0530    52511   19800      0    7.21e+01    0    7.90e+00
2002 08 25  0535    52511   20100      0    7.07e+01    0    7.67e+00
2002 08 25  0540    52511   20400      0    6.87e+01    0    6.92e+00
2002 08 25  0545    52511   20700      0    6.92e+01    0    7.05e+00
2002 08 25  0550    52511   21000      0    6.86e+01    0    6.93e+00
2002 08 25  0555    52511   21300      0    6.75e+01    0    6.82e+00
2002 08 25  0600    52511   21600      0    7.36e+01    0    7.12e+00
2002 08 25  0605    52511   21900      0    7.89e+01    0    7.33e+00
2002 08 25  0610    52511   22200      0    7.81e+01    0    6.75e+00
2002 08 25  0615    52511   22500      0    7.60e+01    0    7.11e+00
2002 08 25  0620    52511   22800      0    7.62e+01    0    6.95e+00
2002 08 25  0625    52511   23100      0    7.93e+01    0    7.44e+00
2002 08 25  0630    52511   23400      0    7.91e+01    0    7.45e+00
2002 08 25  0635    52511   23700      0    8.83e+01    0    7.53e+00
2002 08 25  0640    52511   24000      0    1.10e+02    0    7.43e+00
2002 08 25  0645    52511   24300      0    1.00e+02    0    7.44e+00
2002 08 25  0650    52511   24600      0    6.57e+01    0    6.83e+00
2002 08 25  0655    52511   24900      0    6.24e+01    0    6.19e+00
2002 08 25  0700    52511   25200      0    6.69e+01    0    6.54e+00
2002 08 25  0705    52511   25500      0    7.31e+01    0    6.62e+00
2002 08 25  0710    52511   25800      0    7.11e+01    0    6.49e+00
2002 08 25  0715    52511   26100      0    7.53e+01    0    6.38e+00
2002 08 25  0720    52511   26400      0    7.97e+01    0    6.64e+00
2002 08 25  0725    52511   26700      0    8.88e+01    0    6.70e+00
2002 08 25  0730    52511   27000      0    1.11e+02    0    6.52e+00
2002 08 25  0735    52511   27300      0    1.22e+02    0    8.01e+00
2002 08 25  0740    52511   27600      0    1.31e+02    0    7.53e+00
2002 08 25  0745    52511   27900      0    1.29e+02    0    7.65e+00
2002 08 25  0750    52511   28200      0    1.26e+02    0    7.16e+00
2002 08 25  0755    52511   28500      0    1.20e+02    0    7.06e+00
