:Data_list: 20020420_ace_mag_1m.txt
:Created: 2002 Apr 21 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2002 04 20  0000   52384       0    0    -9.8    10.1    10.2    17.4    35.8   134.3
2002 04 20  0001   52384      60    0    -9.7    10.5    10.0    17.4    34.8   132.7
2002 04 20  0002   52384     120    0    -9.5    10.6     9.9    17.4    34.9   132.1
2002 04 20  0003   52384     180    0   -10.1    11.2    10.7    18.5    35.4   132.0
2002 04 20  0004   52384     240    0   -10.5    11.1    11.1    18.9    36.1   133.3
2002 04 20  0005   52384     300    0   -11.0    10.5    11.4    19.0    36.8   136.3
2002 04 20  0006   52384     360    0   -11.6     9.4    10.6    18.3    35.4   140.9
2002 04 20  0007   52384     420    0   -12.2     8.9     9.3    17.7    31.6   143.8
2002 04 20  0008   52384     480    0   -11.6     8.1     7.0    15.8    26.3   145.0
2002 04 20  0009   52384     540    0    -4.7     2.7     5.4     7.7    45.0   150.2
2002 04 20  0010   52384     600    0    -4.7    -2.0     5.0     7.2    44.8   203.1
2002 04 20  0011   52384     660    0     0.2    -7.0    -2.3     7.4   -18.0   272.0
2002 04 20  0012   52384     720    0     3.1   -12.2    -5.7    13.8   -24.4   284.2
2002 04 20  0013   52384     780    0     0.6   -16.1    -7.5    17.8   -24.8   272.1
2002 04 20  0014   52384     840    0     2.9   -18.4   -10.2    21.3   -28.7   278.8
2002 04 20  0015   52384     900    0     3.5   -16.2   -12.5    20.7   -37.0   282.4
2002 04 20  0016   52384     960    0     3.5   -15.8   -12.9    20.7   -38.5   282.4
2002 04 20  0017   52384    1020    0     4.1   -15.6   -12.7    20.5   -38.3   284.9
2002 04 20  0018   52384    1080    0     4.8   -16.0   -11.6    20.3   -34.6   286.6
2002 04 20  0019   52384    1140    0     4.3   -15.9   -12.0    20.4   -36.0   285.1
2002 04 20  0020   52384    1200    0     4.4   -15.5   -12.2    20.3   -37.1   285.8
2002 04 20  0021   52384    1260    0     4.7   -14.3   -13.3    20.1   -41.5   288.1
2002 04 20  0022   52384    1320    0     3.5   -15.5   -12.4    20.2   -38.0   282.9
2002 04 20  0023   52384    1380    0     3.2   -16.4   -11.7    20.4   -34.9   281.0
2002 04 20  0024   52384    1440    0     3.8   -16.2   -11.5    20.3   -34.7   283.2
2002 04 20  0025   52384    1500    0     4.2   -14.9   -12.7    20.0   -39.5   285.6
2002 04 20  0026   52384    1560    0     4.2   -14.6   -13.1    20.0   -40.7   286.2
2002 04 20  0027   52384    1620    0     4.7   -14.3   -12.9    19.8   -40.7   288.3
2002 04 20  0028   52384    1680    0     3.7   -15.8   -11.8    20.0   -36.1   283.1
2002 04 20  0029   52384    1740    0     4.0   -14.8   -12.6    19.8   -39.3   285.3
2002 04 20  0030   52384    1800    0     3.1   -15.9   -11.7    20.0   -35.8   281.0
2002 04 20  0031   52384    1860    0     2.8   -15.6   -12.2    20.0   -37.7   280.0
2002 04 20  0032   52384    1920    0     4.1   -13.5   -13.5    19.5   -43.6   286.8
2002 04 20  0033   52384    1980    0     3.6   -14.3   -12.7    19.5   -40.8   284.1
2002 04 20  0034   52384    2040    0     3.3   -15.0   -12.4    19.8   -38.9   282.4
2002 04 20  0035   52384    2100    0     2.7   -15.9   -11.9    20.1   -36.3   279.8
2002 04 20  0036   52384    2160    0     2.4   -16.8   -10.8    20.1   -32.5   278.1
2002 04 20  0037   52384    2220    0     2.2   -17.4   -10.0    20.2   -29.5   277.2
2002 04 20  0038   52384    2280    0     2.3   -18.3    -8.3    20.2   -24.3   277.3
2002 04 20  0039   52384    2340    0     0.5   -18.8    -9.1    20.8   -25.7   271.4
2002 04 20  0040   52384    2400    0     0.3   -19.3    -8.1    21.0   -22.7   270.8
2002 04 20  0041   52384    2460    0     0.4   -19.7    -7.1    20.9   -19.9   271.3
2002 04 20  0042   52384    2520    0    -0.1   -19.9    -6.6    21.0   -18.3   269.8
2002 04 20  0043   52384    2580    0    -0.3   -19.8    -6.8    21.0   -19.0   269.2
2002 04 20  0044   52384    2640    0     2.5   -16.9    -9.9    19.7   -30.1   278.3
2002 04 20  0045   52384    2700    0     2.7   -17.1   -10.1    20.0   -30.3   279.0
2002 04 20  0046   52384    2760    0     2.2   -18.0    -8.9    20.2   -26.2   277.0
2002 04 20  0047   52384    2820    0     0.8   -20.1    -2.9    20.3    -8.2   272.3
2002 04 20  0048   52384    2880    0     0.2   -21.1    -0.1    21.1    -0.2   270.5
2002 04 20  0049   52384    2940    0     0.0   -21.1    -0.1    21.1    -0.2   270.1
2002 04 20  0050   52384    3000    0     0.4   -21.0    -0.4    21.0    -1.0   271.0
2002 04 20  0051   52384    3060    0     0.5   -20.9    -0.4    20.9    -1.2   271.3
2002 04 20  0052   52384    3120    0     0.6   -20.9    -0.5    20.9    -1.3   271.5
2002 04 20  0053   52384    3180    0     1.0   -20.7    -0.5    20.8    -1.5   272.7
2002 04 20  0054   52384    3240    0     0.8   -20.7    -0.7    20.7    -1.9   272.3
2002 04 20  0055   52384    3300    0     0.7   -20.7    -0.7    20.8    -1.9   272.1
2002 04 20  0056   52384    3360    0     0.5   -20.8    -0.9    20.9    -2.4   271.5
2002 04 20  0057   52384    3420    0     0.6   -20.9    -0.8    20.9    -2.1   271.5
2002 04 20  0058   52384    3480    0     0.3   -20.9     0.1    20.9     0.4   270.8
2002 04 20  0059   52384    3540    0     0.3   -20.8     0.4    20.8     1.0   270.9
2002 04 20  0100   52384    3600    0     0.2   -20.8     0.4    20.8     1.0   270.7
2002 04 20  0101   52384    3660    0     0.4   -20.7     0.2    20.7     0.7   271.0
2002 04 20  0102   52384    3720    0     0.1   -20.6     1.2    20.7     3.3   270.2
2002 04 20  0103   52384    3780    0     0.2   -20.4     2.9    20.6     7.9   270.5
2002 04 20  0104   52384    3840    0     0.1   -20.4     2.9    20.6     8.0   270.4
2002 04 20  0105   52384    3900    0     0.1   -20.4     2.6    20.6     7.4   270.3
2002 04 20  0106   52384    3960    0     0.4   -20.5     2.1    20.6     5.8   271.0
2002 04 20  0107   52384    4020    0     0.5   -20.6     1.5    20.6     4.3   271.5
2002 04 20  0108   52384    4080    0     0.6   -20.6     1.7    20.6     4.7   271.6
2002 04 20  0109   52384    4140    0     0.5   -20.6     0.9    20.6     2.5   271.5
2002 04 20  0110   52384    4200    0     0.2   -20.7     0.6    20.7     1.6   270.5
2002 04 20  0111   52384    4260    0     0.7   -20.5     2.0    20.6     5.6   271.9
2002 04 20  0112   52384    4320    0     0.3   -20.5     2.3    20.7     6.4   271.0
2002 04 20  0113   52384    4380    0     0.2   -20.6     1.4    20.7     3.9   270.4
2002 04 20  0114   52384    4440    0     0.0   -20.7     1.9    20.8     5.1   270.1
2002 04 20  0115   52384    4500    0     0.3   -20.6     2.4    20.7     6.7   270.9
2002 04 20  0116   52384    4560    0    -0.5   -20.2     4.5    20.7    12.5   268.4
2002 04 20  0117   52384    4620    0    -1.2   -19.9     6.4    20.9    17.9   266.4
2002 04 20  0118   52384    4680    0    -1.4   -20.0     6.6    21.1    18.1   266.1
2002 04 20  0119   52384    4740    0    -1.4   -20.1     6.6    21.2    18.2   266.1
2002 04 20  0120   52384    4800    0    -1.4   -20.2     6.2    21.2    16.9   266.1
2002 04 20  0121   52384    4860    0    -1.7   -19.7     7.3    21.1    20.3   265.1
2002 04 20  0122   52384    4920    0    -1.4   -19.8     6.6    20.9    18.4   265.9
2002 04 20  0123   52384    4980    0    -1.4   -20.7     5.7    21.5    15.4   266.2
2002 04 20  0124   52384    5040    0    -1.1   -21.1     4.1    21.5    11.1   267.1
2002 04 20  0125   52384    5100    0    -1.0   -20.5     5.1    21.1    14.0   267.1
2002 04 20  0126   52384    5160    0    -0.9   -19.5     4.0    19.9    11.5   267.5
2002 04 20  0127   52384    5220    0    -1.5   -20.2     2.8    20.5     7.8   265.6
2002 04 20  0128   52384    5280    0    -1.2   -20.1     4.0    20.5    11.2   266.5
2002 04 20  0129   52384    5340    0    -1.3   -19.8     4.0    20.2    11.3   266.2
2002 04 20  0130   52384    5400    0    -0.5   -19.3     3.4    19.6     9.8   268.6
2002 04 20  0131   52384    5460    0    -1.2   -19.0    -1.1    19.1    -3.2   266.3
2002 04 20  0132   52384    5520    0    -1.7   -19.1    -4.8    19.8   -14.1   264.8
2002 04 20  0133   52384    5580    0    -0.5   -19.7     0.2    19.7     0.6   268.5
2002 04 20  0134   52384    5640    0     0.3   -20.2     5.5    20.9    15.1   270.7
2002 04 20  0135   52384    5700    0    -0.2   -20.5     5.0    21.1    13.8   269.3
2002 04 20  0136   52384    5760    0    -0.1   -20.3     5.5    21.1    15.2   269.8
2002 04 20  0137   52384    5820    0    -0.0   -20.4     5.2    21.0    14.4   269.9
2002 04 20  0138   52384    5880    0    -0.0   -20.6     4.8    21.1    13.2   270.0
2002 04 20  0139   52384    5940    0    -0.7   -20.6     4.5    21.1    12.3   268.1
2002 04 20  0140   52384    6000    0     0.0   -20.4     4.4    20.9    12.2   270.1
2002 04 20  0141   52384    6060    0    -0.7   -20.8     4.0    21.2    10.8   268.1
2002 04 20  0142   52384    6120    0    -0.8   -20.9     3.6    21.3     9.9   267.7
2002 04 20  0143   52384    6180    0    -0.7   -20.9     3.6    21.2     9.8   268.2
2002 04 20  0144   52384    6240    0    -1.3   -20.4     3.6    20.7    10.0   266.4
2002 04 20  0145   52384    6300    0    -1.6   -20.4     3.5    20.7     9.9   265.6
2002 04 20  0146   52384    6360    0     0.4   -15.0     3.9    15.5    14.6   271.4
2002 04 20  0147   52384    6420    0    10.3    -5.6     5.3    12.9    24.3   331.5
2002 04 20  0148   52384    6480    0    10.8    -5.1     4.7    12.8    21.7   334.7
2002 04 20  0149   52384    6540    0    10.2    -7.3     2.3    12.8    10.5   324.4
2002 04 20  0150   52384    6600    0    10.0    -7.7     1.9    12.8     8.4   322.5
2002 04 20  0151   52384    6660    0    10.3    -7.3     1.3    12.7     6.0   324.8
2002 04 20  0152   52384    6720    0     8.0   -11.2    -0.7    13.8    -2.9   305.6
2002 04 20  0153   52384    6780    0     8.2   -10.9    -1.4    13.7    -6.0   307.1
2002 04 20  0154   52384    6840    0    11.2    -9.1    -0.9    14.4    -3.7   321.0
2002 04 20  0155   52384    6900    0     2.5   -15.3     4.0    16.0    14.5   279.4
2002 04 20  0156   52384    6960    0     0.9   -15.9     4.7    16.6    16.4   273.1
2002 04 20  0157   52384    7020    0     2.0   -16.0     3.2    16.4    11.2   277.2
2002 04 20  0158   52384    7080    0     1.6   -16.2     2.8    16.5     9.8   275.6
2002 04 20  0159   52384    7140    0     1.5   -16.7     1.8    16.9     6.2   275.1
2002 04 20  0200   52384    7200    0     0.5   -16.6     1.5    16.7     5.2   271.6
