:Data_list: 20041121_ace_mag_1m.txt
:Created: 2004 Nov 22 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2004 11 21  0000   53330       0    0     6.9    -6.8     1.0     9.8     5.8   315.2
2004 11 21  0001   53330      60    0     5.4    -7.7    -0.2     9.4    -1.5   305.1
2004 11 21  0002   53330     120    0     4.0    -6.0    -4.6     8.5   -32.8   303.8
2004 11 21  0003   53330     180    0     4.1    -6.1    -3.5     8.1   -25.3   303.7
2004 11 21  0004   53330     240    0     5.0    -7.9    -1.7     9.5   -10.0   302.1
2004 11 21  0005   53330     300    0     5.2    -7.4    -3.3     9.6   -19.9   304.9
2004 11 21  0006   53330     360    0     4.7    -8.5    -0.5     9.7    -3.2   298.8
2004 11 21  0007   53330     420    0     4.9    -7.1    -3.3     9.2   -20.8   304.6
2004 11 21  0008   53330     480    0     5.5    -9.6     1.8    11.2     9.2   299.7
2004 11 21  0009   53330     540    0     5.9    -8.7     4.1    11.2    21.3   304.1
2004 11 21  0010   53330     600    0     5.7    -8.8     3.7    11.1    19.7   303.0
2004 11 21  0011   53330     660    0     5.3    -7.8     6.6    11.5    34.7   304.2
2004 11 21  0012   53330     720    0     5.9    -7.2     7.6    12.0    39.3   309.3
2004 11 21  0013   53330     780    0     5.6    -6.5     8.7    12.2    45.3   310.5
2004 11 21  0014   53330     840    0     6.1    -4.3     9.1    11.8    50.5   324.7
2004 11 21  0015   53330     900    0     5.2    -2.9     9.4    11.2    57.8   331.4
2004 11 21  0016   53330     960    0     4.9    -4.9     7.4    10.2    47.0   314.6
2004 11 21  0017   53330    1020    0     4.7     3.1    -2.3     6.1   -22.6    33.5
2004 11 21  0018   53330    1080    0     5.1     4.3    -4.0     7.8   -30.8    39.6
2004 11 21  0019   53330    1140    0     5.3    -6.5     5.2     9.9    31.8   309.4
2004 11 21  0020   53330    1200    0     5.4    -7.2     5.3    10.4    30.3   306.6
2004 11 21  0021   53330    1260    0     5.9    -6.9     5.3    10.5    30.1   310.2
2004 11 21  0022   53330    1320    0     7.0    -6.5     3.8    10.3    21.9   317.2
2004 11 21  0023   53330    1380    0     7.4    -6.0     2.1     9.7    12.5   320.9
2004 11 21  0024   53330    1440    0     7.4    -4.5     0.8     8.7     5.6   328.8
2004 11 21  0025   53330    1500    0     6.7    -4.1     3.6     8.6    24.3   328.5
2004 11 21  0026   53330    1560    0     6.8    -5.3     7.7    11.6    41.9   321.9
2004 11 21  0027   53330    1620    0     6.0    -2.5     7.0     9.6    47.3   337.4
2004 11 21  0028   53330    1680    0     5.3    -1.2     8.4    10.0    57.4   347.6
2004 11 21  0029   53330    1740    0     3.6    -8.0     7.1    11.3    38.9   293.8
2004 11 21  0030   53330    1800    0     1.2   -10.4     4.9    11.5    25.0   276.6
2004 11 21  0031   53330    1860    0     1.5   -11.1     2.1    11.4    10.6   277.8
2004 11 21  0032   53330    1920    0     2.9    -9.7     3.7    10.8    20.0   286.5
2004 11 21  0033   53330    1980    0     4.5    -8.3     4.8    10.6    26.7   298.1
2004 11 21  0034   53330    2040    0     4.8    -5.9     3.5     8.4    24.9   309.4
2004 11 21  0035   53330    2100    0     3.8    -2.4     7.4     8.6    58.7   328.1
2004 11 21  0036   53330    2160    0     4.1    -0.4     3.2     5.2    38.2   354.1
2004 11 21  0037   53330    2220    0     4.5     0.4     1.1     4.6    13.8     5.7
2004 11 21  0038   53330    2280    0     4.4    -0.9     1.2     4.7    14.8   348.4
2004 11 21  0039   53330    2340    0     4.4    -1.2     0.3     4.5     3.5   344.8
2004 11 21  0040   53330    2400    0     4.3    -1.3    -0.3     4.5    -3.2   342.7
2004 11 21  0041   53330    2460    0     3.2    -2.2     0.2     3.9     2.6   325.8
2004 11 21  0042   53330    2520    0     2.6    -3.6    -0.9     4.5   -11.7   306.6
2004 11 21  0043   53330    2580    0     1.5    -1.8    -4.0     4.6   -60.0   309.4
2004 11 21  0044   53330    2640    0     1.8    -2.4    -3.8     4.8   -51.9   306.4
2004 11 21  0045   53330    2700    0     2.2    -2.0    -4.1     5.1   -54.4   318.4
2004 11 21  0046   53330    2760    0     2.6    -3.5    -0.7     4.4    -8.9   307.3
2004 11 21  0047   53330    2820    0     3.1    -4.0    -0.4     5.1    -4.5   307.9
2004 11 21  0048   53330    2880    0     3.9    -3.5    -0.5     5.3    -5.2   317.7
2004 11 21  0049   53330    2940    0     3.6    -3.4     0.2     4.9     2.7   316.4
2004 11 21  0050   53330    3000    0     3.7    -2.8     1.3     4.8    15.2   323.5
2004 11 21  0051   53330    3060    0     3.7    -2.4     1.8     4.8    22.5   326.8
2004 11 21  0052   53330    3120    0     3.9    -2.9     1.6     5.1    18.6   324.0
2004 11 21  0053   53330    3180    0     4.0    -3.0     1.3     5.2    14.8   322.9
2004 11 21  0054   53330    3240    0     4.1    -2.1     1.6     4.9    19.5   332.9
2004 11 21  0055   53330    3300    0     3.7    -1.4     2.1     4.5    28.1   339.4
2004 11 21  0056   53330    3360    0     3.2    -1.5     2.9     4.6    39.3   335.7
2004 11 21  0057   53330    3420    0     3.4    -1.1     2.9     4.6    39.5   341.5
2004 11 21  0058   53330    3480    0     3.5    -1.3     2.8     4.6    37.3   339.2
2004 11 21  0059   53330    3540    0     3.5    -1.2     2.8     4.7    36.7   340.6
2004 11 21  0100   53330    3600    0     3.4    -0.5     3.0     4.6    40.9   351.1
2004 11 21  0101   53330    3660    0     3.3    -1.0     2.9     4.5    39.8   342.9
2004 11 21  0102   53330    3720    0     3.2     0.7     2.7     4.2    39.5    13.0
2004 11 21  0103   53330    3780    0     3.5    -0.7     2.9     4.6    38.6   348.3
2004 11 21  0104   53330    3840    0     2.7     1.2     3.2     4.4    47.4    23.3
2004 11 21  0105   53330    3900    0     3.6     0.5     3.1     4.8    40.4     8.1
2004 11 21  0106   53330    3960    0     3.2     1.1     3.2     4.7    43.6    19.6
2004 11 21  0107   53330    4020    0     4.1     1.0     1.5     4.5    20.2    14.5
2004 11 21  0108   53330    4080    0     3.3     0.4     3.3     4.7    44.7     7.2
2004 11 21  0109   53330    4140    0     2.4    -0.3     4.3     4.9    61.0   352.6
2004 11 21  0110   53330    4200    0     2.9    -0.9     3.9     5.0    52.7   342.6
2004 11 21  0111   53330    4260    0     3.4    -0.9     3.3     4.8    43.1   345.2
2004 11 21  0112   53330    4320    0     3.9    -0.6     2.4     4.6    31.5   351.5
2004 11 21  0113   53330    4380    0     4.3     1.1     1.6     4.7    20.3    14.7
2004 11 21  0114   53330    4440    0     4.2     2.1     0.2     4.7     2.3    26.1
2004 11 21  0115   53330    4500    0     4.0     1.4    -1.7     4.6   -22.2    19.6
2004 11 21  0116   53330    4560    0     4.6     0.4    -1.2     4.8   -14.5     5.2
2004 11 21  0117   53330    4620    0     4.4     0.5    -1.7     4.7   -21.0     6.9
2004 11 21  0118   53330    4680    0     4.5     0.3    -0.9     4.6   -11.2     3.8
2004 11 21  0119   53330    4740    0     4.3     0.8    -0.9     4.5   -12.0    10.9
2004 11 21  0120   53330    4800    0     4.1    -0.2    -2.3     4.7   -29.8   357.0
2004 11 21  0121   53330    4860    0     4.1    -0.4    -2.1     4.6   -27.1   354.2
2004 11 21  0122   53330    4920    0     4.6    -0.3    -0.6     4.6    -6.9   356.1
2004 11 21  0123   53330    4980    0     4.6    -0.6     0.1     4.6     0.7   351.9
2004 11 21  0124   53330    5040    0     4.5    -0.3     0.0     4.5     0.6   356.7
2004 11 21  0125   53330    5100    0     4.4     0.5    -1.1     4.6   -14.2     6.0
2004 11 21  0126   53330    5160    0     4.3    -0.7    -0.9     4.5   -11.9   351.1
2004 11 21  0127   53330    5220    0     4.2    -0.7    -1.0     4.3   -13.7   350.5
2004 11 21  0128   53330    5280    0     3.9    -2.0    -0.6     4.4    -7.8   333.4
2004 11 21  0129   53330    5340    0     3.8    -2.5    -1.1     4.7   -14.2   327.0
2004 11 21  0130   53330    5400    0     3.7    -2.8    -0.2     4.7    -3.0   323.2
2004 11 21  0131   53330    5460    0     3.5    -3.2    -0.7     4.8    -8.3   317.1
2004 11 21  0132   53330    5520    0     3.0    -3.1    -1.1     4.5   -13.9   314.1
2004 11 21  0133   53330    5580    0     4.2    -1.8     1.1     4.7    13.0   336.6
2004 11 21  0134   53330    5640    0     4.3    -1.3     1.5     4.7    18.2   342.6
2004 11 21  0135   53330    5700    0     4.4    -1.0     1.7     4.9    20.4   346.9
2004 11 21  0136   53330    5760    0     4.0    -1.9     1.9     4.8    22.7   334.4
2004 11 21  0137   53330    5820    0     4.2    -0.6     2.1     4.7    26.3   351.7
2004 11 21  0138   53330    5880    0     4.5     0.4     1.7     4.8    20.2     4.9
2004 11 21  0139   53330    5940    0     4.8     0.2     0.9     4.8    10.7     2.8
2004 11 21  0140   53330    6000    0     4.7    -0.2     0.1     4.7     1.6   357.4
2004 11 21  0141   53330    6060    0     4.6    -0.6     0.2     4.6     2.7   353.0
2004 11 21  0142   53330    6120    0     4.4     0.8     0.5     4.5     6.7    10.0
2004 11 21  0143   53330    6180    0     4.5     1.3     0.6     4.7     6.8    15.7
2004 11 21  0144   53330    6240    0     4.3     1.6     0.3     4.5     3.8    20.1
2004 11 21  0145   53330    6300    0     4.1     1.8    -1.1     4.6   -13.8    23.6
