:Data_list: 20030627_ace_swepam_1m.txt
:Created: 2003 Jun 28 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2003 06 27  0000   52817       0    0        8.1      686.2     4.51e+05
2003 06 27  0001   52817      60    0        6.3      688.8     3.99e+05
2003 06 27  0002   52817     120    0        6.3      691.0     4.22e+05
2003 06 27  0003   52817     180    0        7.5      686.5     4.19e+05
2003 06 27  0004   52817     240    0        7.8      680.2     4.26e+05
2003 06 27  0005   52817     300    0        5.9      648.9     3.75e+05
2003 06 27  0006   52817     360    1        6.5      647.0     3.80e+05
2003 06 27  0007   52817     420    0        5.9      650.8     3.78e+05
2003 06 27  0008   52817     480    0        5.9      651.5     3.71e+05
2003 06 27  0009   52817     540    0        5.9      652.2     3.64e+05
2003 06 27  0010   52817     600    0        4.9      657.1     3.83e+05
2003 06 27  0011   52817     660    0        5.7      649.9     3.68e+05
2003 06 27  0012   52817     720    9    -9999.9    -9999.9    -1.00e+05
2003 06 27  0013   52817     780    0        4.5      630.7     2.50e+05
2003 06 27  0014   52817     840    0        4.3      635.4     3.24e+05
2003 06 27  0015   52817     900    0        4.7      654.4     4.16e+05
2003 06 27  0016   52817     960    1        3.1      654.2     3.75e+05
2003 06 27  0017   52817    1020    0        3.1      666.4     4.41e+05
2003 06 27  0018   52817    1080    0        3.5      645.0     3.85e+05
2003 06 27  0019   52817    1140    1        3.2      638.6     3.15e+05
2003 06 27  0020   52817    1200    0        4.9      641.1     4.16e+05
2003 06 27  0021   52817    1260    0        6.6      634.9     3.02e+05
2003 06 27  0022   52817    1320    0        6.1      638.8     3.07e+05
2003 06 27  0023   52817    1380    0        7.6      649.9     3.78e+05
2003 06 27  0024   52817    1440    0        7.1      655.4     3.85e+05
2003 06 27  0025   52817    1500    0        6.6      660.9     3.91e+05
2003 06 27  0026   52817    1560    0        3.8      674.8     4.93e+05
2003 06 27  0027   52817    1620    0        6.5      651.3     4.08e+05
2003 06 27  0028   52817    1680    0        7.1      644.6     4.13e+05
2003 06 27  0029   52817    1740    0        7.2      651.9     4.14e+05
2003 06 27  0030   52817    1800    1        7.1      653.8     4.12e+05
2003 06 27  0031   52817    1860    1        7.8      642.8     4.49e+05
2003 06 27  0032   52817    1920    1        5.8      659.0     4.60e+05
2003 06 27  0033   52817    1980    0        2.5      675.0     4.05e+05
2003 06 27  0034   52817    2040    0        3.9      636.4     3.03e+05
2003 06 27  0035   52817    2100    0        3.0      644.4     3.16e+05
2003 06 27  0036   52817    2160    0        3.3      665.5     4.28e+05
2003 06 27  0037   52817    2220    0        3.5      653.9     3.64e+05
2003 06 27  0038   52817    2280    0        8.0      681.8     4.09e+05
2003 06 27  0039   52817    2340    6    -9999.9    -9999.9    -1.00e+05
2003 06 27  0040   52817    2400    0        7.6      655.6     3.49e+05
2003 06 27  0041   52817    2460    0        7.6      655.6     3.49e+05
2003 06 27  0042   52817    2520    0        6.7      647.0     2.92e+05
2003 06 27  0043   52817    2580    0        5.3      646.4     3.76e+05
2003 06 27  0044   52817    2640    0        6.5      640.1     3.37e+05
2003 06 27  0045   52817    2700    9    -9999.9    -9999.9    -1.00e+05
2003 06 27  0046   52817    2760    0        5.1      628.4     2.59e+05
2003 06 27  0047   52817    2820    1        3.5      633.9     3.33e+05
2003 06 27  0048   52817    2880    0        3.4      633.6     2.94e+05
2003 06 27  0049   52817    2940    0        3.7      635.4     3.04e+05
2003 06 27  0050   52817    3000    1        3.3      634.3     3.27e+05
2003 06 27  0051   52817    3060    0        3.0      634.2     2.69e+05
2003 06 27  0052   52817    3120    0        3.8      637.2     2.46e+05
2003 06 27  0053   52817    3180    0        3.8      645.5     3.01e+05
2003 06 27  0054   52817    3240    0        5.6      630.3     2.38e+05
2003 06 27  0055   52817    3300    0        3.8      641.0     3.33e+05
2003 06 27  0056   52817    3360    0        3.9      631.9     2.79e+05
2003 06 27  0057   52817    3420    0        4.0      622.8     2.24e+05
2003 06 27  0058   52817    3480    0        5.8      637.9     3.51e+05
2003 06 27  0059   52817    3540    0        6.9      633.9     2.99e+05
2003 06 27  0100   52817    3600    1        6.5      639.4     2.87e+05
2003 06 27  0101   52817    3660    0        7.2      636.1     3.00e+05
2003 06 27  0102   52817    3720    1        7.0      641.6     3.12e+05
2003 06 27  0103   52817    3780    0        7.5      659.9     4.03e+05
2003 06 27  0104   52817    3840    1        3.5      632.4     3.05e+05
2003 06 27  0105   52817    3900    1        3.4      625.2     2.21e+05
2003 06 27  0106   52817    3960    1        2.8      635.0     3.02e+05
2003 06 27  0107   52817    4020    0        2.8      637.9     2.85e+05
2003 06 27  0108   52817    4080    0        2.7      639.0     2.82e+05
2003 06 27  0109   52817    4140    0        2.9      637.7     2.70e+05
2003 06 27  0110   52817    4200    0        3.1      632.6     3.07e+05
2003 06 27  0111   52817    4260    0        2.9      634.9     3.03e+05
2003 06 27  0112   52817    4320    0        3.0      636.6     2.83e+05
2003 06 27  0113   52817    4380    0        3.1      638.3     2.62e+05
2003 06 27  0114   52817    4440    1        2.9      629.8     2.73e+05
2003 06 27  0115   52817    4500    0        3.3      634.0     2.75e+05
2003 06 27  0116   52817    4560    1        3.5      629.8     2.42e+05
2003 06 27  0117   52817    4620    1        5.7      623.2     2.49e+05
2003 06 27  0118   52817    4680    1    -9999.9    -9999.9    -1.00e+05
2003 06 27  0119   52817    4740    1        3.3      626.1     3.12e+05
2003 06 27  0120   52817    4800    0        3.3      628.1     2.92e+05
2003 06 27  0121   52817    4860    1        2.9      629.0     2.55e+05
2003 06 27  0122   52817    4920    1        2.8      636.9     3.09e+05
2003 06 27  0123   52817    4980    0        3.3      634.2     3.03e+05
2003 06 27  0124   52817    5040    1        2.6      637.4     2.41e+05
2003 06 27  0125   52817    5100    0        2.7      641.9     2.88e+05
2003 06 27  0126   52817    5160    0        2.8      642.2     3.72e+05
2003 06 27  0127   52817    5220    1        2.8      630.1     2.98e+05
2003 06 27  0128   52817    5280    0        2.9      636.8     3.03e+05
2003 06 27  0129   52817    5340    0        3.1      643.6     3.08e+05
2003 06 27  0130   52817    5400    0        3.6      668.7     3.13e+05
2003 06 27  0131   52817    5460    0        3.4      629.6     2.41e+05
2003 06 27  0132   52817    5520    0        3.3      648.9     3.55e+05
2003 06 27  0133   52817    5580    0        3.2      640.8     3.83e+05
2003 06 27  0134   52817    5640    0        3.0      629.0     3.38e+05
2003 06 27  0135   52817    5700    0        3.3      625.5     2.56e+05
2003 06 27  0136   52817    5760    1        3.3      627.4     3.49e+05
2003 06 27  0137   52817    5820    1        3.6      632.6     3.39e+05
2003 06 27  0138   52817    5880    0        4.0      641.2     3.37e+05
2003 06 27  0139   52817    5940    1        3.3      637.9     3.65e+05
2003 06 27  0140   52817    6000    0        3.2      642.4     2.62e+05
2003 06 27  0141   52817    6060    1        4.3      634.0     3.70e+05
2003 06 27  0142   52817    6120    1        5.9      633.8     3.45e+05
2003 06 27  0143   52817    6180    0        5.9      668.8     3.82e+05
2003 06 27  0144   52817    6240    1        5.3      646.5     3.64e+05
2003 06 27  0145   52817    6300    1        4.7      624.2     3.47e+05
2003 06 27  0146   52817    6360    1        4.2      651.0     3.66e+05
2003 06 27  0147   52817    6420    1        4.4      637.9     3.84e+05
2003 06 27  0148   52817    6480    1        6.5      623.7     2.98e+05
