:Data_list: 20080817_ace_sis_5m.txt
:Created: 2008 Aug 18 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2008 08 17  0000    54695       0      0    2.01e+00    0    1.41e+00
2008 08 17  0005    54695     300      0    2.00e+00    0    1.40e+00
2008 08 17  0010    54695     600      0    2.00e+00    0    1.40e+00
2008 08 17  0015    54695     900      0    2.03e+00    0    1.41e+00
2008 08 17  0020    54695    1200      0    2.03e+00    0    1.42e+00
2008 08 17  0025    54695    1500      0    1.99e+00    0    1.39e+00
2008 08 17  0030    54695    1800      0    2.03e+00    0    1.41e+00
2008 08 17  0035    54695    2100      0    2.00e+00    0    1.41e+00
2008 08 17  0040    54695    2400      0    2.01e+00    0    1.41e+00
2008 08 17  0045    54695    2700      0    2.04e+00    0    1.41e+00
2008 08 17  0050    54695    3000      0    2.04e+00    0    1.42e+00
2008 08 17  0055    54695    3300      0    2.03e+00    0    1.42e+00
2008 08 17  0100    54695    3600      0    2.04e+00    0    1.43e+00
2008 08 17  0105    54695    3900      0    2.06e+00    0    1.44e+00
2008 08 17  0110    54695    4200      0    1.99e+00    0    1.39e+00
2008 08 17  0115    54695    4500      0    2.02e+00    0    1.42e+00
2008 08 17  0120    54695    4800      0    1.98e+00    0    1.39e+00
2008 08 17  0125    54695    5100      0    2.05e+00    0    1.44e+00
2008 08 17  0130    54695    5400      0    1.97e+00    0    1.37e+00
2008 08 17  0135    54695    5700      0    2.02e+00    0    1.41e+00
2008 08 17  0140    54695    6000      0    2.00e+00    0    1.40e+00
2008 08 17  0145    54695    6300      0    2.03e+00    0    1.42e+00
2008 08 17  0150    54695    6600      0    2.03e+00    0    1.43e+00
2008 08 17  0155    54695    6900      0    2.05e+00    0    1.44e+00
2008 08 17  0200    54695    7200      0    2.05e+00    0    1.45e+00
2008 08 17  0205    54695    7500      0    2.02e+00    0    1.41e+00
