:Data_list: 20071116_ace_mag_1m.txt
:Created: 2007 Nov 17 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2007 11 16  0000   54420       0    0     1.3    -4.4     1.6     4.9    19.4   286.1
2007 11 16  0001   54420      60    0     1.5    -4.4     1.5     4.8    17.8   288.9
2007 11 16  0002   54420     120    0     1.7    -4.3     1.6     4.9    19.2   291.6
2007 11 16  0003   54420     180    0     2.2    -4.1     1.6     4.9    18.5   298.6
2007 11 16  0004   54420     240    0     2.4    -4.0     1.4     4.9    16.8   301.3
2007 11 16  0005   54420     300    0     2.4    -4.0     1.5     4.9    18.3   300.9
2007 11 16  0006   54420     360    0     2.3    -3.9     2.1     5.0    25.2   300.9
2007 11 16  0007   54420     420    0     2.2    -4.2     1.7     5.0    20.1   297.6
2007 11 16  0008   54420     480    0     1.9    -4.2     1.8     4.9    21.7   294.4
2007 11 16  0009   54420     540    0     2.3    -2.9     3.2     4.9    41.4   308.3
2007 11 16  0010   54420     600    0     2.5    -2.8     3.0     4.9    38.4   311.7
2007 11 16  0011   54420     660    0     2.7    -2.9     2.6     4.8    32.4   312.8
2007 11 16  0012   54420     720    0     2.3    -2.8     3.2     4.8    41.8   309.3
2007 11 16  0013   54420     780    0     2.3    -3.1     2.8     4.8    36.2   306.3
2007 11 16  0014   54420     840    0     2.0    -3.0     3.1     4.8    40.6   303.3
2007 11 16  0015   54420     900    0     2.5    -2.4     3.3     4.8    43.1   317.0
2007 11 16  0016   54420     960    0     2.4    -2.1     3.4     4.7    46.8   318.2
2007 11 16  0017   54420    1020    0     2.3    -2.3     3.3     4.6    44.8   314.5
2007 11 16  0018   54420    1080    0     2.6    -2.2     3.2     4.7    42.8   320.0
2007 11 16  0019   54420    1140    0     2.7    -2.0     3.1     4.6    42.3   323.1
2007 11 16  0020   54420    1200    0     2.8    -1.7     3.2     4.6    44.8   328.0
2007 11 16  0021   54420    1260    0     2.7    -1.6     3.4     4.6    47.2   329.8
2007 11 16  0022   54420    1320    0     3.1    -1.2     3.2     4.6    44.3   339.0
2007 11 16  0023   54420    1380    0     3.1    -2.1     2.8     4.7    36.6   326.4
2007 11 16  0024   54420    1440    0     3.2    -2.2     2.6     4.7    33.6   326.1
2007 11 16  0025   54420    1500    0     3.2    -2.3     2.6     4.7    33.3   324.2
2007 11 16  0026   54420    1560    0     3.0    -2.5     2.6     4.7    33.8   320.9
2007 11 16  0027   54420    1620    0     2.8    -2.6     2.5     4.6    33.4   316.8
2007 11 16  0028   54420    1680    0     2.9    -2.5     2.6     4.6    33.6   319.4
2007 11 16  0029   54420    1740    0     2.5    -2.9     2.7     4.7    34.7   309.8
2007 11 16  0030   54420    1800    0     2.4    -2.9     2.4     4.5    32.9   309.0
2007 11 16  0031   54420    1860    0     2.3    -2.8     2.2     4.3    31.4   310.0
2007 11 16  0032   54420    1920    0     2.2    -3.3     1.8     4.3    24.4   303.6
2007 11 16  0033   54420    1980    0     2.0    -3.1     2.1     4.3    29.5   302.0
2007 11 16  0034   54420    2040    0     0.5    -3.8     1.6     4.2    23.0   278.2
2007 11 16  0035   54420    2100    0     1.3    -2.0     3.8     4.5    58.5   303.3
2007 11 16  0036   54420    2160    0     1.8    -1.8     3.6     4.4    54.8   315.5
