:Data_list: 20060430_ace_mag_1m.txt
:Created: 2006 May 01 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2006 04 30  0000   53855       0    0    -1.8     2.3     2.6     3.9    41.8   128.0
2006 04 30  0001   53855      60    0    -1.9     2.4     2.4     3.9    38.7   128.4
2006 04 30  0002   53855     120    0    -2.3     2.3     2.3     3.9    35.4   134.4
2006 04 30  0003   53855     180    0    -2.2     2.3     2.4     4.0    36.6   134.9
2006 04 30  0004   53855     240    0    -2.6     2.3     1.8     3.9    28.0   138.5
2006 04 30  0005   53855     300    0    -2.5     2.1     2.1     4.0    32.6   139.8
2006 04 30  0006   53855     360    0    -2.5     2.2     2.2     4.0    33.2   138.5
2006 04 30  0007   53855     420    0    -2.7     2.1     2.1     4.0    30.9   142.2
2006 04 30  0008   53855     480    0    -2.3     2.4     2.0     3.9    31.1   133.9
2006 04 30  0009   53855     540    0    -2.3     2.3     2.1     3.9    32.3   135.3
2006 04 30  0010   53855     600    0    -2.3     2.3     2.2     4.0    33.1   135.2
2006 04 30  0011   53855     660    0    -2.3     2.2     2.2     3.9    34.1   136.7
2006 04 30  0012   53855     720    0    -2.2     2.2     2.3     3.9    36.4   135.2
2006 04 30  0013   53855     780    0    -2.3     2.3     2.1     3.9    33.4   134.4
2006 04 30  0014   53855     840    0    -2.1     2.3     2.2     3.8    35.3   132.1
2006 04 30  0015   53855     900    0    -2.3     1.9     2.4     3.8    39.4   139.9
2006 04 30  0016   53855     960    0    -2.2     1.7     2.6     3.8    43.6   141.9
2006 04 30  0017   53855    1020    0    -2.3     1.7     2.5     3.8    41.3   143.8
2006 04 30  0018   53855    1080    0    -2.2     1.8     2.5     3.7    41.5   140.9
2006 04 30  0019   53855    1140    0    -2.2     1.8     2.4     3.7    40.9   141.2
2006 04 30  0020   53855    1200    0    -2.3     1.8     2.4     3.7    39.5   142.1
2006 04 30  0021   53855    1260    0    -2.2     1.8     2.5     3.7    41.7   141.2
2006 04 30  0022   53855    1320    0    -2.2     1.9     2.3     3.8    38.7   140.0
2006 04 30  0023   53855    1380    0    -2.5     2.0     2.0     3.8    31.9   141.7
2006 04 30  0024   53855    1440    0    -2.3     1.4     2.6     3.8    43.6   148.3
2006 04 30  0025   53855    1500    0    -2.2     1.4     2.7     3.8    46.3   148.1
2006 04 30  0026   53855    1560    0    -2.2     1.1     2.9     3.8    49.4   152.1
2006 04 30  0027   53855    1620    0    -2.2     1.3     2.7     3.7    46.3   149.2
2006 04 30  0028   53855    1680    0    -2.4     1.1     2.8     3.9    46.5   155.0
2006 04 30  0029   53855    1740    0    -2.6     1.3     2.6     3.9    41.3   152.8
2006 04 30  0030   53855    1800    0    -2.9     1.6     1.9     3.8    30.1   150.8
2006 04 30  0031   53855    1860    0    -2.5     1.0     2.7     3.8    45.4   158.4
2006 04 30  0032   53855    1920    0    -2.4     1.1     2.7     3.8    45.8   156.6
