:Data_list: 20081029_ace_mag_1m.txt
:Created: 2008 Oct 30 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 10 29  0000   54768       0    0     6.5    -6.7    -2.8     9.7   -16.5   314.1
2008 10 29  0001   54768      60    0     6.6    -6.9    -1.6     9.7    -9.5   314.0
2008 10 29  0002   54768     120    0     6.8    -6.9     0.7     9.7     4.1   314.6
2008 10 29  0003   54768     180    0     4.3    -6.3    -5.3     9.2   -34.7   304.2
2008 10 29  0004   54768     240    0     6.4    -6.6    -2.1     9.4   -13.1   314.1
2008 10 29  0005   54768     300    0     4.4    -7.3    -5.0     9.9   -30.3   301.2
2008 10 29  0006   54768     360    0     4.4    -6.5    -6.3    10.1   -38.8   304.1
2008 10 29  0007   54768     420    0     5.4    -6.9    -4.6     9.9   -27.9   308.3
2008 10 29  0008   54768     480    0     7.1    -6.8    -0.2     9.8    -1.2   316.2
2008 10 29  0009   54768     540    0     6.9    -6.7    -0.3     9.6    -2.0   315.8
2008 10 29  0010   54768     600    0     6.2    -6.9    -2.5     9.7   -14.9   312.0
2008 10 29  0011   54768     660    0     5.0    -6.5    -4.6     9.4   -29.3   307.7
2008 10 29  0012   54768     720    0     5.1    -8.3    -2.4    10.0   -13.6   301.4
2008 10 29  0013   54768     780    0     5.2    -7.5    -4.0     9.9   -23.5   304.5
2008 10 29  0014   54768     840    0     5.0    -7.8    -3.5     9.9   -20.8   302.5
2008 10 29  0015   54768     900    0     5.1    -7.8    -3.4    10.0   -20.1   303.2
2008 10 29  0016   54768     960    0     5.1    -7.5    -2.8     9.5   -17.0   303.9
2008 10 29  0017   54768    1020    0     5.8    -7.0    -1.6     9.3   -10.2   309.3
2008 10 29  0018   54768    1080    0     3.7    -8.2    -2.9     9.4   -17.8   294.1
2008 10 29  0019   54768    1140    0     4.5    -7.4    -3.5     9.3   -21.9   301.0
2008 10 29  0020   54768    1200    0     4.8    -7.7    -2.8     9.5   -17.0   301.7
2008 10 29  0021   54768    1260    0     5.4    -7.2    -2.6     9.4   -15.9   306.9
2008 10 29  0022   54768    1320    0     4.9    -7.5    -2.7     9.4   -16.6   303.2
2008 10 29  0023   54768    1380    0     5.5    -7.4    -1.6     9.4    -9.7   306.8
2008 10 29  0024   54768    1440    0     6.2    -7.2    -1.3     9.6    -7.9   310.8
2008 10 29  0025   54768    1500    0     6.1    -7.1    -1.2     9.5    -7.5   310.6
2008 10 29  0026   54768    1560    0     6.6    -6.4    -1.8     9.4   -11.3   316.1
2008 10 29  0027   54768    1620    0     6.9    -6.3    -0.4     9.4    -2.5   317.6
2008 10 29  0028   54768    1680    0     6.8    -6.5    -0.4     9.4    -2.7   316.3
2008 10 29  0029   54768    1740    0     7.0    -6.2    -0.1     9.3    -0.9   318.4
2008 10 29  0030   54768    1800    0     6.9    -6.3    -0.5     9.3    -3.4   317.5
2008 10 29  0031   54768    1860    0     6.8    -6.3    -1.2     9.3    -7.5   317.2
2008 10 29  0032   54768    1920    0     6.6    -6.2    -1.4     9.1    -8.5   317.0
2008 10 29  0033   54768    1980    0     6.6    -5.5    -1.3     8.7    -8.3   320.2
2008 10 29  0034   54768    2040    0     6.6    -5.0    -2.1     8.5   -14.5   323.0
2008 10 29  0035   54768    2100    0     6.4    -5.4    -1.5     8.5   -10.1   320.2
2008 10 29  0036   54768    2160    0     6.2    -6.1    -0.7     8.8    -4.3   315.3
2008 10 29  0037   54768    2220    0     5.7    -7.4    -0.8     9.4    -5.1   307.8
2008 10 29  0038   54768    2280    0     6.2    -6.0     0.7     8.6     5.0   316.0
2008 10 29  0039   54768    2340    0     6.3    -5.7     1.8     8.7    11.6   317.6
2008 10 29  0040   54768    2400    0     6.4    -5.9     1.8     8.9    12.0   317.5
2008 10 29  0041   54768    2460    0     6.5    -5.5     2.1     8.8    14.0   319.6
2008 10 29  0042   54768    2520    0     6.5    -5.2     1.9     8.5    12.8   321.0
2008 10 29  0043   54768    2580    0     6.5    -5.3     1.7     8.6    11.6   320.6
2008 10 29  0044   54768    2640    0     5.6    -5.6     2.7     8.4    18.7   315.2
2008 10 29  0045   54768    2700    0     6.1    -4.8     1.2     7.9     8.5   321.9
2008 10 29  0046   54768    2760    0     3.1    -0.8    -4.8     5.8   -55.7   345.4
2008 10 29  0047   54768    2820    0     3.6    -0.3    -5.4     6.5   -56.2   354.9
2008 10 29  0048   54768    2880    0     5.1     0.1    -5.2     7.3   -45.9     0.6
2008 10 29  0049   54768    2940    0     5.0     0.9    -5.1     7.2   -44.9     9.8
2008 10 29  0050   54768    3000    0     6.3     0.6    -1.7     6.6   -14.9     5.4
2008 10 29  0051   54768    3060    0     6.4     0.5    -2.0     6.8   -17.3     4.6
