:Data_list: 20071231_ace_sis_5m.txt
:Created: 2008 Jan 01 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2007 12 31  0000    54465       0      0    1.98e+00    0    1.40e+00
2007 12 31  0005    54465     300      0    1.98e+00    0    1.38e+00
2007 12 31  0010    54465     600      0    1.97e+00    0    1.36e+00
2007 12 31  0015    54465     900      0    1.98e+00    0    1.38e+00
2007 12 31  0020    54465    1200      0    1.99e+00    0    1.40e+00
2007 12 31  0025    54465    1500      0    1.99e+00    0    1.39e+00
2007 12 31  0030    54465    1800      0    2.00e+00    0    1.41e+00
2007 12 31  0035    54465    2100      0    1.95e+00    0    1.38e+00
2007 12 31  0040    54465    2400      0    1.97e+00    0    1.38e+00
2007 12 31  0045    54465    2700      0    1.98e+00    0    1.38e+00
2007 12 31  0050    54465    3000      0    2.05e+00    0    1.44e+00
2007 12 31  0055    54465    3300      0    2.00e+00    0    1.41e+00
2007 12 31  0100    54465    3600      0    1.99e+00    0    1.40e+00
2007 12 31  0105    54465    3900      0    1.99e+00    0    1.40e+00
2007 12 31  0110    54465    4200      0    1.99e+00    0    1.39e+00
2007 12 31  0115    54465    4500      0    1.99e+00    0    1.39e+00
2007 12 31  0120    54465    4800      0    2.02e+00    0    1.42e+00
2007 12 31  0125    54465    5100      0    2.01e+00    0    1.40e+00
2007 12 31  0130    54465    5400      0    2.05e+00    0    1.44e+00
2007 12 31  0135    54465    5700      0    1.95e+00    0    1.38e+00
2007 12 31  0140    54465    6000      0    2.02e+00    0    1.41e+00
2007 12 31  0145    54465    6300      0    1.98e+00    0    1.38e+00
2007 12 31  0150    54465    6600      0    2.03e+00    0    1.41e+00
2007 12 31  0155    54465    6900      0    1.95e+00    0    1.35e+00
2007 12 31  0200    54465    7200      0    1.99e+00    0    1.40e+00
2007 12 31  0205    54465    7500      0    1.98e+00    0    1.37e+00
2007 12 31  0210    54465    7800      0    2.02e+00    0    1.40e+00
2007 12 31  0215    54465    8100      0    2.02e+00    0    1.41e+00
2007 12 31  0220    54465    8400      0    1.95e+00    0    1.34e+00
2007 12 31  0225    54465    8700      0    2.01e+00    0    1.42e+00
2007 12 31  0230    54465    9000      0    2.04e+00    0    1.41e+00
2007 12 31  0235    54465    9300      0    2.04e+00    0    1.42e+00
2007 12 31  0240    54465    9600      0    1.98e+00    0    1.38e+00
2007 12 31  0245    54465    9900      0    1.97e+00    0    1.38e+00
2007 12 31  0250    54465   10200      0    2.04e+00    0    1.42e+00
2007 12 31  0255    54465   10500      0    2.00e+00    0    1.40e+00
2007 12 31  0300    54465   10800      0    1.95e+00    0    1.36e+00
2007 12 31  0305    54465   11100      0    2.01e+00    0    1.40e+00
2007 12 31  0310    54465   11400      0    1.97e+00    0    1.38e+00
2007 12 31  0315    54465   11700      0    1.98e+00    0    1.38e+00
2007 12 31  0320    54465   12000      0    1.99e+00    0    1.38e+00
2007 12 31  0325    54465   12300      0    2.02e+00    0    1.42e+00
2007 12 31  0330    54465   12600      0    2.03e+00    0    1.42e+00
2007 12 31  0335    54465   12900      0    2.01e+00    0    1.40e+00
2007 12 31  0340    54465   13200      0    1.98e+00    0    1.37e+00
2007 12 31  0345    54465   13500      0    2.00e+00    0    1.40e+00
2007 12 31  0350    54465   13800      0    2.00e+00    0    1.39e+00
2007 12 31  0355    54465   14100      0    1.97e+00    0    1.37e+00
2007 12 31  0400    54465   14400      0    2.01e+00    0    1.41e+00
2007 12 31  0405    54465   14700      0    2.00e+00    0    1.40e+00
2007 12 31  0410    54465   15000      0    2.03e+00    0    1.40e+00
2007 12 31  0415    54465   15300      0    1.98e+00    0    1.39e+00
2007 12 31  0420    54465   15600      0    1.98e+00    0    1.39e+00
2007 12 31  0425    54465   15900      0    1.99e+00    0    1.41e+00
2007 12 31  0430    54465   16200      0    1.97e+00    0    1.38e+00
2007 12 31  0435    54465   16500      0    1.97e+00    0    1.38e+00
2007 12 31  0440    54465   16800      0    1.97e+00    0    1.36e+00
2007 12 31  0445    54465   17100      0    2.04e+00    0    1.44e+00
2007 12 31  0450    54465   17400      0    2.00e+00    0    1.40e+00
2007 12 31  0455    54465   17700      0    2.00e+00    0    1.40e+00
2007 12 31  0500    54465   18000      0    1.95e+00    0    1.36e+00
2007 12 31  0505    54465   18300      0    2.05e+00    0    1.43e+00
2007 12 31  0510    54465   18600      0    2.00e+00    0    1.40e+00
2007 12 31  0515    54465   18900      0    2.02e+00    0    1.42e+00
2007 12 31  0520    54465   19200      0    1.97e+00    0    1.37e+00
2007 12 31  0525    54465   19500      0    1.96e+00    0    1.37e+00
2007 12 31  0530    54465   19800      0    1.99e+00    0    1.41e+00
2007 12 31  0535    54465   20100      0    1.97e+00    0    1.38e+00
2007 12 31  0540    54465   20400      0    1.97e+00    0    1.37e+00
2007 12 31  0545    54465   20700      0    2.00e+00    0    1.41e+00
2007 12 31  0550    54465   21000      0    2.02e+00    0    1.41e+00
2007 12 31  0555    54465   21300      0    2.01e+00    0    1.42e+00
2007 12 31  0600    54465   21600      0    1.98e+00    0    1.38e+00
2007 12 31  0605    54465   21900      0    1.98e+00    0    1.39e+00
2007 12 31  0610    54465   22200      0    1.97e+00    0    1.37e+00
2007 12 31  0615    54465   22500      0    2.04e+00    0    1.43e+00
2007 12 31  0620    54465   22800      0    1.97e+00    0    1.37e+00
2007 12 31  0625    54465   23100      0    2.00e+00    0    1.40e+00
2007 12 31  0630    54465   23400      0    2.01e+00    0    1.40e+00
2007 12 31  0635    54465   23700      0    1.97e+00    0    1.36e+00
2007 12 31  0640    54465   24000      0    1.95e+00    0    1.37e+00
2007 12 31  0645    54465   24300      0    1.97e+00    0    1.39e+00
2007 12 31  0650    54465   24600      0    1.98e+00    0    1.38e+00
2007 12 31  0655    54465   24900      0    2.01e+00    0    1.40e+00
2007 12 31  0700    54465   25200      0    1.98e+00    0    1.38e+00
2007 12 31  0705    54465   25500      0    2.01e+00    0    1.40e+00
2007 12 31  0710    54465   25800      0    1.97e+00    0    1.36e+00
2007 12 31  0715    54465   26100      9   -1.00e+05    9   -1.00e+05
2007 12 31  0720    54465   26400      9   -1.00e+05    9   -1.00e+05
2007 12 31  0725    54465   26700      0    2.04e+00    0    1.43e+00
2007 12 31  0730    54465   27000      0    1.95e+00    0    1.36e+00
2007 12 31  0735    54465   27300      0    1.98e+00    0    1.39e+00
2007 12 31  0740    54465   27600      0    1.98e+00    0    1.39e+00
2007 12 31  0745    54465   27900      0    2.00e+00    0    1.40e+00
2007 12 31  0750    54465   28200      0    2.02e+00    0    1.41e+00
2007 12 31  0755    54465   28500      0    2.00e+00    0    1.38e+00
2007 12 31  0800    54465   28800      0    2.02e+00    0    1.41e+00
2007 12 31  0805    54465   29100      0    1.98e+00    0    1.38e+00
2007 12 31  0810    54465   29400      0    2.01e+00    0    1.40e+00
2007 12 31  0815    54465   29700      0    1.99e+00    0    1.40e+00
2007 12 31  0820    54465   30000      0    1.98e+00    0    1.39e+00
2007 12 31  0825    54465   30300      0    2.00e+00    0    1.41e+00
2007 12 31  0830    54465   30600      0    2.03e+00    0    1.43e+00
2007 12 31  0835    54465   30900      0    2.02e+00    0    1.42e+00
2007 12 31  0840    54465   31200      0    1.98e+00    0    1.39e+00
2007 12 31  0845    54465   31500      0    2.01e+00    0    1.40e+00
2007 12 31  0850    54465   31800      0    1.95e+00    0    1.36e+00
2007 12 31  0855    54465   32100      0    1.96e+00    0    1.37e+00
2007 12 31  0900    54465   32400      0    1.96e+00    0    1.37e+00
2007 12 31  0905    54465   32700      0    1.99e+00    0    1.39e+00
2007 12 31  0910    54465   33000      0    1.98e+00    0    1.37e+00
2007 12 31  0915    54465   33300      0    1.95e+00    0    1.36e+00
2007 12 31  0920    54465   33600      0    2.03e+00    0    1.41e+00
2007 12 31  0925    54465   33900      0    2.00e+00    0    1.39e+00
2007 12 31  0930    54465   34200      0    1.98e+00    0    1.37e+00
2007 12 31  0935    54465   34500      0    2.04e+00    0    1.42e+00
2007 12 31  0940    54465   34800      0    2.03e+00    0    1.41e+00
2007 12 31  0945    54465   35100      0    1.98e+00    0    1.39e+00
2007 12 31  0950    54465   35400      0    2.03e+00    0    1.42e+00
2007 12 31  0955    54465   35700      0    2.07e+00    0    1.44e+00
2007 12 31  1000    54465   36000      0    1.99e+00    0    1.38e+00
2007 12 31  1005    54465   36300      0    1.99e+00    0    1.40e+00
2007 12 31  1010    54465   36600      0    2.02e+00    0    1.42e+00
2007 12 31  1015    54465   36900      0    2.04e+00    0    1.42e+00
2007 12 31  1020    54465   37200      0    2.02e+00    0    1.41e+00
2007 12 31  1025    54465   37500      0    2.02e+00    0    1.41e+00
2007 12 31  1030    54465   37800      0    2.01e+00    0    1.39e+00
2007 12 31  1035    54465   38100      0    2.01e+00    0    1.40e+00
2007 12 31  1040    54465   38400      0    2.03e+00    0    1.42e+00
2007 12 31  1045    54465   38700      0    1.98e+00    0    1.38e+00
2007 12 31  1050    54465   39000      0    2.01e+00    0    1.40e+00
2007 12 31  1055    54465   39300      0    2.03e+00    0    1.42e+00
2007 12 31  1100    54465   39600      0    1.98e+00    0    1.39e+00
2007 12 31  1105    54465   39900      0    1.97e+00    0    1.38e+00
2007 12 31  1110    54465   40200      0    1.99e+00    0    1.39e+00
2007 12 31  1115    54465   40500      0    2.04e+00    0    1.43e+00
2007 12 31  1120    54465   40800      0    2.00e+00    0    1.40e+00
2007 12 31  1125    54465   41100      0    1.98e+00    0    1.39e+00
2007 12 31  1130    54465   41400      0    1.98e+00    0    1.39e+00
2007 12 31  1135    54465   41700      0    1.99e+00    0    1.37e+00
2007 12 31  1140    54465   42000      0    1.98e+00    0    1.39e+00
2007 12 31  1145    54465   42300      0    2.00e+00    0    1.40e+00
2007 12 31  1150    54465   42600      0    1.99e+00    0    1.40e+00
2007 12 31  1155    54465   42900      0    2.03e+00    0    1.43e+00
2007 12 31  1200    54465   43200      0    2.00e+00    0    1.40e+00
2007 12 31  1205    54465   43500      0    2.02e+00    0    1.43e+00
2007 12 31  1210    54465   43800      0    2.02e+00    0    1.42e+00
2007 12 31  1215    54465   44100      0    2.01e+00    0    1.41e+00
2007 12 31  1220    54465   44400      0    2.02e+00    0    1.41e+00
2007 12 31  1225    54465   44700      0    2.06e+00    0    1.44e+00
2007 12 31  1230    54465   45000      0    2.03e+00    0    1.40e+00
2007 12 31  1235    54465   45300      0    2.05e+00    0    1.43e+00
2007 12 31  1240    54465   45600      0    1.99e+00    0    1.38e+00
2007 12 31  1245    54465   45900      0    2.02e+00    0    1.42e+00
2007 12 31  1250    54465   46200      0    2.00e+00    0    1.40e+00
2007 12 31  1255    54465   46500      0    2.02e+00    0    1.40e+00
2007 12 31  1300    54465   46800      0    1.98e+00    0    1.38e+00
2007 12 31  1305    54465   47100      0    2.02e+00    0    1.41e+00
2007 12 31  1310    54465   47400      0    2.01e+00    0    1.41e+00
2007 12 31  1315    54465   47700      0    2.06e+00    0    1.43e+00
2007 12 31  1320    54465   48000      0    2.04e+00    0    1.44e+00
2007 12 31  1325    54465   48300      0    2.04e+00    0    1.42e+00
2007 12 31  1330    54465   48600      0    2.02e+00    0    1.41e+00
2007 12 31  1335    54465   48900      0    2.00e+00    0    1.41e+00
2007 12 31  1340    54465   49200      0    2.05e+00    0    1.42e+00
2007 12 31  1345    54465   49500      0    2.00e+00    0    1.40e+00
2007 12 31  1350    54465   49800      0    2.00e+00    0    1.39e+00
2007 12 31  1355    54465   50100      0    2.02e+00    0    1.42e+00
2007 12 31  1400    54465   50400      0    2.03e+00    0    1.40e+00
2007 12 31  1405    54465   50700      0    2.02e+00    0    1.42e+00
2007 12 31  1410    54465   51000      0    1.96e+00    0    1.36e+00
2007 12 31  1415    54465   51300      0    2.00e+00    0    1.39e+00
2007 12 31  1420    54465   51600      0    1.90e+00    0    1.33e+00
2007 12 31  1425    54465   51900      0    2.00e+00    0    1.39e+00
2007 12 31  1430    54465   52200      0    2.01e+00    0    1.40e+00
2007 12 31  1435    54465   52500      0    2.03e+00    0    1.42e+00
2007 12 31  1440    54465   52800      0    2.00e+00    0    1.41e+00
2007 12 31  1445    54465   53100      0    2.07e+00    0    1.44e+00
2007 12 31  1450    54465   53400      0    2.02e+00    0    1.41e+00
2007 12 31  1455    54465   53700      0    2.01e+00    0    1.40e+00
2007 12 31  1500    54465   54000      0    2.02e+00    0    1.41e+00
2007 12 31  1505    54465   54300      0    2.04e+00    0    1.43e+00
2007 12 31  1510    54465   54600      0    2.00e+00    0    1.41e+00
2007 12 31  1515    54465   54900      0    1.98e+00    0    1.38e+00
2007 12 31  1520    54465   55200      0    2.00e+00    0    1.39e+00
2007 12 31  1525    54465   55500      0    2.01e+00    0    1.41e+00
2007 12 31  1530    54465   55800      0    1.99e+00    0    1.39e+00
2007 12 31  1535    54465   56100      0    2.04e+00    0    1.43e+00
2007 12 31  1540    54465   56400      0    2.04e+00    0    1.42e+00
2007 12 31  1545    54465   56700      0    2.04e+00    0    1.42e+00
2007 12 31  1550    54465   57000      0    2.00e+00    0    1.38e+00
2007 12 31  1555    54465   57300      0    2.08e+00    0    1.46e+00
2007 12 31  1600    54465   57600      0    2.05e+00    0    1.42e+00
2007 12 31  1605    54465   57900      0    2.00e+00    0    1.40e+00
2007 12 31  1610    54465   58200      0    2.05e+00    0    1.42e+00
2007 12 31  1615    54465   58500      0    2.00e+00    0    1.41e+00
2007 12 31  1620    54465   58800      0    1.95e+00    0    1.36e+00
2007 12 31  1625    54465   59100      0    2.00e+00    0    1.41e+00
2007 12 31  1630    54465   59400      0    2.07e+00    0    1.46e+00
2007 12 31  1635    54465   59700      0    2.00e+00    0    1.40e+00
2007 12 31  1640    54465   60000      0    2.02e+00    0    1.42e+00
2007 12 31  1645    54465   60300      0    1.99e+00    0    1.40e+00
2007 12 31  1650    54465   60600      0    1.98e+00    0    1.38e+00
2007 12 31  1655    54465   60900      0    2.04e+00    0    1.41e+00
2007 12 31  1700    54465   61200      0    2.00e+00    0    1.41e+00
2007 12 31  1705    54465   61500      0    2.03e+00    0    1.42e+00
2007 12 31  1710    54465   61800      0    2.05e+00    0    1.44e+00
2007 12 31  1715    54465   62100      0    2.01e+00    0    1.40e+00
2007 12 31  1720    54465   62400      0    2.01e+00    0    1.40e+00
2007 12 31  1725    54465   62700      0    2.02e+00    0    1.40e+00
2007 12 31  1730    54465   63000      0    2.03e+00    0    1.41e+00
2007 12 31  1735    54465   63300      0    1.95e+00    0    1.35e+00
2007 12 31  1740    54465   63600      0    2.00e+00    0    1.40e+00
2007 12 31  1745    54465   63900      0    2.01e+00    0    1.41e+00
2007 12 31  1750    54465   64200      0    2.02e+00    0    1.40e+00
2007 12 31  1755    54465   64500      0    2.02e+00    0    1.43e+00
2007 12 31  1800    54465   64800      0    2.02e+00    0    1.41e+00
2007 12 31  1805    54465   65100      0    2.07e+00    0    1.46e+00
2007 12 31  1810    54465   65400      0    2.01e+00    0    1.41e+00
2007 12 31  1815    54465   65700      0    2.00e+00    0    1.40e+00
2007 12 31  1820    54465   66000      0    1.97e+00    0    1.38e+00
2007 12 31  1825    54465   66300      0    2.05e+00    0    1.45e+00
