:Data_list: 20030119_ace_sis_5m.txt
:Created: 2003 Jan 20 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2003 01 19  0000    52658       0      0    8.34e-01    0    5.90e-01
2003 01 19  0005    52658     300      0    8.61e-01    0    6.10e-01
2003 01 19  0010    52658     600      0    8.81e-01    0    6.17e-01
2003 01 19  0015    52658     900      0    8.56e-01    0    6.04e-01
2003 01 19  0020    52658    1200      0    8.76e-01    0    6.13e-01
2003 01 19  0025    52658    1500      0    8.50e-01    0    5.91e-01
2003 01 19  0030    52658    1800      0    8.36e-01    0    5.81e-01
2003 01 19  0035    52658    2100      0    8.70e-01    0    6.16e-01
2003 01 19  0040    52658    2400      0    8.43e-01    0    5.98e-01
2003 01 19  0045    52658    2700      0    8.59e-01    0    6.06e-01
2003 01 19  0050    52658    3000      0    8.62e-01    0    6.02e-01
2003 01 19  0055    52658    3300      0    8.63e-01    0    6.11e-01
2003 01 19  0100    52658    3600      0    8.50e-01    0    6.02e-01
2003 01 19  0105    52658    3900      0    8.67e-01    0    6.06e-01
2003 01 19  0110    52658    4200      0    8.50e-01    0    6.02e-01
2003 01 19  0115    52658    4500      0    8.51e-01    0    5.99e-01
2003 01 19  0120    52658    4800      0    8.64e-01    0    6.06e-01
2003 01 19  0125    52658    5100      0    8.50e-01    0    6.02e-01
2003 01 19  0130    52658    5400      0    8.50e-01    0    5.96e-01
2003 01 19  0135    52658    5700      0    8.60e-01    0    6.04e-01
2003 01 19  0140    52658    6000      0    8.57e-01    0    6.02e-01
2003 01 19  0145    52658    6300      0    8.60e-01    0    6.04e-01
2003 01 19  0150    52658    6600      0    8.57e-01    0    6.03e-01
2003 01 19  0155    52658    6900      0    8.68e-01    0    6.17e-01
2003 01 19  0200    52658    7200      0    8.43e-01    0    5.99e-01
2003 01 19  0205    52658    7500      0    8.49e-01    0    6.04e-01
2003 01 19  0210    52658    7800      0    8.40e-01    0    5.93e-01
2003 01 19  0215    52658    8100      0    8.47e-01    0    5.92e-01
2003 01 19  0220    52658    8400      0    8.73e-01    0    6.20e-01
2003 01 19  0225    52658    8700      0    8.70e-01    0    6.10e-01
2003 01 19  0230    52658    9000      0    8.69e-01    0    6.11e-01
2003 01 19  0235    52658    9300      0    8.53e-01    0    6.01e-01
2003 01 19  0240    52658    9600      0    8.40e-01    0    5.94e-01
2003 01 19  0245    52658    9900      0    8.87e-01    0    6.24e-01
2003 01 19  0250    52658   10200      0    8.58e-01    0    5.98e-01
2003 01 19  0255    52658   10500      0    8.48e-01    0    5.89e-01
2003 01 19  0300    52658   10800      0    8.88e-01    0    6.26e-01
2003 01 19  0305    52658   11100      0    8.70e-01    0    6.15e-01
2003 01 19  0310    52658   11400      0    8.70e-01    0    6.16e-01
2003 01 19  0315    52658   11700      0    8.79e-01    0    6.21e-01
2003 01 19  0320    52658   12000      0    8.73e-01    0    6.10e-01
2003 01 19  0325    52658   12300      0    8.67e-01    0    6.10e-01
2003 01 19  0330    52658   12600      0    8.67e-01    0    6.12e-01
2003 01 19  0335    52658   12900      0    8.91e-01    0    6.27e-01
2003 01 19  0340    52658   13200      0    8.88e-01    0    6.22e-01
2003 01 19  0345    52658   13500      0    8.70e-01    0    6.09e-01
2003 01 19  0350    52658   13800      0    8.62e-01    0    6.07e-01
2003 01 19  0355    52658   14100      0    8.76e-01    0    6.16e-01
2003 01 19  0400    52658   14400      0    8.67e-01    0    6.04e-01
2003 01 19  0405    52658   14700      0    8.58e-01    0    6.04e-01
2003 01 19  0410    52658   15000      0    8.51e-01    0    6.02e-01
2003 01 19  0415    52658   15300      0    8.62e-01    0    6.06e-01
2003 01 19  0420    52658   15600      0    8.54e-01    0    6.04e-01
2003 01 19  0425    52658   15900      0    8.75e-01    0    6.19e-01
2003 01 19  0430    52658   16200      0    8.48e-01    0    5.97e-01
2003 01 19  0435    52658   16500      0    8.56e-01    0    6.01e-01
2003 01 19  0440    52658   16800      0    8.50e-01    0    6.00e-01
2003 01 19  0445    52658   17100      0    8.56e-01    0    6.06e-01
2003 01 19  0450    52658   17400      0    8.70e-01    0    6.10e-01
2003 01 19  0455    52658   17700      0    8.78e-01    0    6.11e-01
2003 01 19  0500    52658   18000      0    8.59e-01    0    6.08e-01
2003 01 19  0505    52658   18300      0    8.83e-01    0    6.23e-01
2003 01 19  0510    52658   18600      0    8.70e-01    0    6.09e-01
2003 01 19  0515    52658   18900      0    8.79e-01    0    6.19e-01
2003 01 19  0520    52658   19200      0    8.76e-01    0    6.26e-01
2003 01 19  0525    52658   19500      0    8.71e-01    0    6.12e-01
2003 01 19  0530    52658   19800      0    8.38e-01    0    5.96e-01
2003 01 19  0535    52658   20100      0    8.76e-01    0    6.18e-01
2003 01 19  0540    52658   20400      0    8.46e-01    0    5.90e-01
2003 01 19  0545    52658   20700      0    8.69e-01    0    6.11e-01
2003 01 19  0550    52658   21000      0    8.71e-01    0    6.02e-01
2003 01 19  0555    52658   21300      0    8.63e-01    0    6.00e-01
2003 01 19  0600    52658   21600      0    8.50e-01    0    5.91e-01
2003 01 19  0605    52658   21900      0    8.67e-01    0    6.10e-01
2003 01 19  0610    52658   22200      0    8.68e-01    0    6.12e-01
2003 01 19  0615    52658   22500      0    8.43e-01    0    5.90e-01
2003 01 19  0620    52658   22800      0    8.57e-01    0    6.07e-01
2003 01 19  0625    52658   23100      0    8.55e-01    0    5.98e-01
2003 01 19  0630    52658   23400      0    8.61e-01    0    6.12e-01
2003 01 19  0635    52658   23700      0    8.77e-01    0    6.11e-01
2003 01 19  0640    52658   24000      0    8.62e-01    0    6.02e-01
2003 01 19  0645    52658   24300      0    8.62e-01    0    6.13e-01
2003 01 19  0650    52658   24600      0    8.85e-01    0    6.19e-01
2003 01 19  0655    52658   24900      0    8.70e-01    0    6.15e-01
2003 01 19  0700    52658   25200      9   -1.00e+05    9   -1.00e+05
2003 01 19  0705    52658   25500      0    8.66e-01    0    6.12e-01
2003 01 19  0710    52658   25800      0    8.48e-01    0    5.96e-01
