:Data_list: 20080613_ace_mag_1m.txt
:Created: 2008 Jun 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 06 13  0000   54630       0    0     1.9    -1.4     0.7     2.5    16.7   322.7
2008 06 13  0001   54630      60    0     2.0    -1.4     0.6     2.5    13.3   324.5
2008 06 13  0002   54630     120    0     2.0    -1.6     0.6     2.6    14.0   321.9
2008 06 13  0003   54630     180    0     1.9    -1.6     0.7     2.6    15.6   319.3
2008 06 13  0004   54630     240    0     2.0    -1.7     0.5     2.7    11.1   319.0
2008 06 13  0005   54630     300    0     2.1    -1.8     0.5     2.9    10.6   319.8
2008 06 13  0006   54630     360    0     2.1    -1.7     0.6     2.7    12.9   320.4
2008 06 13  0007   54630     420    0     2.2    -1.8     0.5     2.9    10.6   321.1
2008 06 13  0008   54630     480    0     2.1    -1.8     0.5     2.8    10.4   319.6
2008 06 13  0009   54630     540    0     2.1    -1.7     0.4     2.8     7.9   320.9
2008 06 13  0010   54630     600    0     2.1    -1.8     0.5     2.8     9.8   318.1
2008 06 13  0011   54630     660    0     2.0    -1.9     0.3     2.8     6.2   317.4
2008 06 13  0012   54630     720    0     2.0    -2.0     0.2     2.8     3.6   315.3
2008 06 13  0013   54630     780    0     2.0    -2.0     0.1     2.8     2.1   314.6
2008 06 13  0014   54630     840    0     2.0    -2.0     0.1     2.8     1.9   315.1
2008 06 13  0015   54630     900    0     2.2    -1.2     1.2     2.8    25.3   332.1
2008 06 13  0016   54630     960    0     2.0    -1.2     1.2     2.6    27.1   330.1
2008 06 13  0017   54630    1020    0     1.8    -2.3    -0.8     3.0   -16.1   307.9
2008 06 13  0018   54630    1080    0     1.4    -2.5    -1.2     3.2   -23.2   299.0
2008 06 13  0019   54630    1140    0     1.3    -2.5    -1.3     3.1   -24.8   296.6
2008 06 13  0020   54630    1200    0     1.2    -2.5    -1.4     3.1   -27.2   295.0
2008 06 13  0021   54630    1260    0     1.2    -2.5    -1.3     3.1   -25.1   295.8
2008 06 13  0022   54630    1320    0     1.3    -2.5    -1.3     3.1   -24.6   297.5
2008 06 13  0023   54630    1380    0     1.3    -2.5    -1.2     3.1   -23.3   298.0
2008 06 13  0024   54630    1440    0     1.5    -2.4    -1.1     3.1   -21.5   301.3
2008 06 13  0025   54630    1500    0     1.5    -2.4    -1.1     3.1   -21.7   301.8
2008 06 13  0026   54630    1560    0     1.4    -2.5    -1.1     3.1   -20.3   298.8
2008 06 13  0027   54630    1620    0     1.4    -2.6    -1.0     3.1   -19.3   298.9
2008 06 13  0028   54630    1680    0     1.3    -2.6    -1.0     3.1   -19.7   297.1
2008 06 13  0029   54630    1740    0     1.6    -2.6    -0.8     3.1   -15.5   302.3
2008 06 13  0030   54630    1800    0     1.6    -2.5    -0.8     3.1   -15.2   302.6
2008 06 13  0031   54630    1860    0     1.6    -2.5    -0.9     3.1   -16.8   301.6
2008 06 13  0032   54630    1920    0     1.4    -2.6    -0.9     3.1   -16.2   299.1
2008 06 13  0033   54630    1980    0     1.5    -2.4    -1.0     3.0   -18.8   302.3
2008 06 13  0034   54630    2040    0     1.6    -2.4    -1.0     3.0   -18.4   303.8
2008 06 13  0035   54630    2100    0     1.5    -2.5    -0.9     3.0   -16.6   300.9
2008 06 13  0036   54630    2160    0     1.5    -2.5    -0.7     3.0   -14.0   300.6
2008 06 13  0037   54630    2220    0     1.5    -2.4    -0.6     2.9   -11.2   301.6
2008 06 13  0038   54630    2280    0     1.5    -2.3    -0.5     2.8   -10.6   302.2
2008 06 13  0039   54630    2340    0     1.3    -1.9    -1.2     2.7   -27.8   304.2
2008 06 13  0040   54630    2400    0     1.4    -2.0    -1.2     2.7   -25.6   305.8
2008 06 13  0041   54630    2460    0     1.6    -2.3    -0.9     2.9   -17.3   304.3
2008 06 13  0042   54630    2520    0     1.5    -2.1    -1.0     2.8   -21.0   306.7
2008 06 13  0043   54630    2580    0     1.5    -2.0    -1.1     2.8   -23.6   306.3
2008 06 13  0044   54630    2640    0     1.6    -2.4    -0.7     3.0   -12.6   303.6
2008 06 13  0045   54630    2700    0     1.6    -2.4    -0.5     3.0   -10.5   303.9
2008 06 13  0046   54630    2760    0     1.7    -2.5    -0.6     3.1   -10.3   303.2
2008 06 13  0047   54630    2820    0     1.6    -2.6    -0.5     3.1    -9.3   301.8
2008 06 13  0048   54630    2880    0     1.6    -2.6    -0.4     3.0    -7.8   301.5
2008 06 13  0049   54630    2940    0     1.5    -2.6    -0.3     3.1    -6.2   300.2
2008 06 13  0050   54630    3000    0     1.6    -2.6    -0.3     3.1    -5.2   301.8
2008 06 13  0051   54630    3060    0     1.5    -2.6    -0.3     3.0    -5.2   300.1
2008 06 13  0052   54630    3120    0     1.4    -2.6    -0.5     3.0    -9.1   298.1
2008 06 13  0053   54630    3180    0     1.2    -2.5    -0.6     2.9   -11.5   295.4
2008 06 13  0054   54630    3240    0     1.4    -2.5    -0.3     2.9    -5.7   298.6
2008 06 13  0055   54630    3300    0     1.5    -2.6    -0.2     3.0    -4.6   300.0
2008 06 13  0056   54630    3360    0     1.5    -2.5    -0.3     2.9    -6.5   300.5
2008 06 13  0057   54630    3420    0     1.5    -2.4    -0.5     2.8    -9.7   301.6
2008 06 13  0058   54630    3480    0     1.4    -2.3    -0.3     2.7    -6.7   302.2
2008 06 13  0059   54630    3540    0     1.5    -2.1     0.1     2.6     1.3   306.4
2008 06 13  0100   54630    3600    0     1.4    -2.2     0.1     2.6     1.9   303.5
2008 06 13  0101   54630    3660    0     1.4    -2.2     0.0     2.6     0.4   301.6
2008 06 13  0102   54630    3720    0     1.4    -2.2     0.3     2.7     5.7   302.7
2008 06 13  0103   54630    3780    0     1.5    -2.3     0.5     2.7    10.6   302.7
2008 06 13  0104   54630    3840    0     1.5    -2.3     0.2     2.8     4.4   303.6
2008 06 13  0105   54630    3900    0     1.5    -2.3     0.3     2.7     6.7   302.5
2008 06 13  0106   54630    3960    0     1.4    -2.1     0.7     2.6    15.0   305.0
2008 06 13  0107   54630    4020    0     1.5    -2.1     0.8     2.7    17.7   304.9
2008 06 13  0108   54630    4080    0     1.4    -2.1     0.9     2.7    18.6   302.3
2008 06 13  0109   54630    4140    0     1.4    -2.2     1.0     2.8    20.8   302.5
2008 06 13  0110   54630    4200    0     1.6    -2.2     0.7     2.8    14.7   304.7
2008 06 13  0111   54630    4260    0     1.5    -2.2     0.7     2.7    15.2   304.7
2008 06 13  0112   54630    4320    0     1.4    -2.2     0.7     2.7    15.1   302.7
2008 06 13  0113   54630    4380    0     1.3    -2.2     0.9     2.7    18.5   300.3
2008 06 13  0114   54630    4440    0     1.4    -2.1     0.8     2.7    16.5   303.6
2008 06 13  0115   54630    4500    0     1.3    -2.1     0.8     2.6    17.7   302.0
2008 06 13  0116   54630    4560    0     1.2    -2.5    -0.9     2.9   -18.1   296.4
2008 06 13  0117   54630    4620    0     1.2    -2.6    -1.1     3.1   -20.9   294.3
2008 06 13  0118   54630    4680    0     1.1    -2.6    -1.1     3.1   -20.8   292.7
2008 06 13  0119   54630    4740    0     1.1    -2.7    -1.1     3.1   -21.0   292.2
2008 06 13  0120   54630    4800    0     1.1    -2.6    -1.1     3.0   -20.6   292.2
2008 06 13  0121   54630    4860    0     1.0    -2.6    -1.1     3.0   -20.6   290.7
2008 06 13  0122   54630    4920    0     0.9    -2.7    -1.1     3.0   -21.2   289.5
2008 06 13  0123   54630    4980    0     1.0    -2.6    -1.1     3.0   -22.1   290.5
2008 06 13  0124   54630    5040    0     1.1    -2.5    -1.1     3.0   -22.5   293.8
2008 06 13  0125   54630    5100    0     1.2    -2.6    -0.9     3.0   -17.7   295.7
2008 06 13  0126   54630    5160    0     1.3    -2.6    -0.8     3.0   -16.0   295.9
2008 06 13  0127   54630    5220    0     1.4    -2.5    -0.9     3.0   -16.8   298.7
2008 06 13  0128   54630    5280    0     1.3    -2.4    -1.0     2.9   -19.1   299.0
2008 06 13  0129   54630    5340    0     0.7    -2.7    -0.8     2.9   -16.4   284.3
2008 06 13  0130   54630    5400    0     1.1    -2.5    -0.9     2.9   -18.5   292.9
2008 06 13  0131   54630    5460    0     1.4    -2.4    -0.8     2.9   -15.8   300.4
2008 06 13  0132   54630    5520    0     1.5    -2.5    -0.7     3.0   -13.0   301.0
2008 06 13  0133   54630    5580    0     1.6    -2.5    -0.6     3.0   -10.7   302.9
2008 06 13  0134   54630    5640    0     1.6    -2.4    -0.4     2.9    -8.3   303.1
2008 06 13  0135   54630    5700    0     1.5    -2.2    -0.5     2.7   -10.3   304.5
2008 06 13  0136   54630    5760    0     1.6    -2.3    -0.4     2.8    -8.2   305.0
2008 06 13  0137   54630    5820    0     1.5    -2.3    -0.6     2.8   -11.4   302.8
2008 06 13  0138   54630    5880    0     1.6    -2.2    -0.6     2.8   -13.3   307.5
2008 06 13  0139   54630    5940    0     1.4    -2.3    -0.7     2.8   -14.8   302.5
2008 06 13  0140   54630    6000    0     1.4    -2.3    -0.8     2.8   -17.1   301.1
2008 06 13  0141   54630    6060    0     1.4    -2.3    -1.0     2.9   -20.0   301.7
2008 06 13  0142   54630    6120    0     1.4    -2.3    -1.0     2.9   -21.5   302.2
2008 06 13  0143   54630    6180    0     1.5    -2.2    -1.1     2.9   -22.3   304.5
2008 06 13  0144   54630    6240    0     1.4    -2.1    -1.2     2.8   -25.0   304.0
2008 06 13  0145   54630    6300    0     1.4    -2.3    -0.9     2.8   -19.5   301.8
2008 06 13  0146   54630    6360    0     1.5    -2.3    -0.8     2.8   -16.3   302.4
2008 06 13  0147   54630    6420    0     1.6    -2.2    -0.8     2.8   -16.5   305.6
2008 06 13  0148   54630    6480    0     1.5    -2.4    -0.5     2.8    -9.4   302.7
2008 06 13  0149   54630    6540    0     1.5    -2.4    -0.5     2.8    -9.8   301.8
2008 06 13  0150   54630    6600    0     1.4    -2.4    -0.3     2.8    -7.2   300.1
2008 06 13  0151   54630    6660    0     1.3    -2.3    -0.1     2.7    -3.0   298.5
2008 06 13  0152   54630    6720    0     1.5    -2.2    -0.5     2.7   -10.2   303.1
2008 06 13  0153   54630    6780    0     1.6    -2.2    -0.8     2.8   -16.4   306.3
2008 06 13  0154   54630    6840    0     1.4    -2.4    -0.4     2.8    -7.7   301.1
2008 06 13  0155   54630    6900    0     1.4    -2.3    -0.0     2.7    -0.8   300.1
2008 06 13  0156   54630    6960    0     1.6    -2.2    -0.2     2.7    -5.1   304.9
2008 06 13  0157   54630    7020    0     1.5    -2.2    -0.3     2.7    -5.6   303.9
2008 06 13  0158   54630    7080    0     1.5    -2.2    -0.1     2.6    -2.8   304.0
2008 06 13  0159   54630    7140    0     1.6    -2.1    -0.2     2.6    -4.2   307.8
2008 06 13  0200   54630    7200    0     1.9    -1.9    -0.5     2.7   -11.5   314.6
2008 06 13  0201   54630    7260    0     1.9    -1.9    -0.6     2.7   -12.0   314.7
2008 06 13  0202   54630    7320    0     1.8    -1.9    -0.5     2.7   -11.7   314.4
2008 06 13  0203   54630    7380    0     1.9    -1.8    -0.4     2.7    -9.4   316.1
2008 06 13  0204   54630    7440    0     2.0    -1.7    -0.6     2.7   -12.1   318.3
2008 06 13  0205   54630    7500    0     2.0    -1.7    -0.6     2.7   -12.5   318.5
2008 06 13  0206   54630    7560    0     2.0    -1.7    -0.5     2.7   -11.7   320.0
2008 06 13  0207   54630    7620    0     1.9    -1.6    -0.6     2.6   -14.0   320.0
2008 06 13  0208   54630    7680    0     2.0    -1.6    -0.6     2.6   -12.9   320.7
2008 06 13  0209   54630    7740    0     2.1    -1.6    -0.7     2.7   -14.2   322.4
2008 06 13  0210   54630    7800    0     2.0    -1.7    -0.6     2.7   -12.5   318.8
2008 06 13  0211   54630    7860    0     2.0    -1.8    -0.4     2.7    -8.0   317.6
2008 06 13  0212   54630    7920    0     1.9    -1.8    -0.4     2.6    -9.8   315.6
2008 06 13  0213   54630    7980    0     1.9    -1.8    -0.5     2.7   -10.5   315.4
2008 06 13  0214   54630    8040    0     1.8    -1.9    -0.8     2.7   -16.5   312.6
2008 06 13  0215   54630    8100    0     2.0    -1.6    -0.6     2.7   -14.0   320.3
2008 06 13  0216   54630    8160    0     2.1    -1.5    -0.4     2.6    -8.1   325.3
2008 06 13  0217   54630    8220    0     2.1    -1.5    -0.2     2.6    -5.3   324.1
2008 06 13  0218   54630    8280    0     2.3    -1.4    -0.4     2.7    -7.7   327.8
2008 06 13  0219   54630    8340    0     2.3    -1.4    -0.5     2.7   -10.2   329.3
2008 06 13  0220   54630    8400    0     2.2    -1.5    -0.4     2.7    -8.9   326.6
2008 06 13  0221   54630    8460    0     2.1    -1.7    -0.2     2.7    -4.0   320.1
2008 06 13  0222   54630    8520    0     2.1    -1.8     0.0     2.7     0.2   319.6
2008 06 13  0223   54630    8580    0     2.2    -1.6    -0.0     2.7    -0.3   322.9
2008 06 13  0224   54630    8640    0     2.0    -1.8     0.2     2.7     4.8   319.1
2008 06 13  0225   54630    8700    0     2.0    -1.7     0.3     2.7     5.9   319.4
2008 06 13  0226   54630    8760    0     2.0    -1.7     0.3     2.7     5.6   319.6
2008 06 13  0227   54630    8820    0     2.1    -1.6     0.4     2.7     8.2   324.0
2008 06 13  0228   54630    8880    0     2.4    -1.2    -0.0     2.6    -0.7   332.8
2008 06 13  0229   54630    8940    0     2.4    -1.1    -0.1     2.7    -2.5   336.3
2008 06 13  0230   54630    9000    0     2.1    -1.6     0.4     2.7     9.5   323.3
2008 06 13  0231   54630    9060    0     2.1    -1.5     0.5     2.6    10.1   324.6
2008 06 13  0232   54630    9120    0     2.1    -1.5     0.5     2.6    11.3   324.9
2008 06 13  0233   54630    9180    0     2.1    -1.4     0.4     2.6     9.0   326.4
2008 06 13  0234   54630    9240    0     2.2    -1.3     0.4     2.6     8.5   330.0
2008 06 13  0235   54630    9300    0     2.3    -1.2     0.5     2.6    11.6   332.4
2008 06 13  0236   54630    9360    0     2.2    -1.3     0.6     2.6    12.7   329.4
2008 06 13  0237   54630    9420    0     2.1    -1.3     0.6     2.6    12.4   328.1
2008 06 13  0238   54630    9480    0     2.1    -1.3     0.6     2.6    14.5   328.4
2008 06 13  0239   54630    9540    0     2.1    -1.4     0.7     2.6    16.6   325.6
2008 06 13  0240   54630    9600    0     2.0    -1.3     0.8     2.5    18.1   327.5
2008 06 13  0241   54630    9660    0     2.0    -1.2     0.8     2.5    19.2   329.1
2008 06 13  0242   54630    9720    0     1.9    -1.2     1.0     2.5    23.9   327.6
2008 06 13  0243   54630    9780    0     2.1    -1.0     1.1     2.5    25.1   333.7
2008 06 13  0244   54630    9840    0     1.9    -1.0     1.3     2.5    32.0   332.1
2008 06 13  0245   54630    9900    0     1.7    -1.1     1.5     2.5    35.4   328.4
2008 06 13  0246   54630    9960    0     1.5    -1.2     1.5     2.5    38.3   322.1
2008 06 13  0247   54630   10020    0     1.8    -0.9     1.5     2.5    36.8   332.4
2008 06 13  0248   54630   10080    0     1.5    -1.2     1.5     2.5    37.9   322.6
2008 06 13  0249   54630   10140    0     1.4    -1.4     1.6     2.5    38.6   316.2
2008 06 13  0250   54630   10200    0     1.9    -0.6     1.5     2.5    37.5   342.5
2008 06 13  0251   54630   10260    0     1.6    -1.0     1.4     2.4    37.4   328.9
2008 06 13  0252   54630   10320    0     1.3    -1.2     1.5     2.3    40.4   317.8
2008 06 13  0253   54630   10380    0     1.2    -0.9     1.4     2.1    43.0   324.1
2008 06 13  0254   54630   10440    0     1.4    -1.0     1.2     2.1    34.3   324.7
2008 06 13  0255   54630   10500    0     1.1    -1.1     1.6     2.2    47.4   314.8
2008 06 13  0256   54630   10560    0     0.8    -1.5     1.2     2.1    35.3   299.1
2008 06 13  0257   54630   10620    0     0.7    -1.8     1.0     2.2    26.4   291.8
2008 06 13  0258   54630   10680    0     1.1    -1.1     1.4     2.1    42.6   315.7
2008 06 13  0259   54630   10740    0     1.0    -1.4     1.2     2.1    36.3   306.5
2008 06 13  0300   54630   10800    0     0.8    -1.6     0.8     2.0    23.8   297.0
