:Data_list: 20030905_ace_mag_1m.txt
:Created: 2003 Sep 06 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2003 09 05  0000   52887       0    0     4.7     3.7     0.8     6.1     7.7    38.4
2003 09 05  0001   52887      60    0     5.9     1.7     0.4     6.2     4.1    16.4
2003 09 05  0002   52887     120    0     6.1     1.4    -0.1     6.3    -1.3    13.0
2003 09 05  0003   52887     180    0     5.6     2.8     0.2     6.2     2.1    26.4
2003 09 05  0004   52887     240    0     4.4     3.2     1.2     5.5    12.4    35.7
2003 09 05  0005   52887     300    0     4.9     2.9     2.0     6.0    19.1    30.7
2003 09 05  0006   52887     360    0     4.6     2.8     3.4     6.4    32.4    31.8
2003 09 05  0007   52887     420    0     5.4     1.5     3.3     6.6    30.5    15.4
2003 09 05  0008   52887     480    0     4.3     0.9     3.9     5.9    41.4    12.0
2003 09 05  0009   52887     540    0     5.0     0.8     4.3     6.6    39.8     9.4
2003 09 05  0010   52887     600    0     5.9    -1.1     1.6     6.2    15.0   348.9
2003 09 05  0011   52887     660    0     6.1    -1.9    -0.4     6.4    -3.1   343.0
2003 09 05  0012   52887     720    0     6.0    -2.2    -0.8     6.4    -7.3   339.6
2003 09 05  0013   52887     780    0     5.7    -2.6     0.1     6.2     1.1   335.4
2003 09 05  0014   52887     840    0     5.1    -2.9     2.4     6.3    22.5   330.7
2003 09 05  0015   52887     900    0     5.0    -2.0     3.0     6.1    28.9   338.5
2003 09 05  0016   52887     960    0     5.6    -2.3     1.0     6.1     9.1   337.1
2003 09 05  0017   52887    1020    0     6.1    -1.7    -0.0     6.4    -0.2   344.1
2003 09 05  0018   52887    1080    0     6.1    -1.5    -0.2     6.3    -1.6   345.8
2003 09 05  0019   52887    1140    0     5.7    -2.3     0.9     6.2     8.6   338.2
2003 09 05  0020   52887    1200    0     5.2    -3.2     1.3     6.2    11.8   328.0
2003 09 05  0021   52887    1260    0     5.0    -2.7     2.0     6.0    19.6   331.1
2003 09 05  0022   52887    1320    0     4.5    -3.3     2.7     6.2    26.0   323.9
2003 09 05  0023   52887    1380    0     4.7    -2.8     2.9     6.2    28.2   328.9
2003 09 05  0024   52887    1440    0     4.6    -2.6     3.4     6.3    33.0   331.1
2003 09 05  0025   52887    1500    0     4.5    -2.9     3.5     6.3    33.0   326.8
2003 09 05  0026   52887    1560    0     4.6    -3.1     3.1     6.3    29.6   326.1
2003 09 05  0027   52887    1620    0     4.4    -3.9     2.9     6.6    26.0   318.6
2003 09 05  0028   52887    1680    0     5.1    -1.4     3.5     6.3    33.4   344.4
2003 09 05  0029   52887    1740    0     4.4    -1.8     4.0     6.2    40.7   337.8
2003 09 05  0030   52887    1800    0     4.1    -3.0     4.2     6.5    39.7   323.9
2003 09 05  0031   52887    1860    0     3.6    -3.2     4.4     6.6    42.5   318.3
2003 09 05  0032   52887    1920    0     4.1    -2.3     4.2     6.3    41.8   330.0
2003 09 05  0033   52887    1980    0     4.1    -3.0     3.9     6.4    37.4   323.8
2003 09 05  0034   52887    2040    0     3.8    -3.5     3.3     6.1    33.0   317.2
2003 09 05  0035   52887    2100    0     3.8    -5.0     0.4     6.3     4.0   307.3
2003 09 05  0036   52887    2160    0     4.2    -3.3     2.8     6.0    27.6   322.2
2003 09 05  0037   52887    2220    0     3.7    -3.4     3.8     6.2    37.1   317.3
2003 09 05  0038   52887    2280    0     3.9    -3.2     3.8     6.3    36.6   321.0
2003 09 05  0039   52887    2340    0     3.6    -4.7     2.1     6.3    19.9   308.0
2003 09 05  0040   52887    2400    0     3.4    -4.8     2.3     6.3    21.1   305.0
2003 09 05  0041   52887    2460    0     1.4    -5.3     3.4     6.4    31.9   284.4
2003 09 05  0042   52887    2520    0     2.5    -5.2     2.7     6.4    25.1   295.5
2003 09 05  0043   52887    2580    0     2.1    -5.5     1.9     6.2    17.5   291.1
2003 09 05  0044   52887    2640    0     2.7    -4.9     2.1     6.0    20.7   298.3
2003 09 05  0045   52887    2700    0     4.4    -1.9     3.5     6.0    36.2   336.3
2003 09 05  0046   52887    2760    0     5.0    -0.2     2.7     5.7    28.6   357.4
2003 09 05  0047   52887    2820    0     4.5    -3.2     0.9     5.6     9.0   324.3
2003 09 05  0048   52887    2880    0     3.2    -3.7    -3.1     5.8   -32.8   310.8
2003 09 05  0049   52887    2940    0     3.8    -3.9    -1.2     5.5   -12.0   314.4
2003 09 05  0050   52887    3000    0     4.9    -2.9     2.2     6.1    20.7   329.7
2003 09 05  0051   52887    3060    0     5.6    -2.1     0.5     6.0     4.5   340.0
2003 09 05  0052   52887    3120    0     5.9    -1.2     0.7     6.1     6.2   348.4
2003 09 05  0053   52887    3180    0     5.1    -2.4     2.4     6.1    22.9   334.5
2003 09 05  0054   52887    3240    0     5.3    -2.6     1.8     6.2    17.1   334.0
2003 09 05  0055   52887    3300    0     5.7    -2.6     0.6     6.3     5.8   335.7
2003 09 05  0056   52887    3360    0     5.1    -2.7     1.2     5.9    11.7   332.0
2003 09 05  0057   52887    3420    0     1.0    -2.5     6.0     6.6    66.0   291.9
2003 09 05  0058   52887    3480    0     2.6    -3.5     4.6     6.3    46.8   307.0
2003 09 05  0059   52887    3540    0     5.3    -2.9     0.2     6.1     2.0   331.3
2003 09 05  0100   52887    3600    0     5.4    -2.8     0.9     6.2     8.4   332.9
2003 09 05  0101   52887    3660    0     4.8    -1.7     3.2     6.0    32.5   340.3
2003 09 05  0102   52887    3720    0     5.3    -2.6     1.7     6.2    16.0   333.6
2003 09 05  0103   52887    3780    0     5.5    -2.7     1.0     6.2     9.2   333.5
2003 09 05  0104   52887    3840    0     0.2    -3.5     4.9     6.1    54.6   273.4
2003 09 05  0105   52887    3900    0     0.0    -3.7     5.3     6.5    55.3   270.4
2003 09 05  0106   52887    3960    0     0.1    -4.1     5.1     6.6    51.2   272.0
2003 09 05  0107   52887    4020    0     1.1    -4.1     5.1     6.6    50.2   284.7
2003 09 05  0108   52887    4080    0    -0.4    -3.0     5.8     6.6    62.2   261.6
2003 09 05  0109   52887    4140    0    -2.0    -3.4     5.4     6.7    53.8   240.0
2003 09 05  0110   52887    4200    0    -1.1    -3.4     5.6     6.7    57.2   252.6
2003 09 05  0111   52887    4260    0    -0.8    -3.8     5.6     6.8    55.0   257.6
2003 09 05  0112   52887    4320    0    -1.5    -3.8     5.4     6.8    53.3   247.8
2003 09 05  0113   52887    4380    0    -1.2    -2.6     6.2     6.8    64.6   244.9
