:Data_list: 20030428_ace_sis_5m.txt
:Created: 2003 Apr 29 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2003 04 28  0000    52757       0      0    9.47e-01    0    6.10e-01
2003 04 28  0005    52757     300      0    9.87e-01    0    6.43e-01
2003 04 28  0010    52757     600      0    1.00e+00    0    6.49e-01
2003 04 28  0015    52757     900      0    9.79e-01    0    6.40e-01
2003 04 28  0020    52757    1200      0    9.74e-01    0    6.30e-01
2003 04 28  0025    52757    1500      0    9.77e-01    0    6.33e-01
2003 04 28  0030    52757    1800      0    9.70e-01    0    6.35e-01
2003 04 28  0035    52757    2100      0    9.86e-01    0    6.37e-01
2003 04 28  0040    52757    2400      0    9.57e-01    0    6.22e-01
2003 04 28  0045    52757    2700      0    9.95e-01    0    6.41e-01
2003 04 28  0050    52757    3000      0    9.50e-01    0    6.18e-01
2003 04 28  0055    52757    3300      0    9.84e-01    0    6.43e-01
2003 04 28  0100    52757    3600      0    9.61e-01    0    6.22e-01
2003 04 28  0105    52757    3900      0    9.60e-01    0    6.19e-01
2003 04 28  0110    52757    4200      0    9.61e-01    0    6.10e-01
2003 04 28  0115    52757    4500      0    9.58e-01    0    6.17e-01
2003 04 28  0120    52757    4800      0    9.74e-01    0    6.28e-01
2003 04 28  0125    52757    5100      0    9.48e-01    0    6.07e-01
2003 04 28  0130    52757    5400      0    9.52e-01    0    6.17e-01
2003 04 28  0135    52757    5700      0    9.73e-01    0    6.27e-01
2003 04 28  0140    52757    6000      0    9.85e-01    0    6.35e-01
2003 04 28  0145    52757    6300      0    9.70e-01    0    6.30e-01
2003 04 28  0150    52757    6600      0    9.65e-01    0    6.24e-01
2003 04 28  0155    52757    6900      0    9.94e-01    0    6.44e-01
2003 04 28  0200    52757    7200      0    9.44e-01    0    6.09e-01
2003 04 28  0205    52757    7500      0    9.74e-01    0    6.35e-01
