:Data_list: 20031122_ace_swepam_1m.txt
:Created: 2003 Nov 23 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2003 11 22  0000   52965       0    0        2.6      495.7     5.99e+04
2003 11 22  0001   52965      60    0        2.5      495.7     7.11e+04
2003 11 22  0002   52965     120    0        2.5      494.3     6.51e+04
2003 11 22  0003   52965     180    0        2.4      491.8     6.40e+04
2003 11 22  0004   52965     240    0        2.4      491.4     6.80e+04
2003 11 22  0005   52965     300    0        2.4      491.1     7.19e+04
2003 11 22  0006   52965     360    0        3.8      488.7     6.09e+04
2003 11 22  0007   52965     420    0        3.0      483.7     6.85e+04
2003 11 22  0008   52965     480    0        3.5      496.9     5.80e+04
2003 11 22  0009   52965     540    0        3.7      494.1     5.82e+04
2003 11 22  0010   52965     600    0        3.7      492.0     5.08e+04
2003 11 22  0011   52965     660    0        2.1      503.8     4.61e+04
2003 11 22  0012   52965     720    0        3.6      495.4     6.33e+04
2003 11 22  0013   52965     780    0        3.5      493.3     5.45e+04
2003 11 22  0014   52965     840    0        3.6      497.6     5.85e+04
2003 11 22  0015   52965     900    0        2.7      497.9     5.14e+04
2003 11 22  0016   52965     960    0        3.7      489.5     6.03e+04
2003 11 22  0017   52965    1020    9    -9999.9    -9999.9    -1.00e+05
2003 11 22  0018   52965    1080    0        3.7      492.1     5.48e+04
2003 11 22  0019   52965    1140    0        3.8      485.3     5.24e+04
2003 11 22  0020   52965    1200    0        3.8      487.4     6.63e+04
2003 11 22  0021   52965    1260    0        3.8      489.5     8.02e+04
2003 11 22  0022   52965    1320    0        4.3      486.1     6.82e+04
2003 11 22  0023   52965    1380    0        4.1      485.4     7.40e+04
2003 11 22  0024   52965    1440    0        2.6      489.1     9.18e+04
2003 11 22  0025   52965    1500    0        4.2      486.9     7.74e+04
2003 11 22  0026   52965    1560    0        4.1      484.3     7.47e+04
2003 11 22  0027   52965    1620    0        2.8      492.2     1.19e+05
2003 11 22  0028   52965    1680    0        4.3      482.6     8.91e+04
