:Data_list: 20080726_ace_sis_5m.txt
:Created: 2008 Jul 27 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2008 07 26  0000    54673       0      0    1.96e+00    0    1.37e+00
2008 07 26  0005    54673     300      0    1.95e+00    0    1.37e+00
2008 07 26  0010    54673     600      0    1.96e+00    0    1.36e+00
2008 07 26  0015    54673     900      0    1.95e+00    0    1.36e+00
2008 07 26  0020    54673    1200      0    1.98e+00    0    1.40e+00
2008 07 26  0025    54673    1500      0    1.91e+00    0    1.34e+00
2008 07 26  0030    54673    1800      0    1.92e+00    0    1.34e+00
2008 07 26  0035    54673    2100      0    1.96e+00    0    1.37e+00
2008 07 26  0040    54673    2400      0    1.93e+00    0    1.35e+00
2008 07 26  0045    54673    2700      0    2.00e+00    0    1.41e+00
2008 07 26  0050    54673    3000      0    1.96e+00    0    1.36e+00
2008 07 26  0055    54673    3300      0    2.00e+00    0    1.40e+00
2008 07 26  0100    54673    3600      0    1.97e+00    0    1.38e+00
2008 07 26  0105    54673    3900      0    1.98e+00    0    1.38e+00
2008 07 26  0110    54673    4200      0    1.98e+00    0    1.39e+00
2008 07 26  0115    54673    4500      0    1.97e+00    0    1.38e+00
2008 07 26  0120    54673    4800      0    1.95e+00    0    1.35e+00
2008 07 26  0125    54673    5100      0    1.98e+00    0    1.39e+00
2008 07 26  0130    54673    5400      0    1.99e+00    0    1.39e+00
2008 07 26  0135    54673    5700      0    1.93e+00    0    1.34e+00
2008 07 26  0140    54673    6000      0    1.95e+00    0    1.36e+00
2008 07 26  0145    54673    6300      0    1.93e+00    0    1.37e+00
2008 07 26  0150    54673    6600      0    1.95e+00    0    1.34e+00
2008 07 26  0155    54673    6900      0    1.94e+00    0    1.36e+00
2008 07 26  0200    54673    7200      0    1.95e+00    0    1.37e+00
2008 07 26  0205    54673    7500      0    1.94e+00    0    1.37e+00
2008 07 26  0210    54673    7800      0    1.91e+00    0    1.33e+00
2008 07 26  0215    54673    8100      0    2.00e+00    0    1.40e+00
2008 07 26  0220    54673    8400      0    1.95e+00    0    1.36e+00
2008 07 26  0225    54673    8700      0    1.94e+00    0    1.36e+00
