:Data_list: 20080221_ace_epam_5m.txt
:Created: 2008 Feb 22 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
#
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux ---------------------------
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   761-1220 1060-1900   Index
#-------------------------------------------------------------------------------------------------------------------
2008 02 21  0000   54517       0 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 02 21  0005   54517     300 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 02 21  0010   54517     600 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 02 21  0015   54517     900 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 02 21  0020   54517    1200 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 02 21  0025   54517    1500 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 02 21  0030   54517    1800 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 02 21  0035   54517    2100 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 02 21  0040   54517    2400 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 02 21  0045   54517    2700 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2008 02 21  0050   54517    3000  0  5.98e+02  2.68e+01  0  1.23e+03  1.72e+01  2.36e+00  7.28e-01  1.80e-01   0.82
2008 02 21  0055   54517    3300  0  7.42e+02  2.61e+01  0  1.25e+03  1.74e+01  1.93e+00  4.57e-01  1.58e-01   0.20
2008 02 21  0100   54517    3600  0  6.01e+02  2.59e+01  0  1.23e+03  1.86e+01  2.01e+00  5.91e-01  7.73e-02   0.57
2008 02 21  0105   54517    3900  0  5.93e+02  3.19e+01  0  1.21e+03  1.94e+01  2.43e+00  5.34e-01  6.95e-02   0.62
2008 02 21  0110   54517    4200  0  5.89e+02  2.80e+01  0  1.18e+03  1.78e+01  2.43e+00  4.37e-01  1.62e-01   0.35
2008 02 21  0115   54517    4500  0  6.60e+02  2.57e+01  0  1.32e+03  1.84e+01  2.25e+00  6.48e-01  1.64e-01   0.16
2008 02 21  0120   54517    4800  0  5.72e+02  2.41e+01  0  1.22e+03  1.75e+01  1.98e+00  4.38e-01  1.64e-01   0.91
2008 02 21  0125   54517    5100  0  6.26e+02  2.69e+01  0  1.22e+03  1.65e+01  1.93e+00  5.20e-01  1.79e-01   0.10
2008 02 21  0130   54517    5400  0  7.06e+02  2.78e+01  0  1.29e+03  1.67e+01  2.28e+00  4.57e-01  1.45e-01   0.19
2008 02 21  0135   54517    5700  0  5.68e+02  2.41e+01  0  1.25e+03  1.95e+01  2.70e+00  5.91e-01  1.55e-01   0.19
2008 02 21  0140   54517    6000  0  5.81e+02  2.57e+01  0  1.22e+03  1.51e+01  2.13e+00  5.34e-01  1.37e-01   0.24
2008 02 21  0145   54517    6300  0  5.89e+02  2.51e+01  0  1.24e+03  1.78e+01  2.20e+00  5.61e-01  1.26e-01   0.30
2008 02 21  0150   54517    6600  0  6.41e+02  2.41e+01  0  1.30e+03  1.95e+01  2.16e+00  6.67e-01  1.55e-01   0.47
2008 02 21  0155   54517    6900  0  5.20e+02  2.37e+01  0  1.22e+03  1.87e+01  2.01e+00  4.19e-01  5.27e-02   0.14
2008 02 21  0200   54517    7200  0  5.75e+02  2.63e+01  0  1.17e+03  1.57e+01  2.72e+00  6.03e-01  9.48e-02   0.58
2008 02 21  0205   54517    7500  0  6.61e+02  2.80e+01  0  1.26e+03  1.54e+01  2.19e+00  5.72e-01  1.35e-01   0.56
2008 02 21  0210   54517    7800  0  6.35e+02  2.44e+01  0  1.30e+03  1.76e+01  2.40e+00  5.72e-01  1.64e-01   0.33
2008 02 21  0215   54517    8100  0  5.79e+02  2.53e+01  0  1.22e+03  1.86e+01  2.62e+00  6.03e-01  2.00e-01   0.69
2008 02 21  0220   54517    8400  0  6.26e+02  2.68e+01  0  1.25e+03  1.51e+01  1.86e+00  8.27e-01  1.87e-01   0.49
2008 02 21  0225   54517    8700  0  6.39e+02  2.63e+01  0  1.21e+03  1.91e+01  2.26e+00  5.61e-01  1.48e-01   0.45
2008 02 21  0230   54517    9000  0  5.78e+02  2.82e+01  0  1.27e+03  1.62e+01  1.67e+00  5.20e-01  1.16e-01   0.66
2008 02 21  0235   54517    9300  0  6.20e+02  2.47e+01  0  1.21e+03  1.79e+01  2.33e+00  3.69e-01  1.43e-01   0.50
2008 02 21  0240   54517    9600  0  6.73e+02  2.90e+01  0  1.29e+03  1.75e+01  2.23e+00  4.78e-01  1.05e-01   0.29
2008 02 21  0245   54517    9900  0  5.36e+02  3.19e+01  0  1.28e+03  1.53e+01  2.49e+00  4.37e-01  8.43e-02   1.12
2008 02 21  0250   54517   10200  0  6.59e+02  2.50e+01  0  1.25e+03  1.58e+01  2.16e+00  6.86e-01  1.52e-01   0.19
