:Data_list: 20080521_ace_mag_1m.txt
:Created: 2008 May 22 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 05 21  0000   54607       0    0     3.3    -1.2    -5.5     6.5   -57.5   339.2
2008 05 21  0001   54607      60    0     3.9    -0.4    -5.2     6.5   -52.9   353.7
2008 05 21  0002   54607     120    0     3.6    -0.2    -5.1     6.2   -54.7   356.5
2008 05 21  0003   54607     180    0     3.8    -0.1    -5.5     6.7   -55.4   358.6
2008 05 21  0004   54607     240    0     3.0    -1.5    -5.6     6.5   -58.6   333.6
2008 05 21  0005   54607     300    0     3.3    -2.0    -5.2     6.5   -53.7   328.2
2008 05 21  0006   54607     360    0     3.2    -0.2    -5.4     6.3   -59.8   356.6
2008 05 21  0007   54607     420    0     3.5     1.6    -5.6     6.7   -55.4    24.0
2008 05 21  0008   54607     480    0     3.5     0.9    -5.2     6.3   -55.0    13.8
2008 05 21  0009   54607     540    0     3.5     1.2    -5.4     6.6   -55.8    19.5
2008 05 21  0010   54607     600    0     3.7     0.5    -5.3     6.5   -54.9     7.5
2008 05 21  0011   54607     660    0     3.1    -3.1    -5.0     6.6   -48.3   314.8
2008 05 21  0012   54607     720    0     3.5    -1.5    -5.8     6.9   -56.9   336.2
2008 05 21  0013   54607     780    0     3.5    -0.7    -6.0     7.0   -59.1   348.1
2008 05 21  0014   54607     840    0     4.2    -0.3    -5.4     6.9   -51.8   356.2
2008 05 21  0015   54607     900    0     4.4     0.1    -5.2     6.9   -49.6     0.8
2008 05 21  0016   54607     960    0     4.1     0.2    -5.3     6.7   -52.0     2.8
2008 05 21  0017   54607    1020    0     4.5     0.4    -4.7     6.5   -46.4     4.9
2008 05 21  0018   54607    1080    0     3.8     0.7    -5.3     6.6   -53.4    10.7
2008 05 21  0019   54607    1140    0     3.3    -0.6    -5.8     6.7   -59.6   350.6
2008 05 21  0020   54607    1200    0     3.9     1.0    -5.2     6.6   -52.1    14.7
2008 05 21  0021   54607    1260    0     3.8     2.5    -4.4     6.3   -44.4    33.6
2008 05 21  0022   54607    1320    0     3.9     3.3    -3.8     6.4   -36.8    39.9
2008 05 21  0023   54607    1380    0     4.1     0.7    -4.4     6.1   -46.4     9.8
2008 05 21  0024   54607    1440    0     0.0    -7.4    -1.4     7.5   -10.7   270.2
2008 05 21  0025   54607    1500    0    -1.6    -8.4    -0.7     8.6    -4.5   259.3
2008 05 21  0026   54607    1560    0    -2.4    -8.4    -0.7     8.7    -4.3   254.1
2008 05 21  0027   54607    1620    0    -2.6    -8.3    -1.1     8.8    -6.9   252.6
2008 05 21  0028   54607    1680    0    -2.2    -7.7     0.1     8.1     0.9   254.0
2008 05 21  0029   54607    1740    0    -2.5    -7.5     1.4     8.0    10.4   251.7
2008 05 21  0030   54607    1800    0    -1.9    -7.4    -0.3     7.6    -2.5   255.4
2008 05 21  0031   54607    1860    0    -2.4    -6.3     1.0     6.8     8.3   249.1
2008 05 21  0032   54607    1920    0    -2.4    -7.4     0.9     7.9     6.6   251.9
2008 05 21  0033   54607    1980    0    -2.4    -7.8     0.8     8.2     5.6   252.5
2008 05 21  0034   54607    2040    0    -2.3    -7.8     0.9     8.2     6.4   253.4
2008 05 21  0035   54607    2100    0    -2.4    -7.7     0.3     8.0     2.1   252.9
2008 05 21  0036   54607    2160    0    -2.2    -7.7     0.2     8.0     1.8   253.9
2008 05 21  0037   54607    2220    0    -1.3    -7.6    -1.6     7.9   -11.9   260.3
2008 05 21  0038   54607    2280    0    -1.0    -7.4    -1.2     7.6    -9.2   262.1
2008 05 21  0039   54607    2340    0    -1.8    -7.7    -0.3     7.9    -2.4   257.1
2008 05 21  0040   54607    2400    0    -1.5    -7.7    -0.1     7.8    -0.5   259.1
2008 05 21  0041   54607    2460    0    -1.4    -7.5    -0.3     7.7    -2.2   259.1
2008 05 21  0042   54607    2520    0    -1.1    -7.7    -1.0     7.8    -7.4   262.2
2008 05 21  0043   54607    2580    0    -1.1    -7.6    -0.8     7.8    -6.1   262.0
2008 05 21  0044   54607    2640    0    -1.3    -7.8    -0.9     8.0    -6.5   260.6
2008 05 21  0045   54607    2700    0    -1.1    -7.8    -1.5     8.0   -10.9   261.9
2008 05 21  0046   54607    2760    0    -1.1    -7.7    -1.7     8.0   -12.3   262.1
2008 05 21  0047   54607    2820    0    -1.3    -7.8    -1.8     8.1   -12.8   260.7
2008 05 21  0048   54607    2880    0    -0.4    -7.1    -2.5     7.6   -19.6   266.8
2008 05 21  0049   54607    2940    0     0.5    -4.6    -5.4     7.1   -49.6   276.8
2008 05 21  0050   54607    3000    0     1.2    -4.0    -6.1     7.4   -55.8   286.2
2008 05 21  0051   54607    3060    0     0.6    -5.1    -5.8     7.8   -48.2   276.4
2008 05 21  0052   54607    3120    0     1.6    -3.9    -6.4     7.6   -56.8   292.0
2008 05 21  0053   54607    3180    0     1.9    -5.3    -5.1     7.6   -42.1   289.6
2008 05 21  0054   54607    3240    0     1.5    -4.8    -5.7     7.6   -48.6   287.8
2008 05 21  0055   54607    3300    0     0.9    -6.1    -4.4     7.6   -35.6   277.9
2008 05 21  0056   54607    3360    0     0.7    -6.3    -4.3     7.6   -34.5   276.7
2008 05 21  0057   54607    3420    0     1.2    -6.9    -2.7     7.6   -21.3   279.8
