:Data_list: 20070708_ace_swepam_1m.txt
:Created: 2007 Jul 09 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2007 07 08  0000   54289       0    0        1.0      427.4     5.41e+04
2007 07 08  0001   54289      60    9    -9999.9    -9999.9    -1.00e+05
2007 07 08  0002   54289     120    9    -9999.9    -9999.9    -1.00e+05
2007 07 08  0003   54289     180    0        0.9      421.8     5.46e+04
2007 07 08  0004   54289     240    0        0.7      423.1     6.12e+04
2007 07 08  0005   54289     300    0        0.9      428.0     5.69e+04
2007 07 08  0006   54289     360    0        0.8      422.4     7.03e+04
2007 07 08  0007   54289     420    0        0.8      423.7     5.50e+04
2007 07 08  0008   54289     480    0        0.8      421.9     6.23e+04
2007 07 08  0009   54289     540    0        0.8      421.3     5.45e+04
2007 07 08  0010   54289     600    0        0.7      419.4     5.75e+04
2007 07 08  0011   54289     660    0        1.0      422.6     6.02e+04
2007 07 08  0012   54289     720    0        0.8      425.0     7.89e+04
2007 07 08  0013   54289     780    0        0.9      426.9     6.89e+04
2007 07 08  0014   54289     840    0        0.9      426.5     6.55e+04
2007 07 08  0015   54289     900    0        0.8      420.7     6.45e+04
2007 07 08  0016   54289     960    0        0.7      422.7     6.89e+04
2007 07 08  0017   54289    1020    0        0.9      420.4     6.34e+04
2007 07 08  0018   54289    1080    0        0.9      420.4     6.34e+04
