:Data_list: 20050926_ace_mag_1m.txt
:Created: 2005 Sep 27 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2005 09 26  0000   53639       0    0     2.6    -2.6     0.5     3.7     7.9   315.3
2005 09 26  0001   53639      60    0     1.2    -2.3     1.8     3.1    34.4   298.2
2005 09 26  0002   53639     120    0     0.5    -2.4     2.2     3.2    41.6   281.2
2005 09 26  0003   53639     180    0     0.6    -2.8     2.4     3.7    39.9   282.8
2005 09 26  0004   53639     240    0     1.0    -2.5     2.2     3.5    39.1   292.0
2005 09 26  0005   53639     300    0     1.2    -2.5     2.0     3.4    35.1   295.7
2005 09 26  0006   53639     360    0     1.3    -2.3     1.7     3.2    32.9   299.6
2005 09 26  0007   53639     420    0     1.6    -3.2     2.4     4.3    33.4   295.9
2005 09 26  0008   53639     480    0     0.4    -2.4     1.7     3.0    35.6   280.0
2005 09 26  0009   53639     540    0     0.1    -1.9     1.6     2.5    40.0   273.7
2005 09 26  0010   53639     600    0     2.3    -1.9     1.2     3.3    22.0   320.1
2005 09 26  0011   53639     660    0     3.6    -1.1     0.3     3.8     4.4   343.1
2005 09 26  0012   53639     720    0     3.2    -1.4     1.0     3.6    16.7   336.6
2005 09 26  0013   53639     780    0     2.8     0.2    -2.1     3.5   -36.9     4.7
2005 09 26  0014   53639     840    0     3.3     0.3    -2.8     4.3   -40.2     4.8
2005 09 26  0015   53639     900    0     3.8     0.2    -2.4     4.5   -31.8     3.1
2005 09 26  0016   53639     960    0     3.1     0.2    -2.2     3.8   -35.1     2.8
2005 09 26  0017   53639    1020    0     2.9     0.1    -2.4     3.8   -39.8     1.1
2005 09 26  0018   53639    1080    0     2.7    -0.0    -2.2     3.5   -39.0   359.6
