:Data_list: 20030514_ace_sis_5m.txt
:Created: 2003 May 15 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2003 05 14  0000    52773       0      0    7.86e-01    0    5.49e-01
2003 05 14  0005    52773     300      0    8.10e-01    0    5.76e-01
2003 05 14  0010    52773     600      0    8.03e-01    0    5.70e-01
2003 05 14  0015    52773     900      0    8.10e-01    0    5.66e-01
2003 05 14  0020    52773    1200      0    8.11e-01    0    5.80e-01
2003 05 14  0025    52773    1500      0    8.08e-01    0    5.67e-01
2003 05 14  0030    52773    1800      0    8.08e-01    0    5.70e-01
2003 05 14  0035    52773    2100      0    7.98e-01    0    5.60e-01
2003 05 14  0040    52773    2400      0    8.21e-01    0    5.80e-01
2003 05 14  0045    52773    2700      0    8.11e-01    0    5.75e-01
2003 05 14  0050    52773    3000      0    8.02e-01    0    5.69e-01
2003 05 14  0055    52773    3300      0    8.07e-01    0    5.67e-01
2003 05 14  0100    52773    3600      0    7.79e-01    0    5.50e-01
2003 05 14  0105    52773    3900      0    8.14e-01    0    5.71e-01
2003 05 14  0110    52773    4200      0    8.11e-01    0    5.61e-01
2003 05 14  0115    52773    4500      0    8.13e-01    0    5.74e-01
2003 05 14  0120    52773    4800      0    7.91e-01    0    5.62e-01
2003 05 14  0125    52773    5100      0    7.74e-01    0    5.50e-01
2003 05 14  0130    52773    5400      0    8.13e-01    0    5.78e-01
2003 05 14  0135    52773    5700      0    8.12e-01    0    5.71e-01
2003 05 14  0140    52773    6000      0    7.93e-01    0    5.64e-01
2003 05 14  0145    52773    6300      0    8.10e-01    0    5.71e-01
2003 05 14  0150    52773    6600      0    7.94e-01    0    5.55e-01
2003 05 14  0155    52773    6900      0    7.94e-01    0    5.64e-01
2003 05 14  0200    52773    7200      0    7.91e-01    0    5.57e-01
2003 05 14  0205    52773    7500      0    8.27e-01    0    5.85e-01
2003 05 14  0210    52773    7800      0    8.11e-01    0    5.69e-01
2003 05 14  0215    52773    8100      0    8.02e-01    0    5.62e-01
2003 05 14  0220    52773    8400      0    8.10e-01    0    5.69e-01
2003 05 14  0225    52773    8700      0    8.06e-01    0    5.68e-01
2003 05 14  0230    52773    9000      0    8.05e-01    0    5.67e-01
2003 05 14  0235    52773    9300      0    8.13e-01    0    5.79e-01
2003 05 14  0240    52773    9600      0    8.01e-01    0    5.61e-01
2003 05 14  0245    52773    9900      0    8.03e-01    0    5.63e-01
2003 05 14  0250    52773   10200      0    8.00e-01    0    5.62e-01
2003 05 14  0255    52773   10500      0    8.07e-01    0    5.60e-01
2003 05 14  0300    52773   10800      0    7.93e-01    0    5.59e-01
2003 05 14  0305    52773   11100      0    8.01e-01    0    5.63e-01
2003 05 14  0310    52773   11400      0    8.06e-01    0    5.68e-01
2003 05 14  0315    52773   11700      0    8.18e-01    0    5.74e-01
2003 05 14  0320    52773   12000      0    8.01e-01    0    5.64e-01
2003 05 14  0325    52773   12300      0    8.20e-01    0    5.74e-01
2003 05 14  0330    52773   12600      0    8.01e-01    0    5.62e-01
2003 05 14  0335    52773   12900      0    8.17e-01    0    5.77e-01
2003 05 14  0340    52773   13200      0    8.13e-01    0    5.76e-01
2003 05 14  0345    52773   13500      0    8.17e-01    0    5.79e-01
2003 05 14  0350    52773   13800      0    8.05e-01    0    5.65e-01
2003 05 14  0355    52773   14100      0    8.01e-01    0    5.64e-01
2003 05 14  0400    52773   14400      0    8.03e-01    0    5.71e-01
2003 05 14  0405    52773   14700      0    8.00e-01    0    5.65e-01
2003 05 14  0410    52773   15000      0    8.13e-01    0    5.76e-01
2003 05 14  0415    52773   15300      0    8.22e-01    0    5.79e-01
2003 05 14  0420    52773   15600      0    8.12e-01    0    5.77e-01
2003 05 14  0425    52773   15900      0    8.23e-01    0    5.80e-01
2003 05 14  0430    52773   16200      0    8.22e-01    0    5.75e-01
