:Data_list: 20050726_ace_mag_1m.txt
:Created: 2005 Jul 27 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2005 07 26  0000   53577       0    0    -1.1    -1.5    -3.1     3.6   -58.3   234.8
2005 07 26  0001   53577      60    0    -1.1    -1.8    -2.9     3.6   -53.0   238.1
2005 07 26  0002   53577     120    0    -1.2    -1.6    -3.0     3.6   -56.3   233.3
2005 07 26  0003   53577     180    0    -0.8    -2.1    -3.1     3.8   -54.6   248.1
2005 07 26  0004   53577     240    0    -0.9    -1.8    -3.2     3.8   -57.9   244.1
2005 07 26  0005   53577     300    0    -0.8    -1.8    -2.6     3.2   -53.2   246.4
2005 07 26  0006   53577     360    0    -0.9    -1.6    -2.3     3.0   -51.1   242.7
2005 07 26  0007   53577     420    0    -0.8    -2.0    -1.9     2.9   -41.7   248.5
2005 07 26  0008   53577     480    0    -0.9    -1.8    -2.2     3.0   -47.9   243.8
2005 07 26  0009   53577     540    0    -0.9    -2.2    -2.5     3.4   -46.0   248.7
2005 07 26  0010   53577     600    0    -0.9    -2.0    -2.4     3.3   -48.2   245.4
2005 07 26  0011   53577     660    0    -1.9    -0.7    -2.3     3.0   -48.8   200.3
2005 07 26  0012   53577     720    0    -2.3     0.1    -2.3     3.2   -44.6   176.9
2005 07 26  0013   53577     780    0    -2.7     0.1    -2.6     3.8   -44.8   176.8
2005 07 26  0014   53577     840    0    -2.9     0.3    -2.8     4.0   -44.2   175.0
2005 07 26  0015   53577     900    0    -2.9     0.6    -2.7     4.0   -42.1   168.2
