:Data_list: 20020108_ace_swepam_1m.txt
:Created: 2002 Jan 09 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2002 01 08  0000   52282       0    1        3.2      406.1     1.75e+05
2002 01 08  0001   52282      60    1        2.9      407.0     1.63e+05
2002 01 08  0002   52282     120    0        3.0      403.1     1.59e+05
2002 01 08  0003   52282     180    1        3.1      405.6     1.78e+05
2002 01 08  0004   52282     240    1        2.6      391.6     8.29e+04
2002 01 08  0005   52282     300    1        2.2      388.1     5.85e+04
2002 01 08  0006   52282     360    0        2.8      406.7     1.87e+05
2002 01 08  0007   52282     420    0        2.7      407.6     1.80e+05
2002 01 08  0008   52282     480    1        2.9      405.0     1.90e+05
2002 01 08  0009   52282     540    1        2.9      405.8     1.90e+05
2002 01 08  0010   52282     600    1        2.9      405.8     1.90e+05
2002 01 08  0011   52282     660    1        3.0      409.1     1.62e+05
2002 01 08  0012   52282     720    1        2.9      406.6     1.77e+05
2002 01 08  0013   52282     780    1        2.9      411.4     1.69e+05
2002 01 08  0014   52282     840    1        3.3      408.8     1.72e+05
2002 01 08  0015   52282     900    1        3.2      411.6     1.76e+05
2002 01 08  0016   52282     960    1        3.2      412.4     1.83e+05
2002 01 08  0017   52282    1020    1        3.4      414.0     1.99e+05
2002 01 08  0018   52282    1080    1        3.3      411.4     2.16e+05
2002 01 08  0019   52282    1140    1        3.1      414.5     2.22e+05
2002 01 08  0020   52282    1200    1        2.0      384.6     4.15e+04
2002 01 08  0021   52282    1260    0        3.2      414.4     2.19e+05
2002 01 08  0022   52282    1320    1        2.1      385.5     4.17e+04
2002 01 08  0023   52282    1380    1        2.2      383.4     4.91e+04
2002 01 08  0024   52282    1440    1        3.2      409.9     1.96e+05
2002 01 08  0025   52282    1500    1        3.4      411.3     2.04e+05
2002 01 08  0026   52282    1560    1        3.4      411.3     2.04e+05
2002 01 08  0027   52282    1620    1        3.3      412.4     2.13e+05
2002 01 08  0028   52282    1680    1        3.2      411.2     2.07e+05
2002 01 08  0029   52282    1740    1    -9999.9    -9999.9    -1.00e+05
2002 01 08  0030   52282    1800    1        3.3      409.3     1.86e+05
2002 01 08  0031   52282    1860    1        2.2      384.6     4.53e+04
2002 01 08  0032   52282    1920    1        3.0      404.4     2.04e+05
2002 01 08  0033   52282    1980    1        2.0      383.9     4.14e+04
2002 01 08  0034   52282    2040    1        1.8      384.4     4.10e+04
2002 01 08  0035   52282    2100    1        2.1      383.7     4.11e+04
2002 01 08  0036   52282    2160    1        2.8      406.9     1.96e+05
2002 01 08  0037   52282    2220    1        3.3      410.4     2.16e+05
2002 01 08  0038   52282    2280    0        2.9      402.2     1.98e+05
2002 01 08  0039   52282    2340    1        3.2      403.1     2.29e+05
2002 01 08  0040   52282    2400    1        3.2      393.2     2.29e+05
2002 01 08  0041   52282    2460    1        2.6      377.0     6.98e+04
2002 01 08  0042   52282    2520    1        2.6      377.0     6.98e+04
2002 01 08  0043   52282    2580    0        8.3      385.1     1.69e+05
2002 01 08  0044   52282    2640    6    -9999.9    -9999.9    -1.00e+05
2002 01 08  0045   52282    2700    6    -9999.9    -9999.9    -1.00e+05
2002 01 08  0046   52282    2760    0        8.2      403.8     1.61e+05
2002 01 08  0047   52282    2820    0       11.0      409.4     1.23e+05
2002 01 08  0048   52282    2880    6    -9999.9    -9999.9    -1.00e+05
2002 01 08  0049   52282    2940    0       12.2      415.0     1.14e+05
2002 01 08  0050   52282    3000    0       13.2      425.4     1.06e+05
2002 01 08  0051   52282    3060    0       14.2      427.4     1.13e+05
2002 01 08  0052   52282    3120    1       12.7      429.6     1.53e+05
2002 01 08  0053   52282    3180    0       14.0      424.8     1.51e+05
2002 01 08  0054   52282    3240    0       14.5      421.3     1.26e+05
2002 01 08  0055   52282    3300    6    -9999.9    -9999.9    -1.00e+05
2002 01 08  0056   52282    3360    0       11.7      410.5     1.11e+05
2002 01 08  0057   52282    3420    0        9.0      394.3     8.08e+04
2002 01 08  0058   52282    3480    0        9.0      394.3     8.08e+04
2002 01 08  0059   52282    3540    0        8.8      398.9     8.49e+04
2002 01 08  0100   52282    3600    0       12.4      410.9     1.26e+05
2002 01 08  0101   52282    3660    0       16.1      412.7     9.45e+04
2002 01 08  0102   52282    3720    9    -9999.9    -9999.9    -1.00e+05
2002 01 08  0103   52282    3780    0       12.5      404.4     1.19e+05
2002 01 08  0104   52282    3840    0       12.7      411.7     1.10e+05
2002 01 08  0105   52282    3900    0        9.9      405.7     9.65e+04
2002 01 08  0106   52282    3960    0        9.4      389.0     7.55e+04
2002 01 08  0107   52282    4020    0        8.7      392.0     6.02e+04
2002 01 08  0108   52282    4080    0        9.5      388.8     6.75e+04
2002 01 08  0109   52282    4140    0        9.4      402.0     9.94e+04
2002 01 08  0110   52282    4200    0        9.1      389.0     6.51e+04
2002 01 08  0111   52282    4260    0       10.9      399.2     1.19e+05
2002 01 08  0112   52282    4320    0       12.3      408.4     1.13e+05
2002 01 08  0113   52282    4380    0        8.6      391.2     6.57e+04
2002 01 08  0114   52282    4440    0        8.6      391.2     6.57e+04
2002 01 08  0115   52282    4500    0        9.3      392.6     6.78e+04
2002 01 08  0116   52282    4560    0        9.1      393.8     6.15e+04
2002 01 08  0117   52282    4620    0        9.4      393.5     6.03e+04
2002 01 08  0118   52282    4680    0        9.2      392.6     6.77e+04
2002 01 08  0119   52282    4740    0        9.5      392.0     6.72e+04
2002 01 08  0120   52282    4800    0        9.7      392.4     6.62e+04
2002 01 08  0121   52282    4860    0       10.0      390.2     7.41e+04
2002 01 08  0122   52282    4920    0       10.5      387.9     7.58e+04
2002 01 08  0123   52282    4980    0        9.2      390.6     7.04e+04
2002 01 08  0124   52282    5040    0       10.0      390.3     7.58e+04
2002 01 08  0125   52282    5100    0        9.8      394.5     7.03e+04
2002 01 08  0126   52282    5160    0       13.4      401.8     1.13e+05
2002 01 08  0127   52282    5220    0       13.6      408.1     1.10e+05
2002 01 08  0128   52282    5280    0       13.5      410.7     9.31e+04
2002 01 08  0129   52282    5340    0       13.8      408.7     9.61e+04
2002 01 08  0130   52282    5400    0       13.8      408.7     9.61e+04
2002 01 08  0131   52282    5460    0       13.3      411.4     8.87e+04
2002 01 08  0132   52282    5520    0       14.0      409.2     1.03e+05
2002 01 08  0133   52282    5580    0       15.1      414.4     1.15e+05
2002 01 08  0134   52282    5640    0       15.8      417.3     9.86e+04
2002 01 08  0135   52282    5700    9    -9999.9    -9999.9    -1.00e+05
2002 01 08  0136   52282    5760    0       15.5      415.4     1.01e+05
2002 01 08  0137   52282    5820    0       15.7      415.8     1.03e+05
2002 01 08  0138   52282    5880    0       17.7      416.9     9.76e+04
2002 01 08  0139   52282    5940    0       15.8      416.5     9.10e+04
2002 01 08  0140   52282    6000    0       13.4      412.4     1.05e+05
2002 01 08  0141   52282    6060    0       12.7      410.2     8.11e+04
2002 01 08  0142   52282    6120    0       11.4      399.5     1.04e+05
2002 01 08  0143   52282    6180    1        8.5      399.0     1.24e+05
2002 01 08  0144   52282    6240    0        8.6      410.2     1.26e+05
2002 01 08  0145   52282    6300    1        9.4      411.8     1.14e+05
2002 01 08  0146   52282    6360    1        9.4      411.8     1.14e+05
2002 01 08  0147   52282    6420    0        9.7      412.5     1.18e+05
2002 01 08  0148   52282    6480    6    -9999.9    -9999.9    -1.00e+05
2002 01 08  0149   52282    6540    0       13.2      415.7     1.15e+05
2002 01 08  0150   52282    6600    0       14.2      418.8     9.36e+04
2002 01 08  0151   52282    6660    0       14.6      409.6     1.12e+05
2002 01 08  0152   52282    6720    0       12.5      415.1     1.07e+05
2002 01 08  0153   52282    6780    1        6.6      387.4     7.18e+04
2002 01 08  0154   52282    6840    0        7.2      384.1     6.66e+04
2002 01 08  0155   52282    6900    0        6.7      385.7     7.22e+04
2002 01 08  0156   52282    6960    0        6.4      385.2     8.86e+04
2002 01 08  0157   52282    7020    0        8.3      393.5     8.51e+04
2002 01 08  0158   52282    7080    0        7.3      386.9     7.31e+04
2002 01 08  0159   52282    7140    0        6.6      388.6     8.06e+04
2002 01 08  0200   52282    7200    0        7.2      388.9     8.11e+04
2002 01 08  0201   52282    7260    0        7.1      388.9     8.43e+04
2002 01 08  0202   52282    7320    0        7.1      388.9     8.43e+04
2002 01 08  0203   52282    7380    0        7.4      386.7     8.84e+04
2002 01 08  0204   52282    7440    0        7.9      387.7     7.46e+04
2002 01 08  0205   52282    7500    0        7.0      382.0     7.38e+04
2002 01 08  0206   52282    7560    1        4.7      383.5     1.03e+05
2002 01 08  0207   52282    7620    0        4.7      382.1     1.36e+05
2002 01 08  0208   52282    7680    9    -9999.9    -9999.9    -1.00e+05
2002 01 08  0209   52282    7740    1        4.0      385.6     1.64e+05
2002 01 08  0210   52282    7800    1        3.9      384.5     1.50e+05
2002 01 08  0211   52282    7860    1        4.0      384.5     1.48e+05
2002 01 08  0212   52282    7920    1        4.1      387.3     1.48e+05
2002 01 08  0213   52282    7980    1        3.3      390.8     1.34e+05
2002 01 08  0214   52282    8040    1        4.3      380.1     1.61e+05
2002 01 08  0215   52282    8100    1        3.7      389.6     1.71e+05
2002 01 08  0216   52282    8160    1        4.3      385.7     1.52e+05
2002 01 08  0217   52282    8220    1        5.0      382.1     1.64e+05
2002 01 08  0218   52282    8280    1        5.0      382.1     1.64e+05
2002 01 08  0219   52282    8340    1        4.2      385.9     1.43e+05
2002 01 08  0220   52282    8400    1        5.1      377.4     1.60e+05
2002 01 08  0221   52282    8460    1        4.4      384.2     1.54e+05
2002 01 08  0222   52282    8520    1        4.7      382.6     1.44e+05
2002 01 08  0223   52282    8580    1        4.4      385.8     1.35e+05
2002 01 08  0224   52282    8640    1        4.5      384.8     1.54e+05
2002 01 08  0225   52282    8700    1        4.1      385.5     1.49e+05
2002 01 08  0226   52282    8760    1        4.4      387.8     1.70e+05
2002 01 08  0227   52282    8820    1        4.0      388.2     1.50e+05
2002 01 08  0228   52282    8880    1        4.5      385.2     1.49e+05
2002 01 08  0229   52282    8940    1        4.4      385.0     1.56e+05
2002 01 08  0230   52282    9000    1        4.4      382.0     1.34e+05
2002 01 08  0231   52282    9060    1        4.8      384.9     1.60e+05
2002 01 08  0232   52282    9120    1        4.4      384.4     1.57e+05
2002 01 08  0233   52282    9180    1        4.4      384.8     1.52e+05
2002 01 08  0234   52282    9240    1        4.4      384.8     1.52e+05
2002 01 08  0235   52282    9300    1        4.0      387.3     1.45e+05
2002 01 08  0236   52282    9360    1        4.3      393.0     1.63e+05
2002 01 08  0237   52282    9420    1        4.0      395.3     1.82e+05
2002 01 08  0238   52282    9480    1        4.3      393.2     1.76e+05
2002 01 08  0239   52282    9540    1        4.4      390.3     1.81e+05
2002 01 08  0240   52282    9600    1        3.7      393.5     1.83e+05
2002 01 08  0241   52282    9660    1    -9999.9    -9999.9    -1.00e+05
2002 01 08  0242   52282    9720    1        4.1      394.6     1.69e+05
2002 01 08  0243   52282    9780    1        4.8      388.0     1.66e+05
2002 01 08  0244   52282    9840    1        4.1      393.8     1.65e+05
2002 01 08  0245   52282    9900    1        3.7      396.7     1.84e+05
2002 01 08  0246   52282    9960    1        4.1      393.2     1.79e+05
2002 01 08  0247   52282   10020    1        4.3      395.1     1.84e+05
2002 01 08  0248   52282   10080    1        3.9      393.7     1.84e+05
2002 01 08  0249   52282   10140    1        4.4      395.7     2.02e+05
2002 01 08  0250   52282   10200    1        4.4      395.7     2.02e+05
2002 01 08  0251   52282   10260    1        4.2      395.0     1.89e+05
2002 01 08  0252   52282   10320    1        4.4      397.6     1.75e+05
2002 01 08  0253   52282   10380    1        5.5      400.3     1.76e+05
2002 01 08  0254   52282   10440    1        4.7      398.8     1.61e+05
2002 01 08  0255   52282   10500    1        4.6      396.4     1.61e+05
2002 01 08  0256   52282   10560    1        4.7      397.2     1.74e+05
2002 01 08  0257   52282   10620    0        4.7      398.2     1.64e+05
2002 01 08  0258   52282   10680    1        4.6      393.3     1.59e+05
2002 01 08  0259   52282   10740    1        4.5      392.5     1.72e+05
2002 01 08  0300   52282   10800    1        4.7      391.4     1.75e+05
2002 01 08  0301   52282   10860    1        4.8      393.2     1.69e+05
2002 01 08  0302   52282   10920    1        4.6      390.5     1.62e+05
2002 01 08  0303   52282   10980    1        4.7      390.7     1.67e+05
2002 01 08  0304   52282   11040    0        3.6      398.1     1.85e+05
2002 01 08  0305   52282   11100    1        4.2      392.3     1.73e+05
2002 01 08  0306   52282   11160    1        4.2      392.3     1.73e+05
2002 01 08  0307   52282   11220    1        4.1      388.7     1.81e+05
2002 01 08  0308   52282   11280    1        4.3      391.4     1.82e+05
2002 01 08  0309   52282   11340    1        4.4      388.6     1.75e+05
2002 01 08  0310   52282   11400    1        4.1      389.0     1.88e+05
2002 01 08  0311   52282   11460    1        4.6      384.9     1.80e+05
2002 01 08  0312   52282   11520    1        4.4      387.2     1.63e+05
2002 01 08  0313   52282   11580    1        4.5      384.7     1.76e+05
2002 01 08  0314   52282   11640    1    -9999.9    -9999.9    -1.00e+05
2002 01 08  0315   52282   11700    1        4.1      388.6     1.82e+05
2002 01 08  0316   52282   11760    1        4.2      387.8     1.69e+05
2002 01 08  0317   52282   11820    1        4.0      392.8     1.83e+05
2002 01 08  0318   52282   11880    1        4.3      390.5     1.83e+05
2002 01 08  0319   52282   11940    1        4.1      391.4     1.90e+05
2002 01 08  0320   52282   12000    1        4.6      388.3     1.97e+05
2002 01 08  0321   52282   12060    1        4.0      395.6     1.56e+05
2002 01 08  0322   52282   12120    1        4.0      395.6     1.56e+05
2002 01 08  0323   52282   12180    1        4.3      389.6     1.67e+05
2002 01 08  0324   52282   12240    1        4.2      391.2     1.80e+05
2002 01 08  0325   52282   12300    1        4.5      389.2     1.71e+05
2002 01 08  0326   52282   12360    1        4.4      391.8     1.78e+05
2002 01 08  0327   52282   12420    1        4.5      392.0     1.69e+05
2002 01 08  0328   52282   12480    1        4.4      391.1     1.76e+05
2002 01 08  0329   52282   12540    1        4.6      388.7     1.73e+05
2002 01 08  0330   52282   12600    1        4.3      390.3     1.77e+05
2002 01 08  0331   52282   12660    1        4.5      388.7     1.64e+05
2002 01 08  0332   52282   12720    1        4.3      382.9     1.81e+05
2002 01 08  0333   52282   12780    1        5.1      384.8     1.63e+05
2002 01 08  0334   52282   12840    1        4.4      390.6     1.74e+05
2002 01 08  0335   52282   12900    1        5.0      388.1     1.61e+05
2002 01 08  0336   52282   12960    1        4.8      383.7     1.70e+05
2002 01 08  0337   52282   13020    1        4.3      382.3     1.47e+05
2002 01 08  0338   52282   13080    1        4.3      382.3     1.47e+05
2002 01 08  0339   52282   13140    1        5.0      387.8     1.59e+05
2002 01 08  0340   52282   13200    1        3.7      396.2     1.69e+05
2002 01 08  0341   52282   13260    1        3.9      393.1     1.53e+05
2002 01 08  0342   52282   13320    1        3.5      398.0     1.59e+05
2002 01 08  0343   52282   13380    1        4.3      393.4     1.53e+05
2002 01 08  0344   52282   13440    1        3.7      396.2     1.58e+05
2002 01 08  0345   52282   13500    1        4.4      388.2     1.40e+05
2002 01 08  0346   52282   13560    1        4.5      387.1     1.77e+05
