:Data_list: 20071222_ace_sis_5m.txt
:Created: 2007 Dec 23 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2007 12 22  0000    54456       0      0    1.90e+00    0    1.33e+00
2007 12 22  0005    54456     300      0    1.93e+00    0    1.36e+00
2007 12 22  0010    54456     600      0    1.89e+00    0    1.33e+00
2007 12 22  0015    54456     900      0    1.88e+00    0    1.32e+00
2007 12 22  0020    54456    1200      0    1.91e+00    0    1.32e+00
2007 12 22  0025    54456    1500      0    1.93e+00    0    1.36e+00
2007 12 22  0030    54456    1800      0    1.92e+00    0    1.33e+00
2007 12 22  0035    54456    2100      0    1.92e+00    0    1.34e+00
2007 12 22  0040    54456    2400      0    1.88e+00    0    1.32e+00
2007 12 22  0045    54456    2700      0    1.89e+00    0    1.31e+00
2007 12 22  0050    54456    3000      0    1.89e+00    0    1.32e+00
2007 12 22  0055    54456    3300      0    1.89e+00    0    1.31e+00
2007 12 22  0100    54456    3600      0    1.89e+00    0    1.33e+00
2007 12 22  0105    54456    3900      0    1.90e+00    0    1.33e+00
2007 12 22  0110    54456    4200      0    1.90e+00    0    1.33e+00
2007 12 22  0115    54456    4500      0    1.93e+00    0    1.35e+00
2007 12 22  0120    54456    4800      0    1.90e+00    0    1.32e+00
2007 12 22  0125    54456    5100      0    1.91e+00    0    1.32e+00
2007 12 22  0130    54456    5400      0    1.91e+00    0    1.34e+00
2007 12 22  0135    54456    5700      0    1.92e+00    0    1.36e+00
2007 12 22  0140    54456    6000      0    1.94e+00    0    1.36e+00
2007 12 22  0145    54456    6300      0    1.90e+00    0    1.34e+00
2007 12 22  0150    54456    6600      0    1.91e+00    0    1.34e+00
2007 12 22  0155    54456    6900      0    1.92e+00    0    1.35e+00
2007 12 22  0200    54456    7200      0    1.89e+00    0    1.32e+00
2007 12 22  0205    54456    7500      0    1.94e+00    0    1.37e+00
2007 12 22  0210    54456    7800      0    1.89e+00    0    1.32e+00
2007 12 22  0215    54456    8100      0    1.87e+00    0    1.32e+00
2007 12 22  0220    54456    8400      0    1.94e+00    0    1.35e+00
2007 12 22  0225    54456    8700      0    1.89e+00    0    1.33e+00
2007 12 22  0230    54456    9000      0    1.89e+00    0    1.33e+00
2007 12 22  0235    54456    9300      0    1.94e+00    0    1.35e+00
2007 12 22  0240    54456    9600      0    1.94e+00    0    1.35e+00
2007 12 22  0245    54456    9900      0    1.91e+00    0    1.33e+00
2007 12 22  0250    54456   10200      0    1.88e+00    0    1.31e+00
2007 12 22  0255    54456   10500      0    1.89e+00    0    1.33e+00
2007 12 22  0300    54456   10800      0    1.94e+00    0    1.37e+00
2007 12 22  0305    54456   11100      0    1.89e+00    0    1.32e+00
2007 12 22  0310    54456   11400      0    1.90e+00    0    1.32e+00
2007 12 22  0315    54456   11700      0    1.91e+00    0    1.33e+00
2007 12 22  0320    54456   12000      0    1.90e+00    0    1.34e+00
2007 12 22  0325    54456   12300      0    1.92e+00    0    1.33e+00
2007 12 22  0330    54456   12600      0    1.89e+00    0    1.33e+00
2007 12 22  0335    54456   12900      0    1.95e+00    0    1.38e+00
2007 12 22  0340    54456   13200      0    1.91e+00    0    1.34e+00
2007 12 22  0345    54456   13500      0    1.93e+00    0    1.37e+00
2007 12 22  0350    54456   13800      0    1.91e+00    0    1.33e+00
2007 12 22  0355    54456   14100      0    1.91e+00    0    1.33e+00
2007 12 22  0400    54456   14400      0    1.90e+00    0    1.33e+00
2007 12 22  0405    54456   14700      0    1.92e+00    0    1.33e+00
2007 12 22  0410    54456   15000      0    1.91e+00    0    1.33e+00
2007 12 22  0415    54456   15300      0    1.91e+00    0    1.35e+00
2007 12 22  0420    54456   15600      0    1.87e+00    0    1.30e+00
2007 12 22  0425    54456   15900      0    1.88e+00    0    1.32e+00
2007 12 22  0430    54456   16200      0    1.88e+00    0    1.31e+00
2007 12 22  0435    54456   16500      0    1.88e+00    0    1.31e+00
2007 12 22  0440    54456   16800      0    1.89e+00    0    1.33e+00
2007 12 22  0445    54456   17100      0    1.89e+00    0    1.31e+00
2007 12 22  0450    54456   17400      0    1.85e+00    0    1.29e+00
2007 12 22  0455    54456   17700      0    1.90e+00    0    1.33e+00
2007 12 22  0500    54456   18000      0    1.91e+00    0    1.33e+00
2007 12 22  0505    54456   18300      0    1.88e+00    0    1.30e+00
2007 12 22  0510    54456   18600      0    1.88e+00    0    1.31e+00
2007 12 22  0515    54456   18900      0    1.90e+00    0    1.33e+00
2007 12 22  0520    54456   19200      0    1.91e+00    0    1.34e+00
2007 12 22  0525    54456   19500      0    1.92e+00    0    1.33e+00
2007 12 22  0530    54456   19800      0    1.90e+00    0    1.33e+00
2007 12 22  0535    54456   20100      0    1.92e+00    0    1.33e+00
2007 12 22  0540    54456   20400      0    1.88e+00    0    1.30e+00
2007 12 22  0545    54456   20700      0    1.93e+00    0    1.36e+00
2007 12 22  0550    54456   21000      0    1.94e+00    0    1.36e+00
2007 12 22  0555    54456   21300      0    1.91e+00    0    1.33e+00
2007 12 22  0600    54456   21600      0    1.93e+00    0    1.37e+00
2007 12 22  0605    54456   21900      0    1.86e+00    0    1.30e+00
