:Data_list: 20080502_ace_swepam_1m.txt
:Created: 2008 May 03 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2008 05 02  0000   54588       0    0        3.6      453.4     1.62e+05
2008 05 02  0001   54588      60    0        3.5      450.5     2.12e+05
2008 05 02  0002   54588     120    0        4.3      461.9     1.68e+05
2008 05 02  0003   54588     180    0        9.2      452.3     1.08e+05
2008 05 02  0004   54588     240    0        8.6      450.7     1.23e+05
2008 05 02  0005   54588     300    0        9.0      451.3     1.20e+05
2008 05 02  0006   54588     360    0        9.1      454.9     1.17e+05
2008 05 02  0007   54588     420    0        8.7      456.3     1.14e+05
2008 05 02  0008   54588     480    0        8.9      456.4     1.20e+05
2008 05 02  0009   54588     540    0        9.0      455.6     1.12e+05
2008 05 02  0010   54588     600    0        9.1      454.1     1.15e+05
2008 05 02  0011   54588     660    0        8.8      451.2     1.13e+05
2008 05 02  0012   54588     720    0        8.0      454.5     1.13e+05
2008 05 02  0013   54588     780    0        8.0      454.5     1.13e+05
2008 05 02  0014   54588     840    0        9.4      453.8     1.36e+05
2008 05 02  0015   54588     900    0        8.3      451.5     1.30e+05
2008 05 02  0016   54588     960    0        8.1      454.6     1.41e+05
2008 05 02  0017   54588    1020    0        7.9      449.4     1.30e+05
2008 05 02  0018   54588    1080    0        8.6      447.6     1.24e+05
2008 05 02  0019   54588    1140    0        9.0      447.4     1.11e+05
2008 05 02  0020   54588    1200    0        8.4      446.0     1.23e+05
2008 05 02  0021   54588    1260    0        8.7      446.7     1.28e+05
2008 05 02  0022   54588    1320    0        8.9      449.7     1.37e+05
2008 05 02  0023   54588    1380    0        8.9      451.6     1.29e+05
2008 05 02  0024   54588    1440    0        8.4      460.7     1.31e+05
2008 05 02  0025   54588    1500    0        8.9      451.9     1.32e+05
2008 05 02  0026   54588    1560    3    -9999.9    -9999.9    -1.00e+05
2008 05 02  0027   54588    1620    3    -9999.9    -9999.9    -1.00e+05
2008 05 02  0028   54588    1680    0        8.6      461.7     1.37e+05
2008 05 02  0029   54588    1740    0        8.6      461.7     1.37e+05
2008 05 02  0030   54588    1800    0        8.5      455.7     1.29e+05
2008 05 02  0031   54588    1860    0        9.1      453.0     1.30e+05
2008 05 02  0032   54588    1920    0        9.1      451.5     1.37e+05
2008 05 02  0033   54588    1980    0        7.3      450.0     1.23e+05
2008 05 02  0034   54588    2040    0        7.1      449.9     1.14e+05
2008 05 02  0035   54588    2100    0        7.4      445.7     1.14e+05
2008 05 02  0036   54588    2160    0        7.3      450.7     1.26e+05
2008 05 02  0037   54588    2220    0        8.8      450.9     1.31e+05
2008 05 02  0038   54588    2280    0        8.7      451.5     1.32e+05
2008 05 02  0039   54588    2340    0        8.9      444.8     1.42e+05
2008 05 02  0040   54588    2400    0        8.2      449.3     1.33e+05
2008 05 02  0041   54588    2460    0        8.9      447.5     1.41e+05
2008 05 02  0042   54588    2520    0        9.1      450.5     1.28e+05
2008 05 02  0043   54588    2580    0        9.5      447.0     1.28e+05
2008 05 02  0044   54588    2640    0        8.6      446.3     1.37e+05
2008 05 02  0045   54588    2700    0        8.6      446.3     1.37e+05
2008 05 02  0046   54588    2760    9    -9999.9    -9999.9    -1.00e+05
2008 05 02  0047   54588    2820    0        9.2      444.0     1.46e+05
2008 05 02  0048   54588    2880    0        8.6      453.2     1.39e+05
2008 05 02  0049   54588    2940    0        7.9      446.5     1.32e+05
2008 05 02  0050   54588    3000    0        7.2      457.6     1.39e+05
2008 05 02  0051   54588    3060    0        7.6      458.4     1.35e+05
2008 05 02  0052   54588    3120    0        9.5      449.3     1.38e+05
2008 05 02  0053   54588    3180    0        9.5      445.8     1.28e+05
2008 05 02  0054   54588    3240    0        9.5      446.2     1.32e+05
2008 05 02  0055   54588    3300    0        9.1      446.9     1.41e+05
2008 05 02  0056   54588    3360    0        9.3      453.8     1.36e+05
2008 05 02  0057   54588    3420    0        8.5      450.3     1.22e+05
2008 05 02  0058   54588    3480    0        9.3      449.6     1.23e+05
2008 05 02  0059   54588    3540    0        9.2      457.3     1.19e+05
2008 05 02  0100   54588    3600    9    -9999.9    -9999.9    -1.00e+05
