:Data_list: 20080302_ace_mag_1m.txt
:Created: 2008 Mar 03 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 03 02  0000   54527       0    0    -1.3    -3.2     1.7     3.8    26.1   247.8
2008 03 02  0001   54527      60    0    -0.8    -1.8     3.2     3.8    58.0   246.9
2008 03 02  0002   54527     120    0    -0.6    -2.6     2.7     3.8    45.4   257.9
2008 03 02  0003   54527     180    0    -0.7    -2.8     2.7     4.0    42.6   255.3
2008 03 02  0004   54527     240    0    -0.8    -3.1     2.3     4.0    35.6   255.0
2008 03 02  0005   54527     300    0    -1.1    -3.5    -0.4     3.7    -6.3   251.9
2008 03 02  0006   54527     360    0    -0.8    -3.2     0.4     3.3     6.1   256.5
2008 03 02  0007   54527     420    0    -0.1    -1.9     3.1     3.7    58.5   266.3
2008 03 02  0008   54527     480    0    -0.1    -1.6     3.3     3.7    64.8   264.7
2008 03 02  0009   54527     540    0    -0.1    -1.3     3.4     3.6    69.1   264.6
2008 03 02  0010   54527     600    0    -0.7    -2.0     3.2     3.8    56.3   249.8
2008 03 02  0011   54527     660    0     0.6    -3.0     2.1     3.7    35.0   281.8
2008 03 02  0012   54527     720    0     1.0    -2.8     2.0     3.6    33.9   288.8
2008 03 02  0013   54527     780    0     0.9    -3.0     2.1     3.8    33.5   285.9
2008 03 02  0014   54527     840    0     0.5    -3.3     2.0     3.8    30.8   279.3
2008 03 02  0015   54527     900    0     1.3    -3.4     0.8     3.7    12.5   291.0
2008 03 02  0016   54527     960    0     1.5    -3.4     0.1     3.7     1.9   294.0
2008 03 02  0017   54527    1020    0     1.4    -3.4     0.4     3.7     6.1   292.3
2008 03 02  0018   54527    1080    0     1.2    -3.5    -0.6     3.7    -8.8   288.9
2008 03 02  0019   54527    1140    0     1.5    -3.2     0.1     3.6     1.7   294.4
2008 03 02  0020   54527    1200    0     1.5    -3.1     0.3     3.5     4.2   296.7
2008 03 02  0021   54527    1260    0     1.7    -2.8    -0.4     3.3    -6.5   302.2
2008 03 02  0022   54527    1320    0     1.5    -3.1    -0.5     3.5    -9.0   295.9
2008 03 02  0023   54527    1380    0     1.8    -2.7    -1.1     3.4   -19.0   303.7
2008 03 02  0024   54527    1440    0     1.5    -2.9    -0.4     3.3    -6.3   297.8
2008 03 02  0025   54527    1500    0     1.4    -3.1     0.9     3.5    14.7   293.8
2008 03 02  0026   54527    1560    0     1.4    -3.1     1.2     3.6    19.0   294.6
2008 03 02  0027   54527    1620    0     1.6    -3.1     0.9     3.6    14.0   297.1
2008 03 02  0028   54527    1680    0     1.2    -3.3     1.1     3.7    16.9   290.3
2008 03 02  0029   54527    1740    0     1.0    -3.4     1.2     3.8    18.1   286.4
2008 03 02  0030   54527    1800    0     0.8    -3.5     1.2     3.8    19.2   282.8
2008 03 02  0031   54527    1860    0     1.7    -3.0     1.0     3.6    16.9   299.8
2008 03 02  0032   54527    1920    0     1.4    -3.2     1.0     3.6    16.7   293.0
2008 03 02  0033   54527    1980    0     1.6    -2.9     1.1     3.5    17.6   299.1
2008 03 02  0034   54527    2040    0     1.8    -2.8     0.6     3.3     9.7   302.8
2008 03 02  0035   54527    2100    0     2.6    -1.9     1.2     3.4    19.8   323.5
2008 03 02  0036   54527    2160    0     2.8    -1.8     0.9     3.4    15.8   327.3
2008 03 02  0037   54527    2220    0     2.9    -1.6     0.5     3.3     9.2   331.1
2008 03 02  0038   54527    2280    0     2.2    -2.4     0.1     3.3     2.3   312.3
2008 03 02  0039   54527    2340    0    -0.3    -2.8    -0.9     3.0   -18.2   263.8
2008 03 02  0040   54527    2400    0    -1.5    -3.0    -1.4     3.6   -22.3   243.8
2008 03 02  0041   54527    2460    0    -0.9    -3.2    -1.3     3.5   -22.3   255.0
2008 03 02  0042   54527    2520    0    -0.6    -3.4    -0.8     3.5   -13.5   260.2
2008 03 02  0043   54527    2580    0    -0.6    -3.3    -1.0     3.5   -16.9   260.5
