:Data_list: 20030301_ace_swepam_1m.txt
:Created: 2003 Mar 02 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2003 03 01  0000   52699       0    0        1.7      458.1     7.34e+04
2003 03 01  0001   52699      60    0        2.0      460.5     8.99e+04
2003 03 01  0002   52699     120    0        2.6      465.6     7.63e+04
2003 03 01  0003   52699     180    0        3.2      465.6     7.45e+04
2003 03 01  0004   52699     240    0        2.9      462.2     6.51e+04
2003 03 01  0005   52699     300    0        2.9      462.2     6.51e+04
2003 03 01  0006   52699     360    0        1.9      458.3     8.51e+04
2003 03 01  0007   52699     420    0        2.1      468.2     8.31e+04
2003 03 01  0008   52699     480    0        1.6      463.1     8.71e+04
2003 03 01  0009   52699     540    0        2.3      467.6     7.35e+04
2003 03 01  0010   52699     600    0        1.9      462.9     7.65e+04
2003 03 01  0011   52699     660    0        2.4      463.8     7.48e+04
2003 03 01  0012   52699     720    0        1.6      463.5     7.59e+04
2003 03 01  0013   52699     780    0        2.0      463.0     7.72e+04
2003 03 01  0014   52699     840    0        1.7      460.8     7.39e+04
2003 03 01  0015   52699     900    0        1.9      457.4     9.74e+04
2003 03 01  0016   52699     960    0        1.7      457.7     7.05e+04
2003 03 01  0017   52699    1020    0        1.8      449.6     9.56e+04
2003 03 01  0018   52699    1080    0        2.6      448.9     7.59e+04
2003 03 01  0019   52699    1140    0        3.0      451.7     1.07e+05
2003 03 01  0020   52699    1200    0        5.6      442.8     9.45e+04
2003 03 01  0021   52699    1260    0        5.6      442.8     9.45e+04
2003 03 01  0022   52699    1320    0        3.9      440.6     1.09e+05
2003 03 01  0023   52699    1380    0        4.0      441.5     1.07e+05
2003 03 01  0024   52699    1440    0        3.2      447.1     9.65e+04
2003 03 01  0025   52699    1500    0        3.6      442.3     9.72e+04
2003 03 01  0026   52699    1560    0        5.9      442.8     8.41e+04
2003 03 01  0027   52699    1620    0        5.4      439.3     8.92e+04
2003 03 01  0028   52699    1680    0        5.8      449.6     7.83e+04
2003 03 01  0029   52699    1740    0        5.6      444.5     8.34e+04
2003 03 01  0030   52699    1800    0        4.5      439.7     1.22e+05
2003 03 01  0031   52699    1860    0        3.8      442.5     9.38e+04
2003 03 01  0032   52699    1920    9    -9999.9    -9999.9    -1.00e+05
2003 03 01  0033   52699    1980    0        3.7      451.7     8.79e+04
2003 03 01  0034   52699    2040    0        3.7      452.2     7.92e+04
2003 03 01  0035   52699    2100    0        4.5      446.7     9.08e+04
2003 03 01  0036   52699    2160    0        4.1      442.5     1.06e+05
2003 03 01  0037   52699    2220    0        4.1      442.5     1.06e+05
2003 03 01  0038   52699    2280    0        4.3      438.6     1.11e+05
2003 03 01  0039   52699    2340    0        4.2      437.3     1.20e+05
2003 03 01  0040   52699    2400    0        5.3      442.6     8.34e+04
2003 03 01  0041   52699    2460    0        5.6      439.8     8.25e+04
2003 03 01  0042   52699    2520    0        5.7      440.7     7.14e+04
2003 03 01  0043   52699    2580    0        5.9      438.4     7.91e+04
2003 03 01  0044   52699    2640    0        5.9      439.7     8.01e+04
2003 03 01  0045   52699    2700    0        5.9      441.6     8.15e+04
2003 03 01  0046   52699    2760    0        5.6      437.7     8.15e+04
2003 03 01  0047   52699    2820    0        5.5      437.3     9.09e+04
2003 03 01  0048   52699    2880    0        6.0      442.5     8.46e+04
2003 03 01  0049   52699    2940    0        4.2      455.8     8.00e+04
2003 03 01  0050   52699    3000    0        5.7      453.3     6.44e+04
2003 03 01  0051   52699    3060    0        4.1      453.0     8.90e+04
2003 03 01  0052   52699    3120    0        4.2      452.0     8.46e+04
2003 03 01  0053   52699    3180    0        4.2      452.0     8.46e+04
2003 03 01  0054   52699    3240    0        4.1      450.6     7.81e+04
2003 03 01  0055   52699    3300    0        6.0      442.6     6.78e+04
2003 03 01  0056   52699    3360    0        5.7      454.2     7.05e+04
2003 03 01  0057   52699    3420    0        5.6      446.5     7.41e+04
2003 03 01  0058   52699    3480    0        5.1      439.2     9.03e+04
2003 03 01  0059   52699    3540    0        5.7      441.7     8.37e+04
2003 03 01  0100   52699    3600    0        4.6      438.8     9.70e+04
2003 03 01  0101   52699    3660    0        5.8      438.8     8.58e+04
2003 03 01  0102   52699    3720    0        5.8      439.0     8.87e+04
2003 03 01  0103   52699    3780    0        4.0      435.9     1.12e+05
2003 03 01  0104   52699    3840    0        4.2      440.6     1.19e+05
2003 03 01  0105   52699    3900    9    -9999.9    -9999.9    -1.00e+05
2003 03 01  0106   52699    3960    0        6.1      455.4     9.00e+04
2003 03 01  0107   52699    4020    0        5.8      446.9     9.72e+04
2003 03 01  0108   52699    4080    0        5.3      440.5     9.70e+04
2003 03 01  0109   52699    4140    0        5.3      440.5     9.70e+04
2003 03 01  0110   52699    4200    0        4.0      429.1     1.15e+05
2003 03 01  0111   52699    4260    0        3.1      425.2     1.20e+05
2003 03 01  0112   52699    4320    0        1.8      453.9     1.08e+05
2003 03 01  0113   52699    4380    0        2.6      431.0     1.36e+05
2003 03 01  0114   52699    4440    1        3.4      431.0     1.37e+05
2003 03 01  0115   52699    4500    0        3.7      433.4     1.38e+05
2003 03 01  0116   52699    4560    0        3.1      427.2     1.24e+05
2003 03 01  0117   52699    4620    1        3.5      431.4     1.41e+05
2003 03 01  0118   52699    4680    0        3.8      433.7     1.34e+05
2003 03 01  0119   52699    4740    0        3.9      439.4     1.15e+05
2003 03 01  0120   52699    4800    0        3.6      437.3     1.50e+05
2003 03 01  0121   52699    4860    0        4.2      439.6     1.03e+05
2003 03 01  0122   52699    4920    0        4.6      444.4     1.01e+05
2003 03 01  0123   52699    4980    0        4.0      439.7     1.02e+05
