:Data_list: 20020528_ace_mag_1m.txt
:Created: 2002 May 29 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2002 05 28  0000   52422       0    0    -8.2     1.8    -3.0     8.8   -19.5   167.8
2002 05 28  0001   52422      60    0    -8.2     3.2    -1.1     8.8    -7.0   158.3
2002 05 28  0002   52422     120    0    -8.0     3.4    -1.9     8.8   -12.1   157.1
2002 05 28  0003   52422     180    0    -8.1     2.5    -2.7     8.9   -17.9   163.2
2002 05 28  0004   52422     240    0    -8.6     2.2    -2.0     9.1   -12.5   165.9
2002 05 28  0005   52422     300    0    -8.6     1.7    -2.4     9.1   -15.4   168.6
2002 05 28  0006   52422     360    0    -8.8     1.7    -1.9     9.1   -11.8   168.8
2002 05 28  0007   52422     420    0    -8.8     1.1    -2.1     9.1   -13.1   173.0
2002 05 28  0008   52422     480    0    -8.8     1.7    -1.5     9.0    -9.6   169.2
2002 05 28  0009   52422     540    0    -8.9     1.8    -0.6     9.1    -3.6   168.4
2002 05 28  0010   52422     600    0    -8.8     1.6    -1.1     9.0    -7.3   169.7
2002 05 28  0011   52422     660    0    -8.2     0.8    -2.5     8.6   -17.0   174.1
2002 05 28  0012   52422     720    0    -8.1     0.8    -2.5     8.5   -16.9   174.3
2002 05 28  0013   52422     780    0    -8.3     2.0    -1.5     8.6    -9.8   166.4
2002 05 28  0014   52422     840    0    -7.6     2.7     2.0     8.3    13.7   160.2
2002 05 28  0015   52422     900    0    -7.7     2.1     2.9     8.5    20.1   164.6
2002 05 28  0016   52422     960    0    -4.8     0.8     5.0     7.0    45.5   170.4
2002 05 28  0017   52422    1020    0    -3.9     1.7     6.2     7.5    55.7   156.3
2002 05 28  0018   52422    1080    0    -2.1     1.9     7.0     7.6    67.7   138.6
2002 05 28  0019   52422    1140    0    -4.9     4.0     4.9     8.0    37.9   141.0
2002 05 28  0020   52422    1200    0    -4.9     2.3     5.3     7.5    44.6   154.9
2002 05 28  0021   52422    1260    0    -4.5     3.0     6.1     8.1    48.5   146.4
2002 05 28  0022   52422    1320    0    -7.7     2.1     3.4     8.7    22.9   165.0
2002 05 28  0023   52422    1380    0    -8.3     2.6     1.5     8.8    10.0   162.3
2002 05 28  0024   52422    1440    0    -8.2     3.5     1.1     9.0     7.0   156.9
2002 05 28  0025   52422    1500    0    -8.5     3.1    -0.3     9.0    -2.1   159.8
2002 05 28  0026   52422    1560    0    -8.0     3.9    -0.7     8.9    -4.8   154.2
2002 05 28  0027   52422    1620    0    -7.4     3.9     0.8     8.4     5.6   152.5
2002 05 28  0028   52422    1680    0    -6.4     2.8     2.9     7.5    22.7   156.5
2002 05 28  0029   52422    1740    0    -4.8     1.4     6.6     8.3    52.6   163.7
2002 05 28  0030   52422    1800    0    -5.2     2.4     6.2     8.4    46.9   155.6
2002 05 28  0031   52422    1860    0    -6.7     3.2     4.4     8.7    30.7   154.3
2002 05 28  0032   52422    1920    0    -6.5     5.2     1.9     8.5    12.9   141.4
2002 05 28  0033   52422    1980    0    -5.9     4.3     2.8     7.8    20.8   143.7
2002 05 28  0034   52422    2040    0    -4.9     4.2     4.9     8.1    37.4   139.2
2002 05 28  0035   52422    2100    0    -5.0     2.2     6.2     8.2    48.7   155.8
2002 05 28  0036   52422    2160    0    -4.9     2.5     6.4     8.4    49.3   152.8
2002 05 28  0037   52422    2220    0    -4.4     2.4     6.6     8.3    52.6   151.4
2002 05 28  0038   52422    2280    0    -5.0     2.6     6.0     8.2    46.6   152.9
2002 05 28  0039   52422    2340    0    -5.9     3.2     5.2     8.5    37.8   151.9
2002 05 28  0040   52422    2400    0    -6.7     3.1     4.6     8.7    32.0   155.2
2002 05 28  0041   52422    2460    0    -4.9     1.9     6.5     8.4    50.6   158.8
2002 05 28  0042   52422    2520    0    -5.5     2.7     6.0     8.6    44.6   154.0
2002 05 28  0043   52422    2580    0    -5.8     3.3     5.4     8.6    38.9   149.9
2002 05 28  0044   52422    2640    0    -6.2     3.9     4.5     8.6    31.5   147.8
2002 05 28  0045   52422    2700    0    -5.3     3.7     5.3     8.3    39.2   145.1
2002 05 28  0046   52422    2760    0    -4.6     5.4     3.8     8.0    28.0   130.5
2002 05 28  0047   52422    2820    0    -3.8     5.8     3.7     7.9    28.1   122.7
2002 05 28  0048   52422    2880    0    -4.9     4.9     4.2     8.1    31.5   134.9
2002 05 28  0049   52422    2940    0    -6.9     0.8     5.4     8.8    37.6   173.0
2002 05 28  0050   52422    3000    0    -6.6     2.7     4.9     8.7    34.3   157.9
2002 05 28  0051   52422    3060    0    -6.6     3.6     4.3     8.6    30.0   151.2
2002 05 28  0052   52422    3120    0    -6.7     3.4     4.3     8.7    29.4   152.9
2002 05 28  0053   52422    3180    0    -6.9     3.5     4.0     8.7    27.6   153.2
2002 05 28  0054   52422    3240    0    -6.8     3.6     4.1     8.7    28.2   152.3
2002 05 28  0055   52422    3300    0    -6.4     3.9     3.7     8.3    26.1   148.8
2002 05 28  0056   52422    3360    0    -7.0     3.9     3.2     8.6    21.9   151.0
2002 05 28  0057   52422    3420    0    -7.6     3.9     1.9     8.8    12.3   152.8
2002 05 28  0058   52422    3480    0    -8.4     3.2     0.7     9.0     4.5   159.4
2002 05 28  0059   52422    3540    0    -8.6     2.8     0.8     9.1     4.8   162.1
2002 05 28  0100   52422    3600    0    -8.8     2.1     0.4     9.1     2.7   166.6
2002 05 28  0101   52422    3660    0    -8.9     2.0    -0.0     9.1    -0.2   167.4
2002 05 28  0102   52422    3720    0    -6.4     3.6     1.7     7.6    12.8   150.5
2002 05 28  0103   52422    3780    0    -3.2     5.5     4.5     7.8    35.4   120.4
2002 05 28  0104   52422    3840    0    -4.8     4.9     4.1     8.0    30.8   134.4
2002 05 28  0105   52422    3900    0    -6.2     5.1     2.7     8.5    18.4   140.6
2002 05 28  0106   52422    3960    0    -6.3     5.2     2.5     8.5    17.0   140.1
2002 05 28  0107   52422    4020    0    -6.5     5.0     2.5     8.6    16.7   142.2
2002 05 28  0108   52422    4080    0    -6.4     5.4     1.9     8.6    12.5   140.2
2002 05 28  0109   52422    4140    0    -5.5     6.0     1.6     8.3    11.4   132.3
2002 05 28  0110   52422    4200    0    -5.9     5.9     0.0     8.3     0.3   135.0
2002 05 28  0111   52422    4260    0    -6.1     5.2    -2.1     8.3   -14.9   139.3
2002 05 28  0112   52422    4320    0    -5.8     4.9    -3.2     8.3   -23.1   140.0
2002 05 28  0113   52422    4380    0    -5.8     5.2     2.0     8.0    14.5   137.8
2002 05 28  0114   52422    4440    0    -5.3     5.9     0.5     8.0     3.5   131.9
2002 05 28  0115   52422    4500    0    -6.2     5.4     1.2     8.3     8.4   139.0
2002 05 28  0116   52422    4560    0    -7.2     4.3     1.3     8.5     8.4   149.0
2002 05 28  0117   52422    4620    0    -6.6     5.1     0.4     8.4     2.5   142.2
2002 05 28  0118   52422    4680    0    -6.7     5.1     1.0     8.5     6.5   143.1
2002 05 28  0119   52422    4740    0    -6.7     5.1     0.5     8.4     3.6   142.7
2002 05 28  0120   52422    4800    0    -6.1     5.3    -1.6     8.2   -11.3   138.6
2002 05 28  0121   52422    4860    0    -6.0     5.5    -1.6     8.3   -11.1   137.9
2002 05 28  0122   52422    4920    0    -6.0     5.6    -1.0     8.3    -7.1   137.1
