:Data_list: 20080105_ace_swepam_1m.txt
:Created: 2008 Jan 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2008 01 05  0000   54470       0    0        5.5      350.0     7.40e+04
2008 01 05  0001   54470      60    0        5.4      350.8     6.28e+04
2008 01 05  0002   54470     120    0        4.4      353.7     6.65e+04
2008 01 05  0003   54470     180    0        4.9      350.4     5.91e+04
2008 01 05  0004   54470     240    1        4.9      351.9     7.42e+04
2008 01 05  0005   54470     300    1        5.6      349.5     6.83e+04
2008 01 05  0006   54470     360    0        6.8      347.5     6.34e+04
2008 01 05  0007   54470     420    0        6.1      354.3     5.80e+04
2008 01 05  0008   54470     480    1        5.2      356.2     6.26e+04
2008 01 05  0009   54470     540    0        6.6      348.7     7.64e+04
2008 01 05  0010   54470     600    1        7.1      360.4     1.30e+05
2008 01 05  0011   54470     660    0       11.8      381.7     1.11e+05
2008 01 05  0012   54470     720    0       11.8      381.7     1.11e+05
2008 01 05  0013   54470     780    0        6.8      381.1     1.16e+05
2008 01 05  0014   54470     840    1        5.6      379.6     1.15e+05
2008 01 05  0015   54470     900    1    -9999.9    -9999.9    -1.00e+05
2008 01 05  0016   54470     960    0        7.0      373.6     1.04e+05
2008 01 05  0017   54470    1020    0        6.6      367.6     1.09e+05
2008 01 05  0018   54470    1080    0        6.7      375.9     1.09e+05
2008 01 05  0019   54470    1140    1        6.9      368.9     1.03e+05
2008 01 05  0020   54470    1200    0        6.1      371.8     8.92e+04
2008 01 05  0021   54470    1260    0        6.6      366.4     9.13e+04
2008 01 05  0022   54470    1320    1        6.8      369.1     9.94e+04
2008 01 05  0023   54470    1380    1        6.9      371.2     9.83e+04
2008 01 05  0024   54470    1440    0        6.8      373.6     8.45e+04
2008 01 05  0025   54470    1500    0        7.0      374.6     7.62e+04
2008 01 05  0026   54470    1560    0        7.2      383.1     1.25e+05
2008 01 05  0027   54470    1620    0        6.4      381.3     1.30e+05
2008 01 05  0028   54470    1680    0        6.4      381.3     1.30e+05
2008 01 05  0029   54470    1740    0        6.5      379.9     1.19e+05
2008 01 05  0030   54470    1800    0        6.8      381.8     1.38e+05
2008 01 05  0031   54470    1860    0        6.4      394.4     1.30e+05
2008 01 05  0032   54470    1920    0        5.8      391.7     1.47e+05
2008 01 05  0033   54470    1980    0        6.4      394.7     1.45e+05
2008 01 05  0034   54470    2040    1        8.0      392.2     1.27e+05
2008 01 05  0035   54470    2100    0       10.0      386.5     1.11e+05
2008 01 05  0036   54470    2160    1       10.7      385.9     1.43e+05
2008 01 05  0037   54470    2220    0        9.9      384.5     1.44e+05
2008 01 05  0038   54470    2280    0        9.1      380.5     1.37e+05
2008 01 05  0039   54470    2340    1        8.6      384.0     1.10e+05
2008 01 05  0040   54470    2400    0        9.1      383.8     1.22e+05
2008 01 05  0041   54470    2460    0        9.8      383.4     1.18e+05
2008 01 05  0042   54470    2520    0        8.8      379.9     1.23e+05
2008 01 05  0043   54470    2580    1        8.3      386.2     1.14e+05
2008 01 05  0044   54470    2640    1        8.3      386.2     1.14e+05
2008 01 05  0045   54470    2700    1        9.2      381.6     1.35e+05
2008 01 05  0046   54470    2760    0        8.9      385.1     1.25e+05
2008 01 05  0047   54470    2820    1        8.4      384.4     1.37e+05
2008 01 05  0048   54470    2880    1    -9999.9    -9999.9    -1.00e+05
2008 01 05  0049   54470    2940    0        9.6      390.9     1.33e+05
2008 01 05  0050   54470    3000    0        8.6      389.0     1.43e+05
2008 01 05  0051   54470    3060    0        8.1      388.7     1.12e+05
2008 01 05  0052   54470    3120    1        8.5      389.2     1.21e+05
2008 01 05  0053   54470    3180    0        8.8      388.0     1.24e+05
2008 01 05  0054   54470    3240    0       10.4      379.3     1.19e+05
2008 01 05  0055   54470    3300    0       10.7      379.9     1.28e+05
2008 01 05  0056   54470    3360    1       11.6      383.3     1.24e+05
2008 01 05  0057   54470    3420    0       12.5      382.3     1.13e+05
2008 01 05  0058   54470    3480    0        7.9      386.5     1.19e+05
2008 01 05  0059   54470    3540    1        8.9      386.0     1.07e+05
2008 01 05  0100   54470    3600    1        8.9      386.0     1.07e+05
2008 01 05  0101   54470    3660    1        8.7      388.5     1.25e+05
2008 01 05  0102   54470    3720    0        6.6      390.4     1.50e+05
2008 01 05  0103   54470    3780    0        8.0      388.3     1.31e+05
2008 01 05  0104   54470    3840    0        9.8      384.5     1.42e+05
2008 01 05  0105   54470    3900    1        9.7      383.1     1.46e+05
2008 01 05  0106   54470    3960    0        8.0      385.3     1.62e+05
2008 01 05  0107   54470    4020    0        7.8      382.2     1.57e+05
2008 01 05  0108   54470    4080    0        8.7      381.7     1.53e+05
2008 01 05  0109   54470    4140    0        6.9      384.8     1.70e+05
2008 01 05  0110   54470    4200    1        8.3      384.2     1.42e+05
2008 01 05  0111   54470    4260    0        8.4      380.1     1.47e+05
2008 01 05  0112   54470    4320    0        6.7      388.6     1.43e+05
2008 01 05  0113   54470    4380    0        5.5      390.6     1.51e+05
2008 01 05  0114   54470    4440    0        8.2      387.2     1.17e+05
2008 01 05  0115   54470    4500    0        7.8      386.2     1.18e+05
2008 01 05  0116   54470    4560    0        7.8      386.2     1.18e+05
2008 01 05  0117   54470    4620    0        7.4      383.9     1.47e+05
2008 01 05  0118   54470    4680    1        8.3      382.3     1.34e+05
2008 01 05  0119   54470    4740    0        8.0      380.2     1.21e+05
2008 01 05  0120   54470    4800    0        8.0      380.3     1.35e+05
2008 01 05  0121   54470    4860    9    -9999.9    -9999.9    -1.00e+05
2008 01 05  0122   54470    4920    0        9.6      386.7     1.52e+05
2008 01 05  0123   54470    4980    0        9.7      387.9     1.31e+05
2008 01 05  0124   54470    5040    0        6.8      387.0     1.28e+05
2008 01 05  0125   54470    5100    0        6.7      389.2     1.33e+05
2008 01 05  0126   54470    5160    0        6.7      385.6     1.39e+05
2008 01 05  0127   54470    5220    0        7.2      386.0     1.45e+05
2008 01 05  0128   54470    5280    0        7.5      386.9     1.77e+05
2008 01 05  0129   54470    5340    0        7.7      390.2     1.50e+05
2008 01 05  0130   54470    5400    0        6.7      392.4     1.49e+05
2008 01 05  0131   54470    5460    1        7.7      390.2     1.50e+05
2008 01 05  0132   54470    5520    1        7.7      390.2     1.50e+05
2008 01 05  0133   54470    5580    0        7.5      397.4     1.60e+05
2008 01 05  0134   54470    5640    0        8.0      395.8     1.34e+05
2008 01 05  0135   54470    5700    0        7.2      393.5     1.46e+05
2008 01 05  0136   54470    5760    1        7.2      391.6     1.56e+05
2008 01 05  0137   54470    5820    0        6.8      391.9     1.59e+05
2008 01 05  0138   54470    5880    0        7.4      394.5     1.41e+05
2008 01 05  0139   54470    5940    0        7.0      391.5     1.58e+05
2008 01 05  0140   54470    6000    0        7.7      392.3     1.53e+05
2008 01 05  0141   54470    6060    0        7.0      388.0     1.51e+05
2008 01 05  0142   54470    6120    0        7.8      387.6     1.54e+05
2008 01 05  0143   54470    6180    0        6.5      389.0     1.48e+05
2008 01 05  0144   54470    6240    0        8.0      385.5     1.53e+05
2008 01 05  0145   54470    6300    0        6.0      390.2     1.44e+05
2008 01 05  0146   54470    6360    0        7.3      388.0     1.56e+05
2008 01 05  0147   54470    6420    1        6.6      384.0     1.71e+05
2008 01 05  0148   54470    6480    1        6.6      384.0     1.71e+05
2008 01 05  0149   54470    6540    0        7.4      388.4     1.55e+05
2008 01 05  0150   54470    6600    0        9.0      389.3     1.32e+05
2008 01 05  0151   54470    6660    0        9.3      389.4     1.26e+05
2008 01 05  0152   54470    6720    0        9.4      388.2     1.33e+05
2008 01 05  0153   54470    6780    1        9.6      389.1     1.24e+05
2008 01 05  0154   54470    6840    1    -9999.9    -9999.9    -1.00e+05
2008 01 05  0155   54470    6900    0       10.7      385.1     1.31e+05
2008 01 05  0156   54470    6960    0       10.4      385.8     1.30e+05
2008 01 05  0157   54470    7020    0       12.0      383.4     1.43e+05
2008 01 05  0158   54470    7080    0       10.1      383.2     1.33e+05
2008 01 05  0159   54470    7140    0       11.5      385.0     1.28e+05
2008 01 05  0200   54470    7200    1       12.2      383.6     1.45e+05
2008 01 05  0201   54470    7260    0       11.2      382.7     1.43e+05
2008 01 05  0202   54470    7320    0       10.1      378.8     1.37e+05
2008 01 05  0203   54470    7380    0       11.2      379.0     1.24e+05
2008 01 05  0204   54470    7440    0       11.2      379.0     1.24e+05
2008 01 05  0205   54470    7500    0       10.8      377.3     1.29e+05
2008 01 05  0206   54470    7560    1       11.4      382.4     1.22e+05
2008 01 05  0207   54470    7620    1       11.4      380.0     1.33e+05
2008 01 05  0208   54470    7680    1       11.0      384.0     1.18e+05
2008 01 05  0209   54470    7740    0       10.2      381.2     1.25e+05
2008 01 05  0210   54470    7800    1       10.1      385.2     1.23e+05
2008 01 05  0211   54470    7860    0        9.4      383.4     1.19e+05
2008 01 05  0212   54470    7920    0       10.7      382.3     1.26e+05
2008 01 05  0213   54470    7980    1       10.3      383.8     1.21e+05
2008 01 05  0214   54470    8040    0       10.7      384.2     1.17e+05
2008 01 05  0215   54470    8100    0        9.7      383.5     1.18e+05
2008 01 05  0216   54470    8160    0        9.9      384.8     1.15e+05
2008 01 05  0217   54470    8220    0        8.8      381.0     1.17e+05
2008 01 05  0218   54470    8280    0       10.4      377.2     9.79e+04
2008 01 05  0219   54470    8340    0        9.9      383.3     1.44e+05
2008 01 05  0220   54470    8400    0        9.9      383.3     1.44e+05
2008 01 05  0221   54470    8460    1        9.8      380.2     1.26e+05
2008 01 05  0222   54470    8520    0       10.2      376.0     1.15e+05
2008 01 05  0223   54470    8580    0        9.9      381.9     1.13e+05
2008 01 05  0224   54470    8640    0       11.0      376.6     1.07e+05
2008 01 05  0225   54470    8700    0       10.7      375.9     1.07e+05
2008 01 05  0226   54470    8760    0       10.2      374.8     1.17e+05
2008 01 05  0227   54470    8820    9    -9999.9    -9999.9    -1.00e+05
2008 01 05  0228   54470    8880    0       10.1      377.0     1.09e+05
2008 01 05  0229   54470    8940    0       10.6      377.2     9.07e+04
2008 01 05  0230   54470    9000    6    -9999.9    -9999.9    -1.00e+05
2008 01 05  0231   54470    9060    0       10.5      375.7     1.11e+05
2008 01 05  0232   54470    9120    0       12.8      373.8     1.05e+05
2008 01 05  0233   54470    9180    1       10.6      377.2     1.24e+05
2008 01 05  0234   54470    9240    0        9.2      378.1     1.03e+05
2008 01 05  0235   54470    9300    0        9.1      373.9     1.11e+05
