:Data_list: 20060315_ace_mag_1m.txt
:Created: 2006 Mar 16 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2006 03 15  0000   53809       0    0    -1.7     6.2     1.3     6.6    11.6   105.5
2006 03 15  0001   53809      60    0    -0.9     6.4     0.6     6.5     5.1    97.9
2006 03 15  0002   53809     120    0    -1.4     6.0     0.7     6.2     6.6   102.9
2006 03 15  0003   53809     180    0    -1.6     5.9     0.7     6.2     6.2   104.7
2006 03 15  0004   53809     240    0    -1.0     6.3     1.7     6.6    14.9    99.0
2006 03 15  0005   53809     300    0     0.8     6.4     3.5     7.3    28.4    82.6
2006 03 15  0006   53809     360    0     0.1     5.7     3.6     6.8    32.0    89.4
2006 03 15  0007   53809     420    0    -1.9     5.6     2.9     6.5    26.1   108.5
2006 03 15  0008   53809     480    0    -3.2     5.8     2.6     7.1    21.2   119.5
2006 03 15  0009   53809     540    0    -3.3     5.4     2.5     6.9    21.7   121.3
2006 03 15  0010   53809     600    0    -3.2     5.8     2.3     7.0    19.5   119.4
2006 03 15  0011   53809     660    0    -2.8     5.7     1.8     6.6    16.1   116.3
2006 03 15  0012   53809     720    0    -2.6     5.3     3.1     6.7    27.5   116.0
2006 03 15  0013   53809     780    0    -2.6     5.4     2.9     6.7    25.6   115.7
