:Data_list: 20071026_ace_epam_5m.txt
:Created: 2007 Oct 27 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
#
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux ---------------------------
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   761-1220 1060-1900   Index
#-------------------------------------------------------------------------------------------------------------------
2007 10 26  0000   54399       0  0  4.88e+02  2.62e+01  0  4.92e+03  4.52e+02  2.39e+01  1.68e+00  4.73e-01   0.65
2007 10 26  0005   54399     300  0  4.41e+02  3.14e+01  0  4.99e+03  4.78e+02  2.41e+01  1.92e+00  5.79e-01   0.54
2007 10 26  0010   54399     600  0  5.06e+02  2.87e+01  0  5.20e+03  5.13e+02  2.67e+01  1.87e+00  7.15e-01   0.33
2007 10 26  0015   54399     900  0  4.51e+02  2.66e+01  0  5.07e+03  4.88e+02  2.64e+01  1.87e+00  5.41e-01   0.56
2007 10 26  0020   54399    1200  0  5.52e+02  2.55e+01  0  5.58e+03  5.62e+02  3.06e+01  2.49e+00  6.64e-01   0.40
2007 10 26  0025   54399    1500  9 -1.00e+05 -1.00e+05  9 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2007 10 26  0030   54399    1800  0  4.50e+02  2.41e+01  0  4.56e+03  4.35e+02  2.38e+01  1.70e+00  3.09e-01   0.29
2007 10 26  0035   54399    2100  0  5.68e+02  2.45e+01  0  5.12e+03  4.92e+02  2.50e+01  2.31e+00  6.32e-01   0.49
2007 10 26  0040   54399    2400  0  5.33e+02  2.63e+01  0  5.09e+03  4.99e+02  2.49e+01  2.50e+00  7.13e-01   0.56
2007 10 26  0045   54399    2700  0  5.82e+02  2.11e+01  0  5.42e+03  5.12e+02  2.64e+01  2.27e+00  8.11e-01   0.53
2007 10 26  0050   54399    3000  0  5.72e+02  2.34e+01  0  5.77e+03  5.78e+02  3.02e+01  1.93e+00  7.16e-01   0.46
2007 10 26  0055   54399    3300  0  4.44e+02  2.60e+01  0  5.12e+03  5.34e+02  3.16e+01  2.66e+00  7.67e-01   0.36
2007 10 26  0100   54399    3600  0  6.04e+02  2.69e+01  0  6.14e+03  6.08e+02  3.24e+01  1.87e+00  6.43e-01   0.25
2007 10 26  0105   54399    3900  0  5.01e+02  1.97e+01  0  5.31e+03  5.05e+02  2.67e+01  1.75e+00  7.16e-01   0.16
2007 10 26  0110   54399    4200  0  6.55e+02  2.16e+01  0  5.71e+03  5.69e+02  2.71e+01  1.69e+00  7.40e-01   0.35
2007 10 26  0115   54399    4500  0  6.20e+02  2.63e+01  0  6.29e+03  5.99e+02  3.31e+01  1.87e+00  6.64e-01   0.20
2007 10 26  0120   54399    4800  0  5.92e+02  2.71e+01  0  5.68e+03  5.50e+02  2.80e+01  1.79e+00  6.51e-01   0.29
2007 10 26  0125   54399    5100  0  4.40e+02  2.34e+01  0  5.50e+03  5.51e+02  3.03e+01  2.04e+00  4.90e-01   0.15
2007 10 26  0130   54399    5400  0  4.35e+02  3.00e+01  0  5.58e+03  5.51e+02  2.89e+01  1.46e+00  5.90e-01   0.17
2007 10 26  0135   54399    5700  0  5.46e+02  2.78e+01  0  3.87e+03  3.62e+02  2.03e+01  1.30e+00  6.86e-01   0.38
2007 10 26  0140   54399    6000  0  4.15e+02  2.59e+01  0  3.14e+03  2.76e+02  1.54e+01  9.77e-01  4.11e-01   0.78
2007 10 26  0145   54399    6300  0  3.57e+02  2.47e+01  0  3.21e+03  2.75e+02  1.42e+01  1.12e+00  3.79e-01   0.63
2007 10 26  0150   54399    6600  0  5.43e+02  2.57e+01  0  3.39e+03  2.99e+02  1.67e+01  1.78e+00  5.26e-01   0.40
2007 10 26  0155   54399    6900  0  4.69e+02  2.55e+01  0  4.08e+03  3.73e+02  1.90e+01  1.93e+00  4.64e-01   0.41
2007 10 26  0200   54399    7200  0  4.58e+02  2.48e+01  0  5.09e+03  4.51e+02  1.90e+01  1.79e+00  3.09e-01   0.08
2007 10 26  0205   54399    7500  0  5.31e+02  2.88e+01  0  4.14e+03  3.70e+02  1.72e+01  1.28e+00  3.39e-01   0.15
2007 10 26  0210   54399    7800  0  7.31e+02  2.65e+01  0  3.50e+03  3.25e+02  1.70e+01  1.41e+00  4.32e-01   0.13
2007 10 26  0215   54399    8100  0  5.84e+02  2.57e+01  0  4.38e+03  4.01e+02  1.99e+01  1.64e+00  4.54e-01   0.22
2007 10 26  0220   54399    8400  0  5.37e+02  2.87e+01  0  4.22e+03  3.84e+02  1.78e+01  1.51e+00  5.02e-01   0.48
2007 10 26  0225   54399    8700  0  7.22e+02  2.05e+01  0  3.84e+03  3.48e+02  1.77e+01  1.31e+00  4.64e-01   0.18
2007 10 26  0230   54399    9000  0  4.55e+02  2.87e+01  0  4.08e+03  3.57e+02  1.83e+01  1.24e+00  3.77e-01   0.28
2007 10 26  0235   54399    9300  0  4.38e+02  2.76e+01  0  4.73e+03  4.30e+02  2.14e+01  1.41e+00  3.67e-01   0.19
2007 10 26  0240   54399    9600  0  5.06e+02  2.75e+01  0  5.11e+03  4.57e+02  2.22e+01  1.60e+00  5.31e-01   0.50
2007 10 26  0245   54399    9900  0  5.26e+02  2.83e+01  0  4.81e+03  4.32e+02  2.05e+01  1.66e+00  5.99e-01   0.32
2007 10 26  0250   54399   10200  0  5.49e+02  2.52e+01  0  4.34e+03  3.88e+02  1.96e+01  1.98e+00  4.83e-01   0.49
2007 10 26  0255   54399   10500  0  4.53e+02  2.68e+01  0  4.27e+03  3.81e+02  2.08e+01  1.51e+00  3.86e-01   0.28
2007 10 26  0300   54399   10800  0  5.50e+02  2.63e+01  0  4.88e+03  4.69e+02  2.42e+01  1.64e+00  4.53e-01   0.56
2007 10 26  0305   54399   11100  0  6.47e+02  2.00e+01  0  5.16e+03  4.79e+02  2.37e+01  1.43e+00  5.41e-01   0.30
2007 10 26  0310   54399   11400  0  6.43e+02  2.32e+01  0  5.07e+03  4.33e+02  2.16e+01  1.49e+00  4.44e-01   0.21
2007 10 26  0315   54399   11700  0  7.61e+02  2.67e+01  0  5.05e+03  4.48e+02  2.02e+01  1.66e+00  4.64e-01   0.28
2007 10 26  0320   54399   12000  0  6.59e+02  2.40e+01  0  5.28e+03  4.71e+02  2.06e+01  1.23e+00  5.17e-01   0.18
2007 10 26  0325   54399   12300  0  5.51e+02  2.96e+01  0  5.33e+03  4.78e+02  2.14e+01  1.39e+00  5.02e-01   0.28
2007 10 26  0330   54399   12600  0  5.05e+02  2.69e+01  0  5.67e+03  5.01e+02  2.22e+01  1.62e+00  5.80e-01   0.40
2007 10 26  0335   54399   12900  0  5.27e+02  2.49e+01  0  5.57e+03  4.93e+02  2.34e+01  1.64e+00  5.17e-01   0.10
2007 10 26  0340   54399   13200  0  3.93e+02  2.34e+01  0  5.16e+03  4.77e+02  2.17e+01  1.27e+00  4.00e-01   0.16
2007 10 26  0345   54399   13500  0  5.12e+02  2.16e+01  0  5.53e+03  4.80e+02  2.08e+01  1.31e+00  6.32e-01   0.28
2007 10 26  0350   54399   13800  0  6.96e+02  2.55e+01  0  5.34e+03  4.58e+02  2.06e+01  1.58e+00  3.92e-01   0.09
2007 10 26  0355   54399   14100  0  6.93e+02  3.05e+01  0  4.91e+03  4.52e+02  2.14e+01  1.50e+00  3.79e-01   0.34
2007 10 26  0400   54399   14400  0  4.32e+02  2.09e+01  0  4.61e+03  4.14e+02  2.07e+01  1.06e+00  4.64e-01   0.29
2007 10 26  0405   54399   14700  0  5.13e+02  2.50e+01  0  4.68e+03  4.33e+02  2.13e+01  1.65e+00  4.72e-01   0.11
2007 10 26  0410   54399   15000  0  5.79e+02  2.28e+01  0  4.10e+03  3.59e+02  1.87e+01  1.37e+00  4.32e-01   0.10
2007 10 26  0415   54399   15300  0  4.35e+02  2.29e+01  0  3.19e+03  2.70e+02  1.54e+01  1.58e+00  4.73e-01   0.17
2007 10 26  0420   54399   15600  0  4.58e+02  2.53e+01  0  3.87e+03  3.27e+02  1.55e+01  1.23e+00  4.11e-01   0.20
2007 10 26  0425   54399   15900  0  5.84e+02  2.61e+01  0  4.06e+03  3.35e+02  1.61e+01  1.70e+00  4.21e-01   0.42
2007 10 26  0430   54399   16200  0  5.08e+02  2.81e+01  0  4.13e+03  3.59e+02  1.70e+01  1.41e+00  5.08e-01   0.50
2007 10 26  0435   54399   16500  0  4.56e+02  2.96e+01  0  4.17e+03  3.59e+02  1.65e+01  1.56e+00  4.11e-01   0.48
2007 10 26  0440   54399   16800  0  4.76e+02  2.60e+01  0  6.07e+03  4.16e+02  1.88e+01  1.51e+00  4.15e-01   0.08
2007 10 26  0445   54399   17100  0  5.05e+02  2.88e+01  0  3.89e+03  3.20e+02  1.71e+01  1.07e+00  5.35e-01   0.12
2007 10 26  0450   54399   17400  0  5.12e+02  2.65e+01  0  4.43e+03  3.87e+02  1.89e+01  1.58e+00  4.95e-01   0.09
2007 10 26  0455   54399   17700  0  4.81e+02  2.09e+01  0  4.22e+03  3.99e+02  2.00e+01  1.31e+00  5.41e-01   0.47
2007 10 26  0500   54399   18000  0  7.52e+02  2.55e+01  0  3.88e+03  3.49e+02  1.81e+01  1.56e+00  4.06e-01   0.32
2007 10 26  0505   54399   18300  0  5.43e+02  2.42e+01  0  3.60e+03  3.17e+02  1.48e+01  1.29e+00  4.53e-01   0.11
