:Data_list: 20030124_ace_mag_1m.txt
:Created: 2003 Jan 25 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2003 01 24  0000   52663       0    0    -3.8     4.0    -5.1     7.5   -42.7   133.8
2003 01 24  0001   52663      60    0    -5.7     4.2    -4.3     8.3   -31.2   143.5
2003 01 24  0002   52663     120    0    -5.1     3.8    -5.4     8.4   -40.7   143.0
2003 01 24  0003   52663     180    0    -4.6     6.0    -4.2     8.7   -29.1   127.3
2003 01 24  0004   52663     240    0    -4.5     5.3    -5.0     8.5   -35.8   130.5
2003 01 24  0005   52663     300    0    -4.9     4.7    -4.9     8.4   -35.9   136.4
2003 01 24  0006   52663     360    0    -5.6     4.9    -3.9     8.4   -27.6   139.2
2003 01 24  0007   52663     420    0    -6.3     4.8    -3.3     8.6   -22.8   143.1
2003 01 24  0008   52663     480    0    -7.0     4.7    -2.5     8.8   -16.5   146.0
2003 01 24  0009   52663     540    0    -7.4     4.7    -1.7     9.0   -11.0   147.4
2003 01 24  0010   52663     600    0    -7.9     4.3    -1.0     9.0    -6.3   151.5
2003 01 24  0011   52663     660    0    -6.0     5.5    -2.5     8.5   -17.2   137.6
2003 01 24  0012   52663     720    0    -2.8     6.3    -4.7     8.4   -34.4   113.5
2003 01 24  0013   52663     780    0    -3.4     6.0    -5.3     8.7   -37.3   119.4
2003 01 24  0014   52663     840    0    -2.9     6.3    -5.1     8.6   -36.1   114.8
2003 01 24  0015   52663     900    0    -2.0     6.9    -4.6     8.5   -32.6   106.3
