:Data_list: 20031229_ace_mag_1m.txt
:Created: 2003 Dec 30 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2003 12 29  0000   53002       0    0     5.9     2.2     5.0     8.0    38.3    20.7
2003 12 29  0001   53002      60    0     5.4     1.1     5.9     8.1    47.2    11.6
2003 12 29  0002   53002     120    0     5.6     0.1     5.8     8.0    46.2     1.4
2003 12 29  0003   53002     180    0     5.6     1.9     5.3     7.9    42.0    18.7
2003 12 29  0004   53002     240    0     4.6     0.8     6.3     7.8    53.5     9.9
2003 12 29  0005   53002     300    0     3.2     1.3     6.5     7.3    62.4    22.2
2003 12 29  0006   53002     360    0     2.9     3.9     6.5     8.1    53.1    53.5
2003 12 29  0007   53002     420    0     3.0     4.4     6.1     8.1    48.9    56.1
2003 12 29  0008   53002     480    0     3.9     3.5     6.3     8.2    49.9    41.8
2003 12 29  0009   53002     540    0     4.3     1.2     6.6     8.0    55.7    15.9
2003 12 29  0010   53002     600    0     3.5    -0.2     7.3     8.1    64.3   356.7
2003 12 29  0011   53002     660    0     3.5     1.1     7.2     8.1    63.5    17.5
2003 12 29  0012   53002     720    0     3.4     2.2     6.9     8.0    59.7    32.2
2003 12 29  0013   53002     780    0     3.7    -0.3     6.6     7.5    60.9   355.5
2003 12 29  0014   53002     840    0     4.6     1.4     6.4     8.0    53.1    16.8
2003 12 29  0015   53002     900    0     4.7     0.2     6.7     8.2    54.9     2.7
2003 12 29  0016   53002     960    0     4.3     0.6     6.9     8.2    58.2     8.5
2003 12 29  0017   53002    1020    0     4.3     0.8     6.9     8.1    57.7    10.2
2003 12 29  0018   53002    1080    0     3.5     2.5     6.9     8.1    57.9    34.7
2003 12 29  0019   53002    1140    0     3.6     3.0     6.7     8.2    55.0    39.2
2003 12 29  0020   53002    1200    0     4.2     2.4     6.6     8.1    53.7    29.7
2003 12 29  0021   53002    1260    0     3.7     2.5     6.7     8.1    56.4    33.6
2003 12 29  0022   53002    1320    0     3.8     1.9     6.9     8.1    58.2    27.1
2003 12 29  0023   53002    1380    0     4.1     1.3     6.9     8.1    58.0    18.3
2003 12 29  0024   53002    1440    0     3.7     1.7     7.0     8.1    59.6    24.1
2003 12 29  0025   53002    1500    0     3.5     1.9     7.0     8.1    60.1    28.7
2003 12 29  0026   53002    1560    0     4.3     2.0     6.6     8.1    53.9    25.2
2003 12 29  0027   53002    1620    0     4.5     1.3     6.6     8.1    54.6    15.9
2003 12 29  0028   53002    1680    0     4.4     1.5     6.6     8.1    54.9    18.3
2003 12 29  0029   53002    1740    0     4.4     1.3     6.7     8.1    55.6    17.0
2003 12 29  0030   53002    1800    0     5.3     1.1     6.1     8.1    48.5    12.1
2003 12 29  0031   53002    1860    0     4.6     1.0     6.6     8.1    54.7    12.7
2003 12 29  0032   53002    1920    0     5.0    -0.1     6.1     7.9    50.4   358.9
2003 12 29  0033   53002    1980    0     4.8    -0.4     6.5     8.1    53.8   355.8
2003 12 29  0034   53002    2040    0     5.0    -2.1     6.2     8.2    48.6   336.8
2003 12 29  0035   53002    2100    0     5.3    -3.5     5.4     8.3    40.5   326.8
2003 12 29  0036   53002    2160    0     4.5    -4.4     5.3     8.3    40.2   315.7
2003 12 29  0037   53002    2220    0     4.7    -4.3     5.1     8.1    38.7   317.3
2003 12 29  0038   53002    2280    0     5.4    -3.2     5.2     8.1    39.3   329.8
2003 12 29  0039   53002    2340    0     5.5    -3.3     4.9     8.0    37.2   328.9
2003 12 29  0040   53002    2400    0     5.7    -2.6     5.2     8.1    39.4   336.0
2003 12 29  0041   53002    2460    0     5.6    -3.3     4.8     8.1    36.6   329.2
2003 12 29  0042   53002    2520    0     5.5    -3.7     4.6     8.1    34.9   325.8
2003 12 29  0043   53002    2580    0     5.4    -4.0     4.5     8.1    34.0   323.2
