:Data_list: 20031225_ace_mag_1m.txt
:Created: 2003 Dec 26 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2003 12 25  0000   52998       0    0     4.0     1.5     0.7     4.3     9.4    20.6
2003 12 25  0001   52998      60    0     3.9     1.8     0.7     4.3     9.3    25.2
2003 12 25  0002   52998     120    0     4.2     0.4     0.8     4.3    11.4     5.0
2003 12 25  0003   52998     180    0     4.1     0.9     0.7     4.2     9.7    12.7
2003 12 25  0004   52998     240    0     3.9     1.3     0.4     4.1     5.4    19.0
2003 12 25  0005   52998     300    0     3.8     0.8     1.6     4.2    22.6    11.2
2003 12 25  0006   52998     360    0     3.5     0.0     2.3     4.2    32.7     0.5
2003 12 25  0007   52998     420    0     3.5     0.3     2.5     4.3    35.4     4.6
2003 12 25  0008   52998     480    0     3.2    -2.1    -0.2     3.8    -2.7   326.9
2003 12 25  0009   52998     540    0     3.4    -2.6     0.1     4.3     1.4   322.1
2003 12 25  0010   52998     600    0     3.2    -1.2     1.7     3.9    25.8   339.1
2003 12 25  0011   52998     660    0     3.1    -2.4     2.0     4.4    27.4   322.6
2003 12 25  0012   52998     720    0     3.1    -2.7     1.6     4.4    21.9   319.3
2003 12 25  0013   52998     780    0     3.3    -1.9     2.2     4.4    30.2   329.7
2003 12 25  0014   52998     840    0     3.0    -2.4     1.4     4.2    20.2   321.4
2003 12 25  0015   52998     900    0     3.1     1.7     1.4     3.7    21.9    28.4
2003 12 25  0016   52998     960    0     3.0     2.4     1.2     4.0    17.6    38.4
2003 12 25  0017   52998    1020    0     3.2     2.0     1.8     4.2    25.2    31.2
2003 12 25  0018   52998    1080    0     3.8     1.1     1.5     4.2    20.6    15.6
2003 12 25  0019   52998    1140    0     3.9     0.7     1.6     4.2    21.8    10.0
2003 12 25  0020   52998    1200    0     3.9     1.0     1.6     4.3    22.1    13.9
